event_id,event_type,src,relation,dst
E1,Negative_regulation,T49,Theme,E2
E2,Carcinogenesis,T50
E3,Positive_regulation,T51,Theme,T4
E4,Development,T52,Theme,T9
E5,Regulation,T53,Cause,T10
E5,Regulation,T53,Theme,E7
E6,Regulation,T53,Cause,T10
E6,Regulation,T53,Theme,E8
E7,Blood_vessel_development,T54
E8,Development,T55,Theme,T11
E9,Regulation,T56,Theme,E10
E9,Regulation,T56,Cause,T10
E10,Development,T57,Theme,T12
E11,Negative_regulation,T58,Theme,T14
E12,Negative_regulation,T58,Theme,T15
E13,Negative_regulation,T58,Theme,T16
E14,Planned_process,T59,Instrument,T20
E14,Planned_process,T59,Theme,T21
E15,Negative_regulation,T60,Cause,E14
E15,Negative_regulation,T60,Theme,T23
E16,Planned_process,T61,Theme,T24
E17,Planned_process,T62,Instrument,T25
E17,Planned_process,T62,Theme,T26
E18,Negative_regulation,T63,Cause,E16
E18,Negative_regulation,T63,Theme,T27
E19,Negative_regulation,T63,Cause,E16
E19,Negative_regulation,T63,Theme,E20
E20,Metastasis,T64,ToLoc,T28
E21,Regulation,T65,Theme,T27
E22,Regulation,T65,Theme,E20
E23,Negative_regulation,T66,Theme,E24
E24,Growth,T67,Theme,T30
E25,Planned_process,T68,Theme,T31
E26,Planned_process,T69,Theme,T32
E27,Positive_regulation,T70,Cause,E26
E27,Positive_regulation,T70,Theme,E28
E28,Positive_regulation,T71,Theme,T34
E29,Negative_regulation,T72,Theme,E31
E30,Negative_regulation,T72,Theme,E32
E31,Development,T73,Theme,T35
E32,Development,T73,Theme,T36
E33,Positive_regulation,T74,Theme,T37
E34,Negative_regulation,T75,Theme,T41
E35,Negative_regulation,T76,Theme,T41
E36,Negative_regulation,T77,Theme,E35
E37,Negative_regulation,T77,Theme,E35
E37,Negative_regulation,T77,Cause,T45
E38,Regulation,T78,Theme,E39
E38,Regulation,T78,Cause,T47
E39,Development,T79,Theme,T48
