event_id,event_type,src,relation,dst
E1,Regulation,T30,Cause,T1
E1,Regulation,T30,Theme,E3
E2,Regulation,T30,Cause,T1
E2,Regulation,T30,Theme,E4
E3,Cell_proliferation,T31,Theme,T2
E4,Localization,T32,Theme,T2
E5,Metastasis,T33
E6,Death,T34,Theme,T4
E7,Metastasis,T35
E8,Regulation,T36,Cause,T5
E8,Regulation,T36,Theme,E9
E9,Metastasis,T37
E10,Positive_regulation,T38,Theme,T7
E11,Metastasis,T39,Theme,T9
E12,Regulation,T40,Cause,T10
E12,Regulation,T40,Theme,E13
E13,Blood_vessel_development,T41,AtLoc,T11
E14,Negative_regulation,T42,Cause,T12
E14,Negative_regulation,T42,Theme,T13
E15,Negative_regulation,T43,Cause,T18
E15,Negative_regulation,T43,Theme,T20
E16,Negative_regulation,T44,Theme,E18
E16,Negative_regulation,T44,Cause,T22
E17,Negative_regulation,T44,Theme,E18
E17,Negative_regulation,T44,Cause,T21
E18,Localization,T45,Theme,T24
E19,Remodeling,T46,Theme,T25
E20,Localization,T47,Theme,T26
E21,Negative_regulation,T48,Theme,E22
E21,Negative_regulation,T48,Cause,T28
E22,Cell_proliferation,T49,Theme,T29
