event_id,event_type,src,relation,dst
E1,Positive_regulation,T41,Theme,E2
E1,Positive_regulation,T41,Cause,T1
E2,Cell_transformation,T42,Theme,T3
E3,Planned_process,T43,Theme,T3
E4,Cell_transformation,T44,Theme,T5
E5,Planned_process,T45,Theme,T5
E6,Regulation,T46,Theme,E4
E6,Regulation,T46,Cause,T6
E7,Regulation,T47,Theme,E8
E8,Cell_transformation,T48,Theme,T8
E9,Planned_process,T49,Theme,T12
E10,Cell_proliferation,T50,Theme,T12
E11,Negative_regulation,T51,Theme,E10
E11,Negative_regulation,T51,Cause,T13
E12,Planned_process,T52,Theme,T14
E13,Positive_regulation,T53,Theme,E14
E14,Regulation,T54,Cause,T15
E14,Regulation,T54,Theme,T14
E15,Planned_process,T55,Theme,T16
E15,Planned_process,T55,Instrument,T17
E16,Regulation,T56,Cause,T18
E16,Regulation,T56,Theme,T16
E17,Positive_regulation,T57,Theme,E16
E18,Cell_proliferation,T58,Theme,T19
E19,Carcinogenesis,T59,AtLoc,T22
E20,Regulation,T60,Cause,T26
E20,Regulation,T60,Theme,T27
E21,Positive_regulation,T61,Theme,E23
E22,Positive_regulation,T61,Theme,E24
E23,Transcription,T62,Theme,T28
E24,Transcription,T62,Theme,T29
E25,Positive_regulation,T63,Theme,E27
E26,Positive_regulation,T63,Theme,E28
E27,Regulation,T64,Theme,T27
E27,Regulation,T64,Cause,T30
E28,Regulation,T64,Theme,T27
E28,Regulation,T64,Cause,T31
E29,Positive_regulation,T65,Theme,E30
E30,Transcription,T66,Theme,T32
E31,Planned_process,T67,Instrument,T36
E32,Positive_regulation,T68,Theme,E33
E32,Positive_regulation,T68,Cause,E31
E33,Cell_transformation,T69,AtLoc,T38
E34,Carcinogenesis,T70,AtLoc,T40
