event_id,event_type,src,relation,dst
E1,Positive_regulation,T31,Theme,E2
E2,Blood_vessel_development,T32,Theme,T1
E3,Positive_regulation,T33,Theme,E2
E3,Positive_regulation,T33,Cause,T2
E4,Blood_vessel_development,T34,Theme,T3
E5,Blood_vessel_development,T35
E6,Positive_regulation,T36,Theme,T4
E7,Planned_process,T37,Instrument,T9
E7,Planned_process,T37,Theme,T8
E8,Positive_regulation,T38,Theme,T14
E8,Positive_regulation,T38,Cause,E9
E9,Planned_process,T39,Instrument,T15
E10,Positive_regulation,T40,Theme,T14
E11,Positive_regulation,T41,Theme,T14
E12,Planned_process,T42,Instrument,T16
E13,Planned_process,T43,Instrument,T19
E14,Positive_regulation,T44,Theme,T20
E15,Positive_regulation,T45,Theme,T21
E16,Negative_regulation,T46,Theme,T21
E17,Planned_process,T47,Instrument,T23
E17,Planned_process,T47,Theme,T24
E18,Positive_regulation,T48,Theme,T22
E19,Negative_regulation,T49,Theme,E21
E20,Positive_regulation,T50,Cause,T26
E20,Positive_regulation,T50,Theme,E21
E21,Blood_vessel_development,T51
E22,Regulation,T52,Cause,E23
E22,Regulation,T52,Theme,T27
E23,Planned_process,T53,Instrument,T28
E24,Regulation,T54,Cause,T29
E24,Regulation,T54,Theme,E25
E25,Blood_vessel_development,T55
E26,Regulation,T56,Cause,T30
E26,Regulation,T56,Theme,E27
E27,Blood_vessel_development,T57
