position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Metabolic,metabolic,,,,,False
10,alterations,alteration,,,,,False
22,in,in,,,,,False
25,a,a,,,,,False
27,noncachectic,noncachectic,,,,,False
40,animal,animal,,,,,False
47,tumor,tumor,T1,Cancer-Unit,,,False
53,system,system,,,,,False
59,.,.,,,,,True
62,The,the,,,,,False
66,increased,increase,,,,,False
76,energy,energy,,,,,False
83,expended,expend,,,,,False
92,by,by,,,,,False
95,the,the,,,,,False
99,host,host,,,,,False
104,to,to,,,,,False
107,synthesize,synthesize,,,,,False
118,substrate,substrate,,,,,False
127,",",",",,,,,False
129,which,which,,,,,False
135,is,be,,,,,False
138,utilized,utilize,,,,,False
147,by,by,,,,,False
150,the,the,,,,,False
154,tumor,tumor,T2,Cancer-Unit,,,False
159,",",",",,,,,False
161,is,be,,,,,False
164,a,a,,,,,False
166,potential,potential,,,T29,Positive_regulation-Begin,False
176,cause,cause,,,T29,Positive_regulation-Last,False
182,of,of,,,,,False
185,cancer,cancer,T3,Organism_substance-Begin,,,False
192,cachexia,cachexia,T3,Organism_substance-Last,,,False
200,.,.,,,,,True
202,In,in,,,,,False
205,vivo,vivo,,,,,False
210,glucose,glucose,T4,Simple_chemical-Unit,,,False
218,and,and,,,,,False
222,alanine,alanine,T5,Amino_acid-Unit,,,False
230,kinetics,kinetics,,,,,False
239,were,be,,,,,False
244,examined,examine,,,,,False
253,by,by,,,,,False
256,tracer,tracer,,,,,False
263,methodology,methodology,,,,,False
275,in,in,,,,,False
278,a,a,,,,,False
280,sarcoma,sarcoma,T6,Cancer-Unit,,,False
287,-,-,,,,,False
288,bearing,bearing,,,,,False
296,rat,rat,T7,Organism-Unit,,,False
300,model,model,,,,,False
305,.,.,,,,,True
307,The,the,,,,,False
311,effects,effect,,,,,False
319,of,of,,,,,False
322,3,3,T8,Simple_chemical-Begin,,,False
323,-,-,T8,Simple_chemical-Inside,,,False
324,mercaptopicolinic,mercaptopicolinic,T8,Simple_chemical-Inside,,,False
342,acid,acid,T8,Simple_chemical-Last,,,False
346,",",",",,,,,False
348,a,a,,,,,False
350,potent,potent,,,,,False
357,inhibitor,inhibitor,,,,,False
367,of,of,,,,,False
370,gluconeogenesis,gluconeogenesis,,,,,False
385,",",",",,,,,False
387,was,be,,,,,False
391,also,also,,,,,False
396,examined,examine,,,,,False
405,on,on,,,,,False
408,this,this,,,,,False
413,model,model,,,,,False
418,.,.,,,,,True
420,Both,both,,,,,False
425,tumor,tumor,T9,Cancer-Unit,,,False
430,-,-,,,,,False
431,bearing,bearing,,,,,False
439,(,(,,,,,False
440,TB,tb,,,,,False
442,),),,,,,False
444,and,and,,,,,False
448,nontumor,nontumor,T10,Cancer-Unit,,,False
457,bearing,bearing,,,,,False
465,(,(,,,,,False
466,NTB,ntb,,,,,False
469,),),,,,,False
471,animals,animal,T11,Organism-Unit,,,False
479,were,be,,,,,False
484,gaining,gain,,,,,False
492,weight,weight,,,,,False
499,prior,prior,,,,,False
505,to,to,,,,,False
508,study,study,,,,,False
514,and,and,,,,,False
518,the,the,,,,,False
522,tumors,tumor,T12,Cancer-Unit,,,False
529,were,be,,,,,False
534,relatively,relatively,,,,,False
545,small,small,,,,,False
550,.,.,,,,,True
552,The,the,,,,,False
556,TB,tb,,,,,False
559,animals,animal,T13,Organism-Unit,,,False
567,had,have,,,,,False
571,significantly,significantly,,,,,False
585,lower,low,,,,,False
591,plasma,plasma,T14,Organism_substance-Unit,,,False
598,glucose,glucose,T15,Simple_chemical-Unit,,,False
606,and,and,,,,,False
610,higher,high,,,,,False
617,blood,blood,T16,Organism_substance-Unit,,,False
623,lactic,lactic,T17,Simple_chemical-Begin,,,False
630,acid,acid,T17,Simple_chemical-Last,,,False
635,levels,level,,,,,False
642,compared,compare,,,,,False
651,with,with,,,,,False
656,NTB,ntb,,,,,False
660,animals,animal,,,,,False
667,.,.,,,,,True
669,After,after,,,,,False
675,inhibition,inhibition,,,,,False
686,of,of,,,,,False
689,gluconeogenesis,gluconeogenesis,,,,,False
704,",",",",,,,,False
706,the,the,,,,,False
710,plasma,plasma,T18,Organism_substance-Unit,,,False
717,glucose,glucose,T19,Simple_chemical-Unit,,,False
725,decreased,decrease,,,T30,Negative_regulation-Unit,False
735,and,and,,,,,False
739,the,the,,,,,False
743,blood,blood,T20,Organism_substance-Unit,,,False
749,lactate,lactate,T21,Simple_chemical-Unit,,,False
757,increased,increase,,,T31,Positive_regulation-Unit,False
767,significantly,significantly,,,,,False
781,more,more,,,,,False
786,in,in,,,,,False
789,TB,tb,,,,,False
792,than,than,,,,,False
797,NTB,ntb,,,,,False
801,animals,animal,,,,,False
808,.,.,,,,,True
810,The,the,,,,,False
814,glucose,glucose,T22,Simple_chemical-Unit,,,False
822,turnover,turnover,,,T32,Catabolism-Unit,False
831,rate,rate,,,,,False
836,was,be,,,,,False
840,significantly,significantly,,,,,False
854,greater,great,,,,,False
862,in,in,,,,,False
865,TB,tb,,,,,False
868,compared,compare,,,,,False
877,with,with,,,,,False
882,NTB,ntb,,,,,False
886,animals,animal,,,,,False
893,",",",",,,,,False
895,as,a,,,,,False
898,was,be,,,,,False
902,the,the,,,,,False
906,rate,rate,,,,,False
911,of,of,,,,,False
914,glucose,glucose,T23,Simple_chemical-Unit,,,False
922,recycling,recycling,,,,,False
932,and,and,,,,,False
936,the,the,,,,,False
940,rate,rate,,,,,False
945,of,of,,,,,False
948,gluconeogenesis,gluconeogenesis,,,,,False
964,(,(,,,,,False
965,alanine,alanine,T24,Amino_acid-Unit,,,False
973,leads,lead,,,,,False
979,to,to,,,,,False
982,glucose,glucose,T25,Simple_chemical-Unit,,,False
989,),),,,,,False
990,",",",",,,,,False
992,both,both,,,,,False
997,energy,energy,,,,,False
1004,demanding,demanding,,,,,False
1014,processes,process,,,,,False
1023,.,.,,,,,True
1025,These,these,,,,,False
1031,results,result,,,,,False
1039,suggest,suggest,,,,,False
1047,that,that,,,,,False
1052,the,the,,,,,False
1056,tumor,tumor,T26,Cancer-Unit,,,False
1061,-,-,,,,,False
1062,bearing,bearing,,,,,False
1070,animal,animal,,,,,False
1076,",",",",,,,,False
1078,even,even,,,,,False
1083,prior,prior,,,,,False
1089,to,to,,,,,False
1092,significant,significant,,,,,False
1104,cachexia,cachexia,T27,Cancer-Unit,,,False
1112,",",",",,,,,False
1114,has,have,,,,,False
1118,an,an,,,,,False
1121,excess,excess,,,,,False
1128,demand,demand,,,,,False
1135,for,for,,,,,False
1139,energy,energy,,,,,False
1145,",",",",,,,,False
1147,the,the,,,,,False
1151,provision,provision,,,,,False
1161,of,of,,,,,False
1164,which,which,,,,,False
1170,may,may,,,,,False
1174,be,be,,,,,False
1177,a,a,,,,,False
1179,significant,significant,,,,,False
1191,factor,factor,,,,,False
1198,in,in,,,,,False
1201,malignant,malignant,T28,Cancer-Begin,,,False
1211,cachexia,cachexia,T28,Cancer-Last,,,False
1219,.,.,,,,,True
