position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Oncogenic,oncogenic,,,,,False
10,epidermal,epidermal,T1,Gene_or_gene_product-Begin,,,False
20,growth,growth,T1,Gene_or_gene_product-Inside,,,False
27,factor,factor,T1,Gene_or_gene_product-Inside,,,False
34,receptor,receptor,T1,Gene_or_gene_product-Last,,,False
43,mutants,mutant,,,,,False
51,with,with,,,,,False
56,tandem,tandem,,,,,False
63,duplication,duplication,,,,,False
74,:,:,,,,,False
76,gene,gene,,,,,False
81,structure,structure,,,,,False
91,and,and,,,,,False
95,effects,effect,,,,,False
103,on,on,,,,,False
106,receptor,receptor,,,,,False
115,function,function,,,,,False
123,.,.,,,,,True
126,A,a,,,,,False
128,number,number,,,,,False
135,of,of,,,,,False
138,epidermal,epidermal,T2,Gene_or_gene_product-Begin,,,False
148,growth,growth,T2,Gene_or_gene_product-Inside,,,False
155,factor,factor,T2,Gene_or_gene_product-Inside,,,False
162,receptor,receptor,T2,Gene_or_gene_product-Last,,,False
171,(,(,,,,,False
172,EGFR,egfr,T3,Gene_or_gene_product-Unit,,,False
176,),),,,,,False
178,deletion,deletion,,,T16,Mutation-Unit,False
187,mutants,mutant,,,,,False
195,have,have,,,,,False
200,been,be,,,,,False
205,identified,identify,,,,,False
216,in,in,,,,,False
219,gliomas,glioma,T4,Cancer-Unit,,,False
226,",",",",,,,,False
228,in,in,,,,,False
231,which,which,,,,,False
237,the,the,,,,,False
241,EGFR,egfr,T5,Gene_or_gene_product-Unit,,,False
246,gene,gene,,,,,False
251,is,be,,,,,False
254,frequently,frequently,,,,,False
265,amplified,amplify,,,T17,Mutation-Unit,False
275,and,and,,,,,False
279,rearranged,rearrange,,,T18,Mutation-Unit,False
289,.,.,,,,,True
291,We,we,,,,,False
294,have,have,,,,,False
299,previously,previously,,,,,False
310,characterized,characterize,,,,,False
324,the,the,,,,,False
328,structure,structure,,,,,False
338,of,of,,,,,False
341,a,a,,,,,False
343,gene,gene,,,,,False
348,in,in,,,,,False
351,A,a,T6,Cell-Begin,,,False
352,-,-,T6,Cell-Inside,,,False
353,172,172,T6,Cell-Inside,,,False
357,human,human,T6,Cell-Inside,,,False
363,glioma,glioma,T6,Cell-Inside,,,False
370,cells,cell,T6,Cell-Last,,,False
376,that,that,,,,,False
381,encodes,encode,,,,,False
389,a,a,,,,,False
391,190,190,,,,,False
394,-,-,,,,,False
395,kDa,kda,,,,,False
399,EGFR,egfr,T7,Gene_or_gene_product-Unit,,,False
404,mutant,mutant,,,,,False
411,with,with,,,,,False
416,tandem,tandem,,,T19,Mutation-Begin,False
423,duplication,duplication,,,T19,Mutation-Last,False
435,of,of,,,,,False
438,the,the,,,,,False
442,tyrosine,tyrosine,T20,Protein_domain_or_region-Begin,,,False
451,kinase,kinase,T20,Protein_domain_or_region-Last,,,False
458,(,(,,,,,False
459,TK,tk,T21,Protein_domain_or_region-Unit,,,False
461,),),,,,,False
463,and,and,,,,,False
467,calcium,calcium,T8,Simple_chemical-Unit,,,False
474,-,-,,,,,False
475,mediated,mediate,,,,,False
484,internalization,internalization,T22,Protein_domain_or_region-Begin,,,False
500,(,(,T22,Protein_domain_or_region-Inside,,,False
501,CAIN,cain,T22,Protein_domain_or_region-Inside,,,False
505,),),T22,Protein_domain_or_region-Inside,,,False
507,domains,domains,T22,Protein_domain_or_region-Last,,,False
514,.,.,,,,,True
516,Here,here,,,,,False
521,we,we,,,,,False
524,describe,describe,,,,,False
533,a,a,,,,,False
535,185,185,,,,,False
538,-,-,,,,,False
539,kDa,kda,,,,,False
543,tandem,tandem,,,T23,Mutation-Begin,False
550,duplication,duplication,,,T23,Mutation-Last,False
562,mutant,mutant,,,,,False
569,(,(,,,,,False
570,TDM,tdm,,,,,False
573,),),,,,,False
575,that,that,,,,,False
580,is,be,,,,,False
583,expressed,express,,,,,False
593,in,in,,,,,False
596,KE,ke,T9,Cell-Unit,,,False
599,and,and,,,,,False
603,A,a,T10,Cell-Begin,,,False
604,-,-,T10,Cell-Inside,,,False
605,1235,1235,T10,Cell-Inside,,,False
610,glioma,glioma,T10,Cell-Inside,,,False
617,cells,cell,T10,Cell-Last,,,False
622,",",",",,,,,False
624,along,along,,,,,False
630,with,with,,,,,False
635,certain,certain,,,,,False
643,functional,functional,,,,,False
654,characteristics,characteristic,,,,,False
670,of,of,,,,,False
673,the,the,,,,,False
677,mutants,mutant,,,,,False
684,.,.,,,,,True
686,The,the,,,,,False
690,corresponding,corresponding,,,,,False
704,transcripts,transcript,,,,,False
716,in,in,,,,,False
719,KE,ke,T11,Cell-Unit,,,False
722,and,and,,,,,False
726,A,a,T12,Cell-Begin,,,False
727,-,-,T12,Cell-Inside,,,False
728,1235,1235,T12,Cell-Inside,,,False
733,cells,cell,T12,Cell-Last,,,False
739,contain,contain,,,,,False
747,1053,1053,,,,,False
752,additional,additional,,,,,False
763,nucleotides,nucleotide,,,,,False
775,representing,represent,,,,,False
788,an,an,,,,,False
791,in,in,,,T24,Mutation-Begin,False
793,-,-,,,T24,Mutation-Inside,False
794,frame,frame,,,T24,Mutation-Inside,False
800,duplication,duplication,,,T24,Mutation-Last,False
812,of,of,,,,,False
815,exons,exon,T25,DNA_domain_or_region-Begin,,,False
821,18,18,T25,DNA_domain_or_region-Inside,,,False
824,through,through,T25,DNA_domain_or_region-Inside,,,False
832,25,25,T25,DNA_domain_or_region-Last,,,False
835,which,which,,,,,False
841,encode,encode,,,,,False
848,the,the,,,,,False
852,entire,entire,,,,,False
859,TK,tk,,,,,False
862,region,region,,,,,False
869,and,and,,,,,False
873,a,a,,,,,False
875,portion,portion,,,,,False
883,of,of,,,,,False
886,the,the,,,,,False
890,CAIN,cain,,,,,False
895,domain,domain,,,,,False
901,.,.,,,,,True
903,As,a,,,,,False
906,with,with,,,,,False
911,duplication,duplication,,,T26,Mutation-Unit,False
923,of,of,,,,,False
926,the,the,,,,,False
930,entire,entire,,,,,False
937,TK,tk,T27,DNA_domain_or_region-Begin,,,False
939,/,/,T27,DNA_domain_or_region-Inside,,,False
940,CAIN,cain,T27,DNA_domain_or_region-Inside,,,False
945,region,region,T27,DNA_domain_or_region-Last,,,False
952,(,(,,,,,False
953,exons,exon,T28,DNA_domain_or_region-Begin,,,False
959,18,18,T28,DNA_domain_or_region-Inside,,,False
961,-,-,T28,DNA_domain_or_region-Inside,,,False
962,26,26,T28,DNA_domain_or_region-Last,,,False
964,),),,,,,False
966,in,in,,,,,False
969,A,a,T13,Cell-Begin,,,False
970,-,-,T13,Cell-Inside,,,False
971,172,172,T13,Cell-Inside,,,False
975,cells,cell,T13,Cell-Last,,,False
980,",",",",,,,,False
982,duplication,duplication,,,T29,Mutation-Unit,False
994,of,of,,,,,False
997,exons,exon,T30,DNA_domain_or_region-Begin,,,False
1003,18,18,T30,DNA_domain_or_region-Inside,,,False
1005,-,-,T30,DNA_domain_or_region-Inside,,,False
1006,25,25,T30,DNA_domain_or_region-Last,,,False
1009,is,be,,,,,False
1012,associated,associate,,,,,False
1023,with,with,,,,,False
1028,a,a,,,,,False
1030,specific,specific,,,,,False
1039,genomic,genomic,,,T31,Mutation-Begin,False
1047,rearrangement,rearrangement,,,T31,Mutation-Last,False
1061,between,between,,,,,False
1069,flanking,flank,,,,,False
1078,introns,intron,,,,,False
1085,.,.,,,,,True
1087,Involved,involve,,,,,False
1096,introns,intron,,,,,False
1104,contain,contain,,,,,False
1112,homology,homology,,,,,False
1121,to,to,,,,,False
1124,recombination,recombination,,,,,False
1138,signal,signal,,,,,False
1145,sequence,sequence,,,,,False
1154,(,(,,,,,False
1155,RSS,r,,,,,False
1158,),),,,,,False
1160,heptamers,heptamers,,,,,False
1170,present,present,,,,,False
1178,in,in,,,,,False
1181,the,the,,,,,False
1185,V,v,,,,,False
1186,(,(,,,,,False
1187,D,d,,,,,False
1188,),),,,,,False
1189,J,j,,,,,False
1191,region,region,,,,,False
1198,of,of,,,,,False
1201,the,the,,,,,False
1205,T,t,T14,Gene_or_gene_product-Begin,,,False
1207,lymphocyte,lymphocyte,T14,Gene_or_gene_product-Inside,,,False
1218,receptor,receptor,T14,Gene_or_gene_product-Last,,,False
1227,gene,gene,,,,,False
1231,.,.,,,,,True
1233,In,in,,,,,False
1236,defined,defined,,,,,False
1244,medium,medium,,,,,False
1250,",",",",,,,,False
1252,both,both,,,,,False
1257,oncogenic,oncogenic,,,,,False
1267,TDM,tdm,,,,,False
1271,are,be,,,,,False
1275,constitutively,constitutively,,,,,False
1290,autophosphorylated,autophosphorylated,,,,,False
1309,and,and,,,,,False
1313,inefficiently,inefficiently,,,,,False
1327,downregulated,downregulated,,,,,False
1340,.,.,,,,,True
1342,High,high,,,,,False
1346,-,-,,,,,False
1347,affinity,affinity,,,,,False
1356,binding,binding,,,T32,Binding-Unit,False
1364,is,be,,,,,False
1367,reduced,reduce,,,,,False
1375,in,in,,,,,False
1378,EGFR,egfr,T15,Gene_or_gene_product-Unit,,,False
1382,.,.,,,,,False
1383,TDM,tdm,,,,,False
1386,/,/,,,,,False
1387,18,18,,,,,False
1389,-,-,,,,,False
1390,26,26,,,,,False
1392,",",",",,,,,False
1394,although,although,,,,,False
1403,the,the,,,,,False
1407,t1,t1,,,,,False
1409,/,/,,,,,False
1410,2,2,,,,,False
1412,of,of,,,,,False
1415,receptor,receptor,,,,,False
1424,internalization,internalization,,,,,False
1440,is,be,,,,,False
1443,not,not,,,,,False
1447,prolonged,prolong,,,,,False
1456,.,.,,,,,True
