position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,RNA,rna,,,,,False
4,damage,damage,,,,,False
11,and,and,,,,,False
15,inhibition,inhibition,,,T28,Negative_regulation-Unit,False
26,of,of,,,,,False
29,neoplastic,neoplastic,T1,Cell-Begin,,,False
40,endothelial,endothelial,T1,Cell-Inside,,,False
52,cell,cell,T1,Cell-Last,,,False
57,growth,growth,,,T29,Cell_proliferation-Unit,False
63,:,:,,,,,False
65,effects,effect,,,,,False
73,of,of,,,,,False
76,human,human,T2,Organism-Unit,,,False
82,and,and,,,,,False
86,amphibian,amphibian,,,,,False
96,ribonucleases,ribonuclease,T3,Gene_or_gene_product-Unit,,,False
109,.,.,,,,,True
111,Angiogenesis,angiogenesis,,,T30,Blood_vessel_development-Unit,False
124,defines,define,,,,,False
132,the,the,,,,,False
136,many,many,,,,,False
141,steps,step,,,,,False
147,involved,involve,,,,,False
156,in,in,,,,,False
159,the,the,,,,,False
163,growth,growth,,,T31,Growth-Unit,False
170,and,and,,,,,False
174,migration,migration,,,T32,Localization-Unit,False
184,of,of,,,,,False
187,endothelial,endothelial,T4,Cell-Begin,,,False
199,cell,cell,T4,Cell-Last,,,False
203,-,-,,,,,False
204,derived,derive,,,T33,Development-Unit,False
212,blood,blood,T5,Multi-tissue_structure-Begin,,,False
218,vessels,vessel,T5,Multi-tissue_structure-Last,,,False
225,.,.,,,,,True
227,This,this,,,,,False
232,process,process,,,,,False
240,is,be,,,,,False
243,necessary,necessary,,,T34,Positive_regulation-Unit,False
253,for,for,,,,,False
257,the,the,,,,,False
261,growth,growth,,,T35,Growth-Unit,False
268,and,and,,,,,False
272,metastasis,metastasis,,,T36,Metastasis-Unit,False
283,of,of,,,,,False
286,tumors,tumor,T6,Cancer-Unit,,,False
292,",",",",,,,,False
294,and,and,,,,,False
298,considerable,considerable,,,,,False
311,effort,effort,,,,,False
318,is,be,,,,,False
321,being,be,,,,,False
327,expended,expend,,,,,False
336,to,to,,,,,False
339,find,find,,,,,False
344,inhibitors,inhibitor,,,,,False
355,of,of,,,,,False
358,tumor,tumor,T7,Cancer-Unit,,,False
364,angiogenesis,angiogenesis,,,T37,Blood_vessel_development-Unit,False
376,.,.,,,,,True
378,This,this,,,,,False
383,usually,usually,,,,,False
391,involves,involve,,,,,False
400,screening,screening,,,,,False
410,of,of,,,,,False
413,potential,potential,,,,,False
423,anti,anti,,,,,False
427,-,-,,,,,False
428,angiogenic,angiogenic,,,T38,Blood_vessel_development-Unit,False
439,compounds,compound,,,,,False
449,on,on,,,,,False
452,endothelial,endothelial,T8,Cell-Begin,,,False
464,cells,cell,T8,Cell-Last,,,False
469,.,.,,,,,True
471,To,to,,,,,False
474,this,this,,,,,False
479,end,end,,,,,False
482,",",",",,,,,False
484,two,two,,,,,False
488,candidate,candidate,,,,,False
498,anti,anti,,,,,False
502,-,-,,,,,False
503,angiogenic,angiogenic,,,T39,Blood_vessel_development-Unit,False
514,RNA,rna,,,,,False
517,-,-,,,,,False
518,damaging,damaging,,,,,False
527,agents,agent,,,,,False
533,",",",",,,,,False
535,onconase,onconase,T9,Simple_chemical-Unit,,,False
544,and,and,,,,,False
548,(,(,T10,Simple_chemical-Begin,,,False
549,-,-,T10,Simple_chemical-Inside,,,False
550,4,4,T10,Simple_chemical-Inside,,,False
551,),),T10,Simple_chemical-Inside,,,False
552,rhEDN,rhedn,T10,Simple_chemical-Last,,,False
557,",",",",,,,,False
559,were,be,,,,,False
564,screened,screen,,,,,False
573,for,for,,,,,False
577,their,their,,,,,False
583,effects,effect,,,T40,Regulation-Unit,False
591,on,on,,,,,False
594,endothelial,endothelial,T11,Cell-Begin,,,False
606,cell,cell,T11,Cell-Last,,,False
611,proliferation,proliferation,,,T41,Cell_proliferation-Unit,False
625,using,use,,,,,False
631,three,three,,,,,False
637,distinct,distinct,,,,,False
646,types,type,,,,,False
652,of,of,,,,,False
655,endothelial,endothelial,T12,Cell-Begin,,,False
667,cells,cell,T12,Cell-Last,,,False
673,in,in,,,,,False
676,culture,culture,,,,,False
683,:,:,,,,,False
685,HPV,hpv,T13,Organism-Begin,,,False
688,-,-,T13,Organism-Inside,,,False
689,16,16,T13,Organism-Inside,,,False
692,E6,e6,T13,Organism-Last,,,False
694,/,/,,,,,False
695,E7,e7,T14,Organism-Unit,,,False
697,-,-,,,,,False
698,immortalized,immortalized,,,T42,Planned_process-Unit,False
711,human,human,T15,Cell-Begin,,,False
717,umbilical,umbilical,T15,Cell-Inside,,,False
727,vein,vein,T15,Cell-Inside,,,False
732,endothelial,endothelial,T15,Cell-Inside,,,False
744,cells,cell,T15,Cell-Last,,,False
750,(,(,,,,,False
751,HUVECs,huvecs,T16,Cell-Unit,,,False
757,),),,,,,False
758,",",",",,,,,False
760,a,a,,,,,False
762,Kras,kras,T17,Gene_or_gene_product-Unit,,,False
766,-,-,,,,,False
767,transformed,transform,,,T43,Planned_process-Unit,False
779,HPV,hpv,T18,Organism-Begin,,,False
782,-,-,T18,Organism-Inside,,,False
783,16,16,T18,Organism-Inside,,,False
786,E6,e6,T18,Organism-Last,,,False
788,/,/,,,,,False
789,E7,e7,T19,Organism-Unit,,,False
792,HUVEC,huvec,T20,Cell-Unit,,,False
798,(,(,,,,,False
799,Rhim,rhim,,,,,False
804,et,et,,,,,False
807,al,al,,,,,False
809,.,.,,,,,False
810,",",",",,,,,False
812,Carcinogenesis,carcinogenesis,,,,,False
827,4,4,,,,,False
828,",",",",,,,,False
830,673,673,,,,,False
833,-,-,,,,,False
834,681,681,,,,,False
837,",",",",,,,,False
839,1998,1998,,,,,False
843,),),,,,,False
844,",",",",,,,,False
846,and,and,,,,,False
850,primary,primary,,,,,False
858,HUVECs,huvecs,T21,Cell-Unit,,,False
864,.,.,,,,,True
866,Onconase,onconase,T22,Simple_chemical-Unit,,,False
875,similarly,similarly,,,,,False
885,inhibited,inhibit,,,T44,Negative_regulation-Unit,False
895,proliferation,proliferation,,,T45,Cell_proliferation-Unit,False
909,in,in,,,,,False
912,all,all,,,,,False
916,three,three,,,,,False
922,cell,cell,T23,Cell-Begin,,,False
927,lines,line,T23,Cell-Last,,,False
933,(,(,,,,,False
934,IC,ic,,,,,False
936,(,(,,,,,False
937,50,50,,,,,False
939,),),,,,,False
941,=,=,,,,,False
943,0,0,,,,,False
944,.,.,,,,,False
945,3,3,,,,,False
946,-,-,,,,,False
947,1,1,,,,,False
948,.,.,,,,,False
949,0,0,,,,,False
951,microM,microm,,,,,False
957,),),,,,,False
959,while,while,,,,,False
965,(,(,T24,Simple_chemical-Begin,,,False
966,-,-,T24,Simple_chemical-Inside,,,False
967,4,4,T24,Simple_chemical-Inside,,,False
968,),),T24,Simple_chemical-Inside,,,False
969,rhEDN,rhedn,T24,Simple_chemical-Last,,,False
975,was,be,,,,,False
979,more,more,,,,,False
984,effective,effective,,,T46,Positive_regulation-Unit,False
994,on,on,,,,,False
997,immortalized,immortalized,,,T47,Planned_process-Unit,False
1010,HUVEC,huvec,T25,Cell-Begin,,,False
1016,cell,cell,T25,Cell-Inside,,,False
1021,lines,line,T25,Cell-Last,,,False
1027,(,(,,,,,False
1028,IC,ic,,,,,False
1030,(,(,,,,,False
1031,50,50,,,,,False
1033,),),,,,,False
1035,=,=,,,,,False
1037,0,0,,,,,False
1038,.,.,,,,,False
1039,02,02,,,,,False
1041,-,-,,,,,False
1042,0,0,,,,,False
1043,.,.,,,,,False
1044,06,06,,,,,False
1047,microM,microm,,,,,False
1053,),),,,,,False
1055,than,than,,,,,False
1060,on,on,,,,,False
1063,primary,primary,,,,,False
1071,HUVECs,huvecs,T26,Cell-Unit,,,False
1078,(,(,,,,,False
1079,IC,ic,,,,,False
1081,(,(,,,,,False
1082,50,50,,,,,False
1084,),),,,,,False
1086,>,>,,,,,False
1088,0,0,,,,,False
1089,.,.,,,,,False
1090,1,1,,,,,False
1092,microM,microm,,,,,False
1098,),),,,,,False
1099,.,.,,,,,True
1101,Differential,differential,,,,,False
1114,sensitivity,sensitivity,,,,,False
1126,to,to,,,,,False
1129,these,these,,,,,False
1135,agents,agent,,,,,False
1142,implies,implies,,,,,False
1150,that,that,,,,,False
1155,more,more,,,,,False
1160,than,than,,,,,False
1165,one,one,,,,,False
1169,endothelial,endothelial,T27,Cell-Begin,,,False
1181,cell,cell,T27,Cell-Inside,,,False
1186,type,type,T27,Cell-Last,,,False
1191,must,must,,,,,False
1196,be,be,,,,,False
1199,used,use,,,,,False
1204,in,in,,,,,False
1207,proliferation,proliferation,,,T48,Cell_proliferation-Unit,False
1221,assays,assay,,,,,False
1228,to,to,,,,,False
1231,screen,screen,,,,,False
1238,for,for,,,,,False
