position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Increased,increase,,,T57,Positive_regulation-Unit,False
10,nm23,nm23,T1,Gene_or_gene_product-Begin,,,False
14,-,-,T1,Gene_or_gene_product-Inside,,,False
15,H1,h1,T1,Gene_or_gene_product-Last,,,False
18,and,and,,,,,False
22,nm23,nm23,T2,Gene_or_gene_product-Begin,,,False
26,-,-,T2,Gene_or_gene_product-Inside,,,False
27,H2,h2,T2,Gene_or_gene_product-Last,,,False
30,messenger,messenger,,,T58,Transcription-Begin,False
40,RNA,rna,,,T58,Transcription-Inside,False
44,expression,expression,,,T58,Transcription-Last,False
55,and,and,,,,,False
59,absence,absence,,,,,False
67,of,of,,,,,False
70,mutations,mutation,,,T59,Mutation-Unit,False
80,in,in,,,,,False
83,colon,colon,T3,Cancer-Begin,,,False
89,carcinomas,carcinoma,T3,Cancer-Last,,,False
100,of,of,,,,,False
103,low,low,,,,,False
107,and,and,,,,,False
111,high,high,,,,,False
116,metastatic,metastatic,,,T60,Metastasis-Unit,False
127,potential,potential,,,,,False
136,.,.,,,,,True
139,BACKGROUND,background,,,,,False
149,:,:,,,,,False
151,The,the,,,,,False
155,murine,murine,T4,Organism-Unit,,,False
162,nm23,nm23,T5,Gene_or_gene_product-Unit,,,False
167,gene,gene,,,,,False
172,suppresses,suppress,,,T61,Negative_regulation-Unit,False
183,the,the,,,,,False
187,metastatic,metastatic,,,T62,Metastasis-Unit,False
198,behavior,behavior,,,,,False
207,of,of,,,,,False
210,malignant,malignant,T6,Cell-Begin,,,False
220,rodent,rodent,T6,Cell-Inside,,,False
227,tumor,tumor,T6,Cell-Inside,,,False
233,lines,line,T6,Cell-Last,,,False
238,",",",",,,,,False
240,and,and,,,,,False
244,reduced,reduce,,,T63,Negative_regulation-Unit,False
252,nm23,nm23,T7,Gene_or_gene_product-Unit,,,False
257,expression,expression,,,T64,Gene_expression-Unit,False
268,correlates,correlate,,,,,False
279,with,with,,,,,False
284,increased,increased,,,T65,Positive_regulation-Unit,False
294,likelihood,likelihood,,,,,False
305,of,of,,,,,False
308,lymph,lymph,T8,Multi-tissue_structure-Begin,,,False
314,node,node,T8,Multi-tissue_structure-Last,,,False
319,metastases,metastasis,,,T66,Metastasis-Unit,False
330,in,in,,,,,False
333,human,human,T9,Organism-Unit,,,False
339,breast,breast,T10,Cancer-Begin,,,False
346,cancers,cancer,T10,Cancer-Last,,,False
353,.,.,,,,,True
355,More,more,,,,,False
360,recent,recent,,,,,False
367,data,data,,,,,False
372,have,have,,,,,False
377,demonstrated,demonstrate,,,,,False
390,the,the,,,,,False
394,existence,existence,,,,,False
404,of,of,,,,,False
407,two,two,,,,,False
411,human,human,T11,Organism-Unit,,,False
417,nm23,nm23,T12,Gene_or_gene_product-Unit,,,False
422,gene,gene,,,,,False
427,homologues,homologues,,,,,False
437,",",",",,,,,False
439,nm23,nm23,T13,Gene_or_gene_product-Begin,,,False
443,-,-,T13,Gene_or_gene_product-Inside,,,False
444,H1,h1,T13,Gene_or_gene_product-Last,,,False
447,and,and,,,,,False
451,nm23,nm23,T14,Gene_or_gene_product-Begin,,,False
455,-,-,T14,Gene_or_gene_product-Inside,,,False
456,H2,h2,T14,Gene_or_gene_product-Last,,,False
458,",",",",,,,,False
460,and,and,,,,,False
464,have,have,,,,,False
469,shown,show,,,,,False
475,that,that,,,,,False
480,deletion,deletion,,,T67,Mutation-Unit,False
489,of,of,,,,,False
492,nm23,nm23,T15,Gene_or_gene_product-Begin,,,False
496,-,-,T15,Gene_or_gene_product-Inside,,,False
497,H1,h1,T15,Gene_or_gene_product-Last,,,False
500,alleles,allele,,,,,False
508,occurs,occur,,,,,False
515,in,in,,,,,False
518,some,some,,,,,False
523,colon,colon,T16,Cancer-Begin,,,False
529,carcinomas,carcinoma,T16,Cancer-Last,,,False
540,associated,associate,,,,,False
551,with,with,,,,,False
556,poor,poor,,,,,False
561,prognosis,prognosis,,,,,False
570,.,.,,,,,True
572,These,these,,,,,False
578,findings,finding,,,,,False
587,suggest,suggest,,,,,False
595,that,that,,,,,False
600,nm23,nm23,T17,Gene_or_gene_product-Begin,,,False
604,-,-,T17,Gene_or_gene_product-Inside,,,False
605,H1,h1,T17,Gene_or_gene_product-Last,,,False
608,encodes,encodes,,,,,False
616,for,for,,,,,False
620,suppression,suppression,,,T68,Negative_regulation-Unit,False
632,of,of,,,,,False
635,colon,colon,T18,Cancer-Begin,,,False
641,carcinoma,carcinoma,T18,Cancer-Last,,,False
651,metastasis,metastasis,,,T69,Metastasis-Unit,False
661,.,.,,,,,True
663,In,in,,,,,False
666,contrast,contrast,,,,,False
674,",",",",,,,,False
676,we,we,,,,,False
679,have,have,,,,,False
684,previously,previously,,,,,False
695,reported,report,,,,,False
704,that,that,,,,,False
709,total,total,,,,,False
715,nm23,nm23,T19,Gene_or_gene_product-Unit,,,False
720,messenger,messenger,,,T70,Transcription-Begin,False
730,RNA,rna,,,T70,Transcription-Inside,False
