position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,CD40,cd40,T1,Gene_or_gene_product-Unit,,,False
5,expression,expression,,,T39,Gene_expression-Unit,False
16,on,on,,,,,False
19,human,human,T2,Organism-Unit,,,False
25,lung,lung,T3,Cancer-Begin,,,False
30,cancer,cancer,T3,Cancer-Last,,,False
37,correlates,correlate,,,,,False
48,with,with,,,,,False
53,metastatic,metastatic,,,T40,Metastasis-Unit,False
64,spread,spread,,,,,False
70,.,.,,,,,True
73,PURPOSE,purpose,,,,,False
80,:,:,,,,,False
82,The,the,,,,,False
86,poor,poor,,,,,False
91,prognosis,prognosis,,,,,False
101,associated,associate,,,,,False
112,with,with,,,,,False
117,lung,lung,T4,Cancer-Begin,,,False
122,cancer,cancer,T4,Cancer-Last,,,False
129,is,be,,,,,False
132,related,relate,,,,,False
140,to,to,,,,,False
143,the,the,,,,,False
147,high,high,,,,,False
152,incidence,incidence,,,,,False
162,of,of,,,,,False
165,regional,regional,,,,,False
174,and,and,,,,,False
178,distant,distant,,,,,False
186,metastasis,metastasis,,,T41,Metastasis-Unit,False
196,.,.,,,,,True
198,There,there,,,,,False
204,is,be,,,,,False
207,a,a,,,,,False
209,crucial,crucial,,,,,False
217,need,need,,,,,False
222,to,to,,,,,False
225,identify,identify,,,,,False
234,parameters,parameter,,,,,False
245,that,that,,,,,False
250,can,can,,,,,False
254,predict,predict,,,,,False
262,a,a,,,,,False
264,tendancy,tendancy,,,,,False
273,to,to,,,,,False
276,metastatic,metastatic,,,T42,Metastasis-Unit,False
287,spread,spread,,,,,False
294,to,to,,,,,False
297,allow,allow,,,,,False
303,better,well,,,,,False
310,prognostic,prognostic,,,,,False
321,evaluation,evaluation,,,,,False
332,and,and,,,,,False
336,therapeutic,therapeutic,,,,,False
348,approach,approach,,,,,False
356,.,.,,,,,True
358,METHODS,method,,,,,False
365,:,:,,,,,False
367,Using,use,,,,,False
373,flow,flow,,,,,False
378,cytometry,cytometry,,,,,False
388,we,we,,,,,False
391,evaluated,evaluate,,,,,False
401,18,18,,,,,False
404,human,human,T5,Organism-Unit,,,False
410,lung,lung,T6,Cell-Begin,,,False
415,cancer,cancer,T6,Cell-Inside,,,False
422,cell,cell,T6,Cell-Inside,,,False
427,lines,line,T6,Cell-Last,,,False
433,for,for,,,,,False
437,the,the,,,,,False
441,expression,expression,,,T43,Gene_expression-Unit,False
452,of,of,,,,,False
455,different,different,,,,,False
465,surface,surface,,,,,False
473,markers,marker,,,,,False
481,on,on,,,,,False
484,lung,lung,T7,Cancer-Begin,,,False
489,cancers,cancer,T7,Cancer-Last,,,False
497,suggested,suggest,,,,,False
507,to,to,,,,,False
510,be,be,,,,,False
513,possible,possible,,,,,False
522,prognostic,prognostic,,,,,False
533,parameters,parameter,,,,,False
543,",",",",,,,,False
545,including,include,,,,,False
555,epidermal,epidermal,T8,Gene_or_gene_product-Begin,,,False
565,growth,growth,T8,Gene_or_gene_product-Inside,,,False
572,factor,factor,T8,Gene_or_gene_product-Inside,,,False
579,receptor,receptor,T8,Gene_or_gene_product-Last,,,False
588,(,(,,,,,False
589,EGFR,egfr,T9,Gene_or_gene_product-Unit,,,False
593,),),,,,,False
594,",",",",,,,,False
596,intercellular,intercellular,T10,Gene_or_gene_product-Begin,,,False
610,adhesion,adhesion,T10,Gene_or_gene_product-Inside,,,False
619,molecule,molecule,T10,Gene_or_gene_product-Inside,,,False
628,1,1,T10,Gene_or_gene_product-Last,,,False
630,(,(,,,,,False
631,ICAM,icam,T11,Gene_or_gene_product-Begin,,,False
635,-,-,T11,Gene_or_gene_product-Inside,,,False
636,1,1,T11,Gene_or_gene_product-Last,,,False
637,),),,,,,False
638,",",",",,,,,False
640,Fas,fas,T12,Gene_or_gene_product-Unit,,,False
644,and,and,,,,,False
648,CD40,cd40,T13,Gene_or_gene_product-Unit,,,False
652,.,.,,,,,True
654,RESULTS,result,,,,,False
661,:,:,,,,,False
663,No,no,,,,,False
666,correlation,correlation,,,,,False
678,was,be,,,,,False
682,found,find,,,,,False
688,between,between,,,,,False
696,tumor,tumor,T14,Cancer-Unit,,,False
702,prognosis,prognosis,,,,,False
712,and,and,,,,,False
716,EGFR,egfr,T15,Gene_or_gene_product-Unit,,,False
720,",",",",,,,,False
722,ICAM,icam,T16,Gene_or_gene_product-Begin,,,False
726,-,-,T16,Gene_or_gene_product-Inside,,,False
727,1,1,T16,Gene_or_gene_product-Last,,,False
729,or,or,,,,,False
732,Fas,fa,T17,Gene_or_gene_product-Unit,,,False
735,.,.,,,,,True
737,However,however,,,,,False
744,",",",",,,,,False
746,a,a,,,,,False
748,statistically,statistically,,,,,False
762,significant,significant,,,,,False
774,correlation,correlation,,,,,False
786,was,be,,,,,False
790,found,find,,,,,False
796,between,between,,,,,False
804,the,the,,,,,False
808,surface,surface,T18,Cellular_component-Unit,,,False
816,expression,expression,,,T44,Gene_expression-Unit,False
827,of,of,,,,,False
830,CD40,cd40,T19,Gene_or_gene_product-Unit,,,False
835,and,and,,,,,False
839,the,the,,,,,False
843,metastatic,metastatic,,,T45,Metastasis-Unit,False
854,spread,spread,,,,,False
861,of,of,,,,,False
864,the,the,,,,,False
868,tumor,tumor,T20,Cancer-Unit,,,False
873,.,.,,,,,True
875,In,in,,,,,False
878,this,this,,,,,False
883,study,study,,,,,False
888,",",",",,,,,False
890,14,14,,,,,False
893,of,of,,,,,False
896,18,18,,,,,False
899,lung,lung,T21,Cell-Begin,,,False
904,cancer,cancer,T21,Cell-Inside,,,False
911,cell,cell,T21,Cell-Inside,,,False
916,lines,line,T21,Cell-Last,,,False
922,(,(,,,,,False
923,78,78,,,,,False
925,%,%,,,,,False
926,),),,,,,False
928,expressed,express,,,T46,Gene_expression-Unit,False
938,CD40,cd40,T22,Gene_or_gene_product-Unit,,,False
943,on,on,,,,,False
946,their,their,,,,,False
952,surface,surface,T23,Cellular_component-Unit,,,False
959,.,.,,,,,True
961,All,all,,,,,False
965,of,of,,,,,False
968,the,the,,,,,False
972,4,4,,,,,False
974,tumors,tumor,T24,Cancer-Unit,,,False
981,that,that,,,,,False
986,were,be,,,,,False
991,CD40,cd40,T25,Gene_or_gene_product-Unit,,,False
995,-,-,,,,,False
996,negative,negative,,,T47,Gene_expression-Unit,False
1004,",",",",,,,,False
1006,were,be,,,,,False
1011,stage,stage,,,,,False
1017,I,i,,,,,False
1019,tumors,tumor,T26,Cancer-Unit,,,False
1025,",",",",,,,,False
1027,without,without,,,,,False
1035,any,any,,,,,False
1039,evidence,evidence,,,,,False
1048,of,of,,,,,False
1051,regional,regional,,,,,False
1060,or,or,,,,,False
1063,distant,distant,,,,,False
1071,metastasis,metastasis,,,T48,Metastasis-Unit,False
1081,.,.,,,,,True
1083,Of,of,,,,,False
1086,the,the,,,,,False
1090,14,14,,,,,False
1093,tumors,tumor,T27,Cancer-Unit,,,False
1100,that,that,,,,,False
1105,expressed,express,,,T49,Gene_expression-Unit,False
1115,CD40,cd40,T28,Gene_or_gene_product-Unit,,,False
1119,",",",",,,,,False
1121,all,all,,,,,False
1125,but,but,,,,,False
1129,1,1,,,,,False
1131,(,(,,,,,False
1132,93,93,,,,,False
1134,%,%,,,,,False
1135,),),,,,,False
1137,had,have,,,,,False
1141,either,either,,,,,False
1148,nodal,nodal,T29,Multi-tissue_structure-Unit,,,False
1154,or,or,,,,,False
1157,systemic,systemic,,,,,False
1166,metastasis,metastasis,,,T50,Metastasis-Unit,False
1177,at,at,,,,,False
1180,the,the,,,,,False
1184,time,time,,,,,False
1189,of,of,,,,,False
1192,diagnosis,diagnosis,,,,,False
1201,.,.,,,,,True
1203,Patients,patient,T30,Organism-Unit,,,False
1212,whose,whose,,,,,False
1218,tumors,tumor,T31,Cancer-Unit,,,False
1225,were,be,,,,,False
1230,CD40,cd40,T32,Gene_or_gene_product-Unit,,,False
1234,-,-,,,,,False
1235,negative,negative,,,T51,Gene_expression-Unit,False
1244,showed,show,,,,,False
1251,a,a,,,,,False
1253,significantly,significantly,,,,,False
1267,better,well,,,,,False
1274,N,n,,,,,False
1276,stage,stage,,,,,False
1281,",",",",,,,,False
1283,overall,overall,,,,,False
1291,stage,stage,,,,,False
1297,at,at,,,,,False
1300,presentation,presentation,,,,,False
1313,and,and,,,,,False
1317,survival,survival,,,T52,Death-Unit,False
1326,than,than,,,,,False
1331,those,those,,,,,False
1337,patients,patient,T33,Organism-Unit,,,False
1346,with,with,,,,,False
1351,CD40,cd40,T34,Gene_or_gene_product-Unit,,,False
1355,-,-,,,,,False
1356,positive,positive,,,T53,Gene_expression-Unit,False
1365,patients,patient,T35,Organism-Unit,,,False
1373,.,.,,,,,True
1375,No,no,,,,,False
1378,significant,significant,,,,,False
1390,differences,difference,,,,,False
1402,between,between,,,,,False
1410,the,the,,,,,False
1414,two,two,,,,,False
1418,groups,group,,,,,False
1425,were,be,,,,,False
1430,observed,observe,,,,,False
1439,in,in,,,,,False
1442,tumor,tumor,T36,Cancer-Unit,,,False
1448,size,size,,,,,False
1452,",",",",,,,,False
1454,gender,gender,,,,,False
1460,",",",",,,,,False
1462,age,age,,,,,False
1465,",",",",,,,,False
1467,histology,histology,,,,,False
1476,",",",",,,,,False
1478,differentiation,differentiation,,,,,False
1494,or,or,,,,,False
1497,preoperative,preoperative,,,,,False
1510,therapy,therapy,,,,,False
1517,.,.,,,,,True
1519,CONCLUSIONS,conclusion,,,,,False
1530,:,:,,,,,False
1532,These,these,,,,,False
1538,results,result,,,,,False
1546,suggest,suggest,,,,,False
1554,that,that,,,,,False
1559,CD40,cd40,T37,Gene_or_gene_product-Unit,,,False
1564,expression,expression,,,T54,Gene_expression-Unit,False
1575,on,on,,,,,False
1578,lung,lung,T38,Cancer-Begin,,,False
1583,cancer,cancer,T38,Cancer-Last,,,False
1590,may,may,,,,,False
1594,play,play,,,T55,Regulation-Begin,False
1599,a,a,,,T55,Regulation-Inside,False
1601,role,role,,,T55,Regulation-Last,False
1606,in,in,,,,,False
1609,metastatic,metastatic,,,T56,Metastasis-Unit,False
1620,spread,spread,,,,,False
1626,",",",",,,,,False
1628,and,and,,,,,False
