position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,SV40,sv40,T1,Organism-Unit,,,False
5,Tag,tag,T2,Gene_or_gene_product-Unit,,,False
9,transformation,transformation,,,T48,Cell_transformation-Unit,False
24,of,of,,,,,False
27,the,the,,,,,False
31,normal,normal,,,,,False
38,invasive,invasive,,,,,False
47,trophoblast,trophoblast,T3,Cell-Unit,,,False
59,results,result,,,,,False
67,in,in,,,,,False
70,a,a,,,,,False
72,premalignant,premalignant,,,,,False
85,phenotype,phenotype,,,,,False
94,.,.,,,,,False
96,I,i,,,,,False
97,.,.,,,,,False
99,Mechanisms,mechanism,,,,,False
110,responsible,responsible,,,,,False
122,for,for,,,,,False
126,hyperinvasiveness,hyperinvasiveness,,,,,False
144,and,and,,,,,False
148,resistance,resistance,,,,,False
159,to,to,,,,,False
162,anti,anti,,,,,False
166,-,-,,,,,False
167,invasive,invasive,,,,,False
176,action,action,,,,,False
183,of,of,,,,,False
186,TGFbeta,tgfbeta,T4,Gene_or_gene_product-Unit,,,False
193,.,.,,,,,True
196,Invasion,invasion,,,T49,Localization-Unit,False
205,of,of,,,,,False
208,the,the,,,,,False
212,uterus,uterus,T5,Organ-Unit,,,False
219,by,by,,,,,False
222,first,first,,,,,False
228,trimester,trimester,,,,,False
238,human,human,T6,Organism-Unit,,,False
244,placental,placental,T7,Cell-Begin,,,False
254,extravillous,extravillous,T7,Cell-Inside,,,False
267,trophoblast,trophoblast,T7,Cell-Inside,,,False
279,(,(,T7,Cell-Inside,,,False
280,EVT,evt,T7,Cell-Inside,,,False
283,),),T7,Cell-Inside,,,False
285,cells,cell,T7,Cell-Last,,,False
291,depends,depend,,,,,False
299,on,on,,,,,False
302,mechanisms,mechanism,,,,,False
313,shared,share,,,,,False
320,by,by,,,,,False
323,malignant,malignant,T8,Cell-Begin,,,False
333,cells,cell,T8,Cell-Last,,,False
338,.,.,,,,,True
340,However,however,,,,,False
347,",",",",,,,,False
349,unlike,unlike,,,,,False
356,tumor,tumor,T9,Cancer-Unit,,,False
362,invasion,invasion,,,T50,Localization-Unit,False
370,",",",",,,,,False
372,trophoblast,trophoblast,T10,Cell-Unit,,,False
384,invasion,invasion,,,T51,Localization-Unit,False
393,of,of,,,,,False
396,the,the,,,,,False
400,uterus,uterus,T11,Organ-Unit,,,False
407,is,be,,,,,False
410,stringently,stringently,,,,,False
422,controlled,control,,,T52,Regulation-Unit,False
433,in,in,,,,,False
436,situ,situ,,,,,False
441,by,by,,,,,False
444,local,local,,,,,False
450,molecules,molecule,,,,,False
460,such,such,,,,,False
465,as,a,,,,,False
468,transforming,transform,T12,Gene_or_gene_product-Begin,,,False
481,growth,growth,T12,Gene_or_gene_product-Inside,,,False
488,factor,factor,T12,Gene_or_gene_product-Inside,,,False
495,(,(,T12,Gene_or_gene_product-Inside,,,False
496,TGF,tgf,T12,Gene_or_gene_product-Inside,,,False
499,),),T12,Gene_or_gene_product-Inside,,,False
500,beta,beta,T12,Gene_or_gene_product-Last,,,False
504,.,.,,,,,True
506,Since,since,,,,,False
512,EVT,evt,T13,Cell-Begin,,,False
516,cells,cell,T13,Cell-Last,,,False
522,possess,possess,,,,,False
530,active,active,,,,,False
537,invasion,invasion,,,,,False
545,-,-,,,,,False
546,associated,associate,,,,,False
557,genes,gene,,,,,False
563,but,but,,,,,False
567,are,be,,,,,False
571,nontumorigenic,nontumorigenic,,,T53,Carcinogenesis-Unit,False
585,",",",",,,,,False
587,our,our,,,,,False
591,objective,objective,,,,,False
601,was,be,,,,,False
605,to,to,,,,,False
608,induce,induce,,,,,False
615,premalignant,premalignant,,,,,False
628,and,and,,,,,False
632,then,then,,,,,False
637,malignant,malignant,,,,,False
647,phenotype,phenotype,,,,,False
657,into,into,,,,,False
662,a,a,,,,,False
664,normal,normal,,,,,False
671,EVT,evt,T14,Cell-Begin,,,False
675,cell,cell,T14,Cell-Inside,,,False
680,line,line,T14,Cell-Last,,,False
685,in,in,,,,,False
688,order,order,,,,,False
694,to,to,,,,,False
697,identify,identify,,,,,False
706,the,the,,,,,False
710,molecular,molecular,,,,,False
720,basis,basis,,,,,False
726,of,of,,,,,False
729,tumor,tumor,T15,Cancer-Unit,,,False
735,progression,progression,,,T54,Development-Unit,False
746,.,.,,,,,True
748,Simian,simian,T16,Organism-Begin,,,False
755,virus,virus,T16,Organism-Inside,,,False
761,40,40,T16,Organism-Last,,,False
764,large,large,T17,Gene_or_gene_product-Begin,,,False
770,T,t,T17,Gene_or_gene_product-Inside,,,False
772,antigen,antigen,T17,Gene_or_gene_product-Last,,,False
780,(,(,,,,,False
781,SV40,sv40,T18,Organism-Unit,,,False
786,Tag,tag,T19,Gene_or_gene_product-Unit,,,False
789,),),,,,,False
791,was,be,,,,,False
795,introduced,introduce,,,T55,Planned_process-Unit,False
806,into,into,,,,,False
811,a,a,,,,,False
813,normal,normal,,,,,False
820,human,human,T20,Organism-Unit,,,False
826,first,first,,,,,False
832,trimester,trimester,,,,,False
842,invasive,invasive,,,,,False
851,EVT,evt,T21,Cell-Begin,,,False
855,cell,cell,T21,Cell-Inside,,,False
860,line,line,T21,Cell-Last,,,False
864,",",",",,,,,False
866,HTR8,htr8,T22,Cell-Unit,,,False
870,",",",",,,,,False
872,established,establish,,,T56,Planned_process-Unit,False
884,in,in,,,,,False
