position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Thrombospondin,thrombospondin,T1,Gene_or_gene_product-Begin,,,False
14,-,-,T1,Gene_or_gene_product-Inside,,,False
15,2,2,T1,Gene_or_gene_product-Last,,,False
17,plays,play,,,T25,Negative_regulation-Begin,False
23,a,a,,,T25,Negative_regulation-Inside,False
25,protective,protective,,,T25,Negative_regulation-Inside,False
36,role,role,,,T25,Negative_regulation-Last,False
41,in,in,,,,,False
44,multistep,multistep,,,,,False
54,carcinogenesis,carcinogenesis,,,T26,Carcinogenesis-Unit,False
68,:,:,,,,,False
70,a,a,,,,,False
72,novel,novel,,,,,False
78,host,host,,,,,False
83,anti,anti,,,,,False
87,-,-,,,,,False
88,tumor,tumor,T2,Cancer-Unit,,,False
94,defense,defense,,,T27,Negative_regulation-Unit,False
102,mechanism,mechanism,,,,,False
111,.,.,,,,,True
113,The,the,,,,,False
117,angiogenic,angiogenic,,,T28,Blood_vessel_development-Unit,False
128,switch,switch,,,,,False
135,during,during,,,,,False
142,tumorigenesis,tumorigenesis,,,T29,Carcinogenesis-Unit,False
156,is,be,,,,,False
159,thought,think,,,,,False
167,to,to,,,,,False
170,be,be,,,,,False
173,induced,induce,,,T30,Positive_regulation-Unit,False
181,by,by,,,,,False
184,a,a,,,,,False
186,change,change,,,,,False
193,in,in,,,,,False
196,the,the,,,,,False
200,balance,balance,,,,,False
208,of,of,,,,,False
211,pro,pro,,,,,False
214,-,-,,,,,False
216,angiogenic,angiogenic,,,T31,Blood_vessel_development-Unit,False
227,and,and,,,,,False
231,anti,anti,,,,,False
235,-,-,,,,,False
236,angiogenic,angiogenic,,,T32,Blood_vessel_development-Unit,False
247,factors,factor,,,,,False
254,.,.,,,,,True
256,To,to,,,,,False
259,elucidate,elucidate,,,,,False
269,the,the,,,,,False
273,biological,biological,,,,,False
284,role,role,,,T33,Regulation-Unit,False
289,of,of,,,,,False
292,the,the,,,,,False
296,endogenous,endogenous,,,,,False
307,angiogenesis,angiogenesis,,,T34,Blood_vessel_development-Unit,False
320,inhibitor,inhibitor,,,T35,Negative_regulation-Unit,False
330,thrombospondin,thrombospondin,T3,Gene_or_gene_product-Begin,,,False
344,-,-,T3,Gene_or_gene_product-Inside,,,False
345,2,2,T3,Gene_or_gene_product-Last,,,False
347,(,(,,,,,False
348,TSP,tsp,T4,Gene_or_gene_product-Begin,,,False
351,-,-,T4,Gene_or_gene_product-Inside,,,False
352,2,2,T4,Gene_or_gene_product-Last,,,False
353,),),,,,,False
355,during,during,,,,,False
362,multistep,multistep,,,,,False
372,carcinogenesis,carcinogenesis,,,T36,Carcinogenesis-Unit,False
386,",",",",,,,,False
388,we,we,,,,,False
391,subjected,subject,,,T37,Planned_process-Unit,False
401,TSP,tsp,T5,Gene_or_gene_product-Begin,,,False
404,-,-,T5,Gene_or_gene_product-Inside,,,False
405,2,2,T5,Gene_or_gene_product-Last,,,False
406,-,-,,,,,False
407,deficient,deficient,,,T38,Gene_expression-Unit,False
417,and,and,,,,,False
421,wild,wild,,,T39,Mutation-Begin,False
425,-,-,,,T39,Mutation-Inside,False
426,type,type,,,T39,Mutation-Last,False
431,mice,mouse,T6,Organism-Unit,,,False
436,to,to,,,,,False
439,a,a,,,,,False
441,chemical,chemical,,,,,False
450,skin,skin,T7,Organ-Unit,,,False
455,carcinogenesis,carcinogenesis,,,T40,Carcinogenesis-Unit,False
470,regimen,regimen,,,,,False
477,.,.,,,,,True
479,Surprisingly,surprisingly,,,,,False
491,",",",",,,,,False
493,TSP,tsp,T8,Gene_or_gene_product-Begin,,,False
496,-,-,T8,Gene_or_gene_product-Inside,,,False
497,2,2,T8,Gene_or_gene_product-Last,,,False
499,expression,expression,,,T41,Gene_expression-Unit,False
510,was,be,,,,,False
514,strongly,strongly,,,,,False
523,upregulated,upregulated,,,T42,Positive_regulation-Unit,False
535,in,in,,,,,False
538,the,the,,,,,False
542,mesenchymal,mesenchymal,T9,Tissue-Begin,,,False
554,stroma,stroma,T9,Tissue-Last,,,False
561,of,of,,,,,False
564,wild,wild,,,,,False
568,-,-,,,,,False
569,type,type,,,,,False
574,mice,mouse,T10,Organism-Unit,,,False
579,throughout,throughout,,,,,False
590,the,the,,,,,False
594,consecutive,consecutive,,,,,False
606,stages,stage,,,,,False
613,of,of,,,,,False
616,tumorigenesis,tumorigenesis,,,T43,Carcinogenesis-Unit,False
