position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Vimentin,vimentin,T1,Gene_or_gene_product-Unit,,,False
9,is,be,,,,,False
12,preferentially,preferentially,,,,,False
27,expressed,express,,,T31,Gene_expression-Unit,False
37,in,in,,,,,False
40,human,human,T2,Organism-Unit,,,False
46,breast,breast,T3,Cancer-Begin,,,False
53,carcinomas,carcinoma,T3,Cancer-Last,,,False
64,with,with,,,,,False
69,low,low,,,,,False
73,estrogen,estrogen,T4,Gene_or_gene_product-Begin,,,False
82,receptor,receptor,T4,Gene_or_gene_product-Last,,,False
91,and,and,,,,,False
95,high,high,,,,,False
100,Ki,ki,T5,Gene_or_gene_product-Begin,,,False
102,-,-,T5,Gene_or_gene_product-Inside,,,False
103,67,67,T5,Gene_or_gene_product-Last,,,False
106,growth,growth,,,T32,Growth-Unit,False
113,fraction,fraction,,,,,False
121,.,.,,,,,True
124,Vimentin,vimentin,T6,Gene_or_gene_product-Unit,,,False
133,expression,expression,,,T33,Gene_expression-Unit,False
143,",",",",,,,,False
145,growth,growth,,,,,False
152,fractions,fraction,,,,,False
162,(,(,,,,,False
163,GF,gf,,,,,False
165,),),,,,,False
166,",",",",,,,,False
168,and,and,,,,,False
172,estrogen,estrogen,T7,Gene_or_gene_product-Begin,,,False
181,receptor,receptor,T7,Gene_or_gene_product-Last,,,False
190,(,(,,,,,False
191,ER,er,T8,Gene_or_gene_product-Unit,,,False
193,),),,,,,False
195,levels,level,,,,,False
202,were,be,,,,,False
207,determined,determine,,,,,False
218,for,for,,,,,False
222,90,90,,,,,False
225,untreated,untreated,,,T34,Planned_process-Unit,False
235,primary,primary,,,,,False
243,breast,breast,T9,Cancer-Begin,,,False
250,carcinomas,carcinoma,T9,Cancer-Last,,,False
260,.,.,,,,,True
262,Coexpression,coexpression,,,T35,Gene_expression-Unit,False
275,of,of,,,,,False
278,keratin,keratin,T10,Gene_or_gene_product-Unit,,,False
286,and,and,,,,,False
290,vimentin,vimentin,T11,Gene_or_gene_product-Unit,,,False
299,was,be,,,,,False
303,found,find,,,,,False
309,in,in,,,,,False
312,approximately,approximately,,,,,False
326,20,20,,,,,False
328,%,%,,,,,False
330,of,of,,,,,False
333,the,the,,,,,False
337,tumors,tumor,T12,Cancer-Unit,,,False
344,regardless,regardless,,,,,False
355,of,of,,,,,False
358,menopausal,menopausal,,,,,False
369,status,status,,,,,False
375,.,.,,,,,True
377,Vimentin,vimentin,T13,Gene_or_gene_product-Unit,,,False
386,was,be,,,,,False
390,expressed,express,,,T36,Gene_expression-Unit,False
400,preferentially,preferentially,,,,,False
415,in,in,,,,,False
418,tumor,tumor,T14,Cell-Begin,,,False
