position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Oncogenic,oncogenic,,,,,False
10,mechanisms,mechanism,,,,,False
21,of,of,,,,,False
24,Evi,evi,T1,Gene_or_gene_product-Begin,,,False
27,-,-,T1,Gene_or_gene_product-Inside,,,False
28,1,1,T1,Gene_or_gene_product-Last,,,False
30,protein,protein,,,,,False
37,.,.,,,,,True
40,Although,although,,,,,False
49,Evi,evi,T2,Gene_or_gene_product-Begin,,,False
52,-,-,T2,Gene_or_gene_product-Inside,,,False
53,1,1,T2,Gene_or_gene_product-Last,,,False
55,is,be,,,,,False
58,thought,think,,,,,False
66,to,to,,,,,False
69,promote,promote,,,T42,Positive_regulation-Unit,False
77,growth,growth,,,T43,Cell_proliferation-Unit,False
84,or,or,,,,,False
87,block,block,,,T44,Negative_regulation-Unit,False
93,differentiation,differentiation,,,T45,Cell_differentiation-Unit,False
109,in,in,,,,,False
112,some,some,,,,,False
117,cell,cell,T3,Cell-Unit,,,False
122,types,type,,,,,False
127,",",",",,,,,False
129,its,it,,,,,False
133,biological,biological,,,,,False
144,functions,function,,,,,False
154,have,have,,,,,False
159,not,not,,,,,False
163,been,be,,,,,False
168,elucidated,elucidate,,,,,False
178,.,.,,,,,True
180,To,to,,,,,False
183,explore,explore,,,,,False
191,the,the,,,,,False
195,mechanisms,mechanism,,,,,False
206,underlying,underlie,,,,,False
217,Evi,evi,T4,Gene_or_gene_product-Begin,,,False
220,-,-,T4,Gene_or_gene_product-Inside,,,False
221,1,1,T4,Gene_or_gene_product-Last,,,False
222,-,-,,,,,False
223,induced,induced,,,T46,Positive_regulation-Unit,False
231,oncogenesis,oncogenesis,,,T47,Carcinogenesis-Unit,False
242,",",",",,,,,False
244,we,we,,,,,False
247,investigated,investigate,,,,,False
260,whether,whether,,,,,False
268,Evi,evi,T5,Gene_or_gene_product-Begin,,,False
271,-,-,T5,Gene_or_gene_product-Inside,,,False
272,1,1,T5,Gene_or_gene_product-Last,,,False
274,affects,affect,,,T48,Regulation-Unit,False
282,the,the,,,,,False
286,signaling,signaling,,,T49,Pathway-Unit,False
296,of,of,,,,,False
299,transforming,transform,T6,Gene_or_gene_product-Begin,,,False
312,growth,growth,T6,Gene_or_gene_product-Inside,,,False
319,factor,factor,T6,Gene_or_gene_product-Inside,,,False
326,beta,beta,T6,Gene_or_gene_product-Last,,,False
331,(,(,,,,,False
332,TGF,tgf,T7,Gene_or_gene_product-Begin,,,False
335,-,-,T7,Gene_or_gene_product-Inside,,,False
336,beta,beta,T7,Gene_or_gene_product-Last,,,False
340,),),,,,,False
341,",",",",,,,,False
343,which,which,,,,,False
349,inhibits,inhibit,,,T50,Negative_regulation-Unit,False
358,proliferation,proliferation,,,T51,Cell_proliferation-Unit,False
372,of,of,,,,,False
375,a,a,,,,,False
377,wide,wide,,,,,False
382,range,range,,,,,False
388,of,of,,,,,False
391,cell,cell,T8,Cell-Begin,,,False
396,types,type,T8,Cell-Last,,,False
402,and,and,,,,,False
406,is,be,,,,,False
409,one,one,,,,,False
413,of,of,,,,,False
416,the,the,,,,,False
420,most,most,,,,,False
425,studied,studied,,,,,False
433,growth,growth,,,T52,Cell_proliferation-Unit,False
440,regulatory,regulatory,,,T53,Regulation-Unit,False
451,factors,factor,,,,,False
458,.,.,,,,,True
460,We,we,,,,,False
463,demonstrated,demonstrate,,,,,False
476,that,that,,,,,False
481,Evi,evi,T9,Gene_or_gene_product-Begin,,,False
484,-,-,T9,Gene_or_gene_product-Inside,,,False
485,1,1,T9,Gene_or_gene_product-Last,,,False
487,represses,represses,,,T54,Negative_regulation-Unit,False
497,TGF,tgf,T10,Gene_or_gene_product-Begin,,,False
500,-,-,T10,Gene_or_gene_product-Inside,,,False
501,beta,beta,T10,Gene_or_gene_product-Last,,,False
506,signaling,signaling,,,T55,Pathway-Unit,False
516,and,and,,,,,False
520,antagonizes,antagonize,,,T56,Negative_regulation-Unit,False
532,its,it,,,,,False
536,growth,growth,,,T57,Cell_proliferation-Unit,False
542,-,-,,,,,False
543,inhibitory,inhibitory,,,T58,Negative_regulation-Unit,False
554,effects,effect,,,,,False
561,.,.,,,,,True
563,Two,two,,,,,False
567,separate,separate,,,,,False
576,regions,region,,,,,False
584,of,of,,,,,False
587,Evi,evi,T11,Gene_or_gene_product-Begin,,,False
590,-,-,T11,Gene_or_gene_product-Inside,,,False
591,1,1,T11,Gene_or_gene_product-Last,,,False
593,are,be,,,,,False
597,responsible,responsible,,,,,False
609,for,for,,,,,False
613,this,this,,,,,False
618,repression,repression,,,T59,Negative_regulation-Unit,False
628,",",",",,,,,False
630,one,one,,,,,False
634,of,of,,,,,False
637,which,which,,,,,False
643,is,be,,,,,False
646,the,the,,,,,False
650,first,first,,,,,False
656,zinc,zinc,T60,Protein_domain_or_region-Begin,,,False
660,-,-,T60,Protein_domain_or_region-Inside,,,False
661,finger,finger,T60,Protein_domain_or_region-Inside,,,False
668,domain,domain,T60,Protein_domain_or_region-Last,,,False
674,.,.,,,,,True
676,Through,through,,,,,False
684,this,this,,,,,False
689,domain,domain,,,,,False
695,",",",",,,,,False
697,Evi,evi,T12,Gene_or_gene_product-Begin,,,False
700,-,-,T12,Gene_or_gene_product-Inside,,,False
701,1,1,T12,Gene_or_gene_product-Last,,,False
703,physically,physically,,,,,False
714,interacts,interacts,,,T61,Binding-Unit,False
724,with,with,,,,,False
729,Smad3,smad3,T13,Gene_or_gene_product-Unit,,,False
734,",",",",,,,,False
736,an,an,,,,,False
739,intracellular,intracellular,T14,Immaterial_anatomical_entity-Unit,,,False
753,mediator,mediator,,,T62,Regulation-Unit,False
762,of,of,,,,,False
765,TGF,tgf,T15,Gene_or_gene_product-Begin,,,False
768,-,-,T15,Gene_or_gene_product-Inside,,,False
769,beta,beta,T15,Gene_or_gene_product-Last,,,False
774,signaling,signaling,,,T63,Pathway-Unit,False
783,",",",",,,,,False
785,thereby,thereby,,,,,False
793,suppressing,suppress,,,T64,Negative_regulation-Unit,False
805,the,the,,,,,False
809,transcriptional,transcriptional,,,,,False
825,activity,activity,,,,,False
834,of,of,,,,,False
837,Smad3,smad3,T16,Gene_or_gene_product-Unit,,,False
842,.,.,,,,,True
844,These,these,,,,,False
850,results,result,,,,,False
858,define,define,,,,,False
865,a,a,,,,,False
867,novel,novel,,,,,False
873,function,function,,,,,False
882,of,of,,,,,False
885,Evi,evi,T17,Gene_or_gene_product-Begin,,,False
888,-,-,T17,Gene_or_gene_product-Inside,,,False
889,1,1,T17,Gene_or_gene_product-Last,,,False
891,as,a,,,,,False
894,a,a,,,,,False
896,repressor,repressor,,,T65,Negative_regulation-Unit,False
906,of,of,,,,,False
909,signaling,signal,,,T66,Pathway-Unit,False
919,components,component,,,,,False
930,of,of,,,,,False
933,TGF,tgf,T18,Gene_or_gene_product-Begin,,,False
936,-,-,T18,Gene_or_gene_product-Inside,,,False
937,beta,beta,T18,Gene_or_gene_product-Last,,,False
941,.,.,,,,,True
943,We,we,,,,,False
946,also,also,,,,,False
951,demonstrated,demonstrate,,,,,False
964,that,that,,,,,False
969,Evi,evi,T19,Gene_or_gene_product-Begin,,,False
972,-,-,T19,Gene_or_gene_product-Inside,,,False
973,1,1,T19,Gene_or_gene_product-Last,,,False
975,represses,represses,,,T67,Negative_regulation-Unit,False
985,Smad,smad,T20,Gene_or_gene_product-Unit,,,False
989,-,-,,,,,False
990,induced,induced,,,,,False
998,transcriptional,transcriptional,,,,,False
1014,activation,activation,,,,,False
1025,by,by,,,,,False
1028,recruiting,recruit,,,T68,Binding-Unit,False
1039,CtBP,ctbp,T21,Gene_or_gene_product-Unit,,,False
1044,as,a,,,,,False
1047,a,a,,,,,False
1049,corepressor,corepressor,,,,,False
1060,.,.,,,,,True
1062,Evi,evi,T22,Gene_or_gene_product-Begin,,,False
1065,-,-,T22,Gene_or_gene_product-Inside,,,False
1066,1,1,T22,Gene_or_gene_product-Last,,,False
1068,associates,associate,,,T69,Binding-Unit,False
1079,with,with,,,,,False
1084,CtBP1,ctbp1,T23,Gene_or_gene_product-Unit,,,False
1090,through,through,,,,,False
1098,one,one,,,,,False
1102,of,of,,,,,False
1105,the,the,,,,,False
1109,CtBP,ctbp,T24,Gene_or_gene_product-Unit,,,False
1113,-,-,,,,,False
1114,binding,bind,,,,,False
1122,consensus,consensus,,,,,False
1132,motifs,motif,,,,,False
1139,within,within,,,,,False
1146,the,the,,,,,False
1150,region,region,,,,,False
1157,from,from,,,,,False
1162,amino,amino,T25,Amino_acid-Begin,,,False
1168,acid,acid,T25,Amino_acid-Inside,,,False
1173,544,544,T25,Amino_acid-Last,,,False
1177,to,to,,,,,False
1180,607,607,T26,Amino_acid-Unit,,,False
1183,",",",",,,,,False
