position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Magnitude,magnitude,,,,,False
10,of,of,,,,,False
13,malate,malate,T1,Simple_chemical-Begin,,,False
19,-,-,T1,Simple_chemical-Inside,,,False
20,aspartate,aspartate,T1,Simple_chemical-Inside,,,False
30,reduced,reduce,T1,Simple_chemical-Inside,,,False
38,nicotinamide,nicotinamide,T1,Simple_chemical-Inside,,,False
51,adenine,adenine,T1,Simple_chemical-Inside,,,False
59,dinucleotide,dinucleotide,T1,Simple_chemical-Last,,,False
72,shuttle,shuttle,,,T36,Pathway-Unit,False
80,activity,activity,,,,,False
89,in,in,,,,,False
92,intact,intact,,,,,False
99,respiring,respire,,,,,False
109,tumor,tumor,T2,Cell-Begin,,,False
115,cells,cell,T2,Cell-Last,,,False
120,.,.,,,,,True
122,Measurements,measurement,,,,,False
135,of,of,,,,,False
138,respiration,respiration,,,,,False
149,",",",",,,,,False
151,CO2,co2,T3,Simple_chemical-Unit,,,False
155,and,and,,,,,False
159,lactate,lactate,T4,Simple_chemical-Unit,,,False
167,production,production,,,T37,Synthesis-Unit,False
177,",",",",,,,,False
179,and,and,,,,,False
183,changes,change,,,,,False
191,in,in,,,,,False
194,the,the,,,,,False
198,levels,level,,,,,False
205,of,of,,,,,False
208,various,various,,,,,False
216,key,key,,,,,False
220,metabolites,metabolite,,,,,False
232,of,of,,,,,False
235,the,the,,,,,False
239,glycolytic,glycolytic,,,T38,Glycolysis-Begin,False
250,sequence,sequence,,,T38,Glycolysis-Last,False
259,and,and,,,,,False
263,tricarboxylic,tricarboxylic,T5,Simple_chemical-Begin,,,False
277,acid,acid,T5,Simple_chemical-Last,,,False
282,cycle,cycle,,,T39,Pathway-Unit,False
288,were,be,,,,,False
293,made,make,,,,,False
298,on,on,,,,,False
301,five,five,,,,,False
306,lines,line,,,,,False
312,of,of,,,,,False
315,rodent,rodent,T6,Organism-Unit,,,False
322,ascites,ascites,T7,Cell-Begin,,,False
330,tumor,tumor,T7,Cell-Inside,,,False
336,cells,cell,T7,Cell-Last,,,False
342,(,(,,,,,False
343,two,two,,,,,False
347,strains,strain,,,,,False
355,of,of,,,,,False
358,Ehrlich,ehrlich,T8,Cell-Begin,,,False
366,ascites,ascites,T8,Cell-Inside,,,False
374,tumor,tumor,T8,Cell-Inside,,,False
380,cells,cell,T8,Cell-Last,,,False
385,",",",",,,,,False
387,Krebs,krebs,T9,Cell-Begin,,,False
393,II,ii,T9,Cell-Inside,,,False
396,carcinoma,carcinoma,T9,Cell-Last,,,False
405,",",",",,,,,False
407,AS,a,T10,Cell-Begin,,,False
409,-,-,T10,Cell-Inside,,,False
410,30D,30d,T10,Cell-Inside,,,False
414,carcinoma,carcinoma,T10,Cell-Last,,,False
423,",",",",,,,,False
425,and,and,,,,,False
429,L1210,l1210,T11,Cell-Begin,,,False
435,cells,cell,T11,Cell-Last,,,False
440,),),,,,,False
442,incubated,incubate,,,T40,Planned_process-Unit,False
452,aerobically,aerobically,,,,,False
464,in,in,,,,,False
467,the,the,,,,,False
471,presence,presence,,,,,False
480,of,of,,,,,False
483,uniformly,uniformly,,,,,False
493,labeled,label,,,,,False
501,D,d,T12,Simple_chemical-Begin,,,False
502,-,-,T12,Simple_chemical-Inside,,,False
503,[14C]glucose,[14c]glucose,T12,Simple_chemical-Last,,,False
515,.,.,,,,,True
517,From,from,,,,,False
522,these,these,,,,,False
528,data,data,,,,,False
532,",",",",,,,,False
534,as,as,,,,,False
537,well,well,,,,,False
542,as,a,,,,,False
545,earlier,early,,,,,False
553,evidence,evidence,,,,,False
562,demonstrating,demonstrate,,,,,False
576,that,that,,,,,False
581,the,the,,,,,False
585,reduced,reduced,,,T41,Negative_regulation-Unit,False
593,nicotinamide,nicotinamide,T13,Simple_chemical-Begin,,,False
