position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Prognostic,prognostic,,,,,False
11,significance,significance,,,,,False
24,of,of,,,,,False
27,heat,heat,T1,Gene_or_gene_product-Begin,,,False
32,shock,shock,T1,Gene_or_gene_product-Inside,,,False
38,protein,protein,T1,Gene_or_gene_product-Inside,,,False
46,27,27,T1,Gene_or_gene_product-Last,,,False
49,(,(,,,,,False
50,HSP27,hsp27,T2,Gene_or_gene_product-Unit,,,False
55,),),,,,,False
57,in,in,,,,,False
60,patients,patient,T3,Organism-Unit,,,False
69,with,with,,,,,False
74,oral,oral,T4,Cancer-Begin,,,False
79,squamous,squamous,T4,Cancer-Inside,,,False
88,cell,cell,T4,Cancer-Inside,,,False
93,carcinoma,carcinoma,T4,Cancer-Last,,,False
102,.,.,,,,,True
105,Heat,heat,T5,Gene_or_gene_product-Begin,,,False
110,shock,shock,T5,Gene_or_gene_product-Inside,,,False
116,proteins,protein,T5,Gene_or_gene_product-Last,,,False
125,(,(,,,,,False
126,HSPs,hsps,T6,Gene_or_gene_product-Unit,,,False
130,),),,,,,False
132,have,have,,,,,False
137,been,be,,,,,False
142,defined,define,,,,,False
150,as,a,,,,,False
153,proteins,protein,,,,,False
162,induced,induce,,,,,False
170,by,by,,,,,False
173,heat,heat,,,,,False
178,shock,shock,,,,,False
184,and,and,,,,,False
188,other,other,,,,,False
194,environmental,environmental,,,,,False
208,and,and,,,,,False
212,pathophysiologic,pathophysiologic,,,,,False
229,stress,stress,,,,,False
235,.,.,,,,,True
237,Heat,heat,T7,Gene_or_gene_product-Begin,,,False
242,shock,shock,T7,Gene_or_gene_product-Inside,,,False
248,protein,protein,T7,Gene_or_gene_product-Inside,,,False
256,27,27,T7,Gene_or_gene_product-Last,,,False
259,(,(,,,,,False
260,HSP27,hsp27,T8,Gene_or_gene_product-Unit,,,False
265,),),,,,,False
267,is,be,,,,,False
270,one,one,,,,,False
274,of,of,,,,,False
277,the,the,,,,,False
281,small,small,T9,Gene_or_gene_product-Begin,,,False
287,heat,heat,T9,Gene_or_gene_product-Inside,,,False
292,shock,shock,T9,Gene_or_gene_product-Inside,,,False
298,proteins,protein,T9,Gene_or_gene_product-Last,,,False
306,.,.,,,,,True
308,HSP27,hsp27,T10,Gene_or_gene_product-Unit,,,False
314,is,be,,,,,False
317,implicated,implicate,,,,,False
328,in,in,,,,,False
331,protein,protein,,,,,False
338,-,-,,,,,False
339,protein,protein,,,,,False
347,interactions,interaction,,,,,False
360,such,such,,,,,False
365,as,a,,,,,False
368,folding,folding,,,,,False
375,",",",",,,,,False
377,translocation,translocation,,,,,False
390,",",",",,,,,False
392,and,and,,,,,False
396,prevention,prevention,,,,,False
407,of,of,,,,,False
410,inappropriate,inappropriate,,,,,False
424,protein,protein,,,,,False
432,aggregation,aggregation,,,,,False
443,.,.,,,,,True
445,Many,many,,,,,False
450,of,of,,,,,False
453,their,their,,,,,False
459,functions,function,,,,,False
469,suggest,suggest,,,,,False
477,that,that,,,,,False
482,they,they,,,,,False
487,play,play,,,T26,Regulation-Begin,False
492,important,important,,,T26,Regulation-Inside,False
502,roles,role,,,T26,Regulation-Last,False
508,in,in,,,,,False
511,cancers,cancer,T11,Cancer-Unit,,,False
518,.,.,,,,,True
520,Archival,archival,T12,Tissue-Begin,,,False
529,tissues,tissue,T12,Tissue-Last,,,False
537,from,from,,,,,False
542,40,40,,,,,False
545,patients,patient,T13,Organism-Unit,,,False
554,with,with,,,,,False
559,oral,oral,T14,Cancer-Begin,,,False
564,squamous,squamous,T14,Cancer-Inside,,,False
573,cell,cell,T14,Cancer-Inside,,,False
578,carcinoma,carcinoma,T14,Cancer-Last,,,False
588,who,who,,,,,False
592,received,receive,,,,,False
601,primary,primary,,,T27,Planned_process-Begin,False
609,surgical,surgical,,,T27,Planned_process-Inside,False
618,resection,resection,,,T27,Planned_process-Last,False
628,were,be,,,,,False
633,examined,examine,,,,,False
642,for,for,,,,,False
646,HSP27,hsp27,T15,Gene_or_gene_product-Unit,,,False
652,by,by,,,,,False
655,immunohistochemistry,immunohistochemistry,,,,,False
676,and,and,,,,,False
680,correlated,correlate,,,,,False
691,with,with,,,,,False
696,clinical,clinical,,,,,False
705,stage,stage,,,,,False
710,",",",",,,,,False
712,lymph,lymph,T16,Multi-tissue_structure-Begin,,,False
718,node,node,T16,Multi-tissue_structure-Last,,,False
723,metastasis,metastasis,,,T28,Metastasis-Unit,False
733,",",",",,,,,False
735,histological,histological,,,,,False
748,grade,grade,,,,,False
754,and,and,,,,,False
758,survival,survival,,,T29,Death-Unit,False
767,period,period,,,,,False
773,.,.,,,,,True
775,HSP27,hsp27,T17,Gene_or_gene_product-Unit,,,False
781,expression,expression,,,T30,Gene_expression-Unit,False
792,was,be,,,,,False
796,positive,positive,,,,,False
805,staining,staining,,,,,False
814,(,(,,,,,False
815,+,+,,,,,False
816,),),,,,,False
818,in,in,,,,,False
821,20,20,,,,,False
824,(,(,,,,,False
