position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Increased,increased,,,T58,Positive_regulation-Unit,False
10,expression,expression,,,T59,Gene_expression-Unit,False
21,of,of,,,,,False
24,specific,specific,,,,,False
33,protein,protein,T1,Gene_or_gene_product-Begin,,,False
41,tyrosine,tyrosine,T1,Gene_or_gene_product-Inside,,,False
50,phosphatases,phosphatase,T1,Gene_or_gene_product-Last,,,False
63,in,in,,,,,False
66,human,human,T2,Organism-Unit,,,False
72,breast,breast,T3,Cell-Begin,,,False
79,epithelial,epithelial,T3,Cell-Inside,,,False
90,cells,cell,T3,Cell-Last,,,False
96,neoplastically,neoplastically,,,,,False
111,transformed,transform,,,T60,Cell_transformation-Unit,False
123,by,by,,,,,False
126,the,the,,,,,False
130,neu,neu,T4,Gene_or_gene_product-Unit,,,False
134,oncogene,oncogene,,,,,False
142,.,.,,,,,True
145,Protein,protein,,,,,False
153,tyrosine,tyrosine,T5,Amino_acid-Unit,,,False
162,phosphorylation,phosphorylation,,,,,False
177,/,/,,,,,False
178,dephosphorylation,dephosphorylation,,,,,False
196,is,be,,,,,False
199,a,a,,,,,False
201,fundamental,fundamental,,,,,False
213,mechanism,mechanism,,,,,False
223,in,in,,,,,False
226,the,the,,,,,False
230,regulation,regulation,,,T61,Regulation-Unit,False
241,of,of,,,,,False
244,cell,cell,T6,Cell-Unit,,,False
249,proliferation,proliferation,,,T62,Cell_proliferation-Unit,False
263,and,and,,,,,False
267,neoplastic,neoplastic,,,,,False
278,transformation,transformation,,,T63,Cell_transformation-Unit,False
292,;,;,,,,,False
294,this,this,,,,,False
299,metabolic,metabolic,,,,,False
309,process,process,,,,,False
317,is,be,,,,,False
320,modulated,modulate,,,,,False
330,by,by,,,,,False
333,the,the,,,,,False
337,opposing,oppose,,,,,False
346,activities,activity,,,,,False
357,of,of,,,,,False
360,protein,protein,T7,Gene_or_gene_product-Begin,,,False
368,tyrosine,tyrosine,T7,Gene_or_gene_product-Inside,,,False
377,kinases,kinase,T7,Gene_or_gene_product-Last,,,False
385,and,and,,,,,False
389,protein,protein,T8,Gene_or_gene_product-Begin,,,False
397,tyrosine,tyrosine,T8,Gene_or_gene_product-Inside,,,False
406,phosphatases,phosphatase,T8,Gene_or_gene_product-Last,,,False
419,(,(,,,,,False
420,PTPases,ptpases,T9,Gene_or_gene_product-Unit,,,False
427,),),,,,,False
428,.,.,,,,,True
430,While,while,,,,,False
436,the,the,,,,,False
440,role,role,,,T64,Regulation-Unit,False
445,of,of,,,,,False
448,protein,protein,T10,Gene_or_gene_product-Begin,,,False
456,tyrosine,tyrosine,T10,Gene_or_gene_product-Inside,,,False
465,kinases,kinase,T10,Gene_or_gene_product-Last,,,False
473,has,have,,,,,False
477,been,be,,,,,False
482,examined,examine,,,,,False
491,extensively,extensively,,,,,False
503,in,in,,,,,False
506,human,human,T11,Organism-Unit,,,False
512,breast,breast,T12,Organism_subdivision-Unit,,,False
519,tumorigenesis,tumorigenesis,,,T65,Cell_transformation-Unit,False
532,",",",",,,,,False
534,the,the,,,,,False
538,role,role,,,T66,Regulation-Unit,False
543,of,of,,,,,False
546,PTPases,ptpases,T13,Gene_or_gene_product-Unit,,,False
554,in,in,,,,,False
557,this,this,,,,,False
562,process,process,,,,,False
570,is,be,,,,,False
573,virtually,virtually,,,,,False
583,unknown,unknown,,,,,False
590,.,.,,,,,True
592,To,to,,,,,False
595,address,address,,,,,False
603,this,this,,,,,False
608,issue,issue,,,,,False
613,",",",",,,,,False
615,an,an,,,,,False
618,activated,activated,,,T67,Positive_regulation-Unit,False
628,neu,neu,T14,Gene_or_gene_product-Unit,,,False
632,oncogene,oncogene,,,,,False
641,was,be,,,,,False
645,introduced,introduce,,,T68,Planned_process-Unit,False
656,into,into,,,,,False
661,an,an,,,,,False
664,immortalized,immortalized,,,T69,Cell_transformation-Unit,False
677,nontumorigenic,nontumorigenic,,,T70,Carcinogenesis-Unit,False
692,human,human,T15,Organism-Unit,,,False
698,breast,breast,T16,Cell-Begin,,,False
705,epithelial,epithelial,T16,Cell-Inside,,,False
716,cell,cell,T16,Cell-Inside,,,False
721,line,line,T16,Cell-Last,,,False
726,(,(,,,,,False
727,184B5,184b5,T17,Cell-Unit,,,False
732,),),,,,,False
733,.,.,,,,,True
