position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Effects,effect,,,T24,Regulation-Unit,False
8,of,of,,,,,False
11,morphological,morphological,,,,,False
25,patterning,patterning,,,,,False
36,on,on,,,,,False
39,endothelial,endothelial,T1,Cell-Begin,,,False
51,cell,cell,T1,Cell-Last,,,False
56,migration,migration,,,T25,Localization-Unit,False
65,.,.,,,,,True
67,The,the,,,,,False
71,migration,migration,,,T26,Localization-Unit,False
81,of,of,,,,,False
84,vascular,vascular,T2,Cell-Begin,,,False
93,endothelial,endothelial,T2,Cell-Inside,,,False
105,cells,cell,T2,Cell-Last,,,False
111,(,(,,,,,False
112,ECs,ec,T3,Cell-Unit,,,False
115,),),,,,,False
117,plays,play,,,T27,Regulation-Begin,False
123,an,an,,,T27,Regulation-Inside,False
126,important,important,,,T27,Regulation-Inside,False
136,role,role,,,T27,Regulation-Last,False
141,in,in,,,,,False
144,vascular,vascular,T4,Multi-tissue_structure-Unit,,,False
153,remodeling,remodeling,,,T28,Remodeling-Unit,False
163,.,.,,,,,True
165,Here,here,,,,,False
170,we,we,,,,,False
173,studied,study,,,,,False
181,the,the,,,,,False
185,effects,effect,,,,,False
193,of,of,,,,,False
196,cell,cell,T5,Cell-Unit,,,False
201,morphology,morphology,,,,,False
212,on,on,,,,,False
215,the,the,,,,,False
219,migration,migration,,,T29,Localization-Unit,False
229,of,of,,,,,False
232,bovine,bovine,T6,Organism-Unit,,,False
239,aortic,aortic,T7,Cell-Begin,,,False
246,ECs,ec,T7,Cell-Last,,,False
250,by,by,,,,,False
253,culturing,culture,,,T30,Planned_process-Unit,False
263,cells,cell,T8,Cell-Unit,,,False
269,on,on,,,,,False
272,micropatterned,micropatterned,,,,,False
287,strips,strip,,,,,False
294,of,of,,,,,False
297,collagen,collagen,T9,Gene_or_gene_product-Unit,,,False
306,matrix,matrix,T10,Cellular_component-Unit,,,False
313,(,(,,,,,False
314,60,60,,,,,False
316,-,-,,,,,False
317,",",",",,,,,False
319,30,30,,,,,False
321,-,-,,,,,False
322,",",",",,,,,False
324,and,and,,,,,False
328,15,15,,,,,False
330,-,-,,,,,False
331,microm,microm,,,,,False
338,wide,wide,,,,,False
342,),),,,,,False
343,.,.,,,,,True
345,The,the,,,,,False
349,spreading,spread,,,,,False
359,areas,area,,,,,False
365,of,of,,,,,False
368,the,the,,,,,False
372,cells,cell,T11,Cell-Unit,,,False
378,on,on,,,,,False
381,15,15,,,,,False
383,-,-,,,,,False
385,and,and,,,,,False
389,30,30,,,,,False
391,-,-,,,,,False
392,microm,microm,,,,,False
399,wide,wide,,,,,False
404,strips,strip,,,,,False
411,were,be,,,,,False
416,30,30,,,,,False
418,%,%,,,,,False
420,lower,low,,,,,False
426,than,than,,,,,False
431,those,those,,,,,False
437,on,on,,,,,False
440,60,60,,,,,False
442,-,-,,,,,False
443,microm,microm,,,,,False
450,wide,wide,,,,,False
455,strips,strip,,,,,False
462,and,and,,,,,False
466,unpatterned,unpatterned,,,,,False
478,collagen,collagen,T12,Gene_or_gene_product-Unit,,,False
486,.,.,,,,,True
488,The,the,,,,,False
492,cells,cell,T13,Cell-Unit,,,False
498,on,on,,,,,False
501,15,15,,,,,False
503,-,-,,,,,False
504,microm,microm,,,,,False
511,wide,wide,,,,,False
516,strips,strip,,,,,False
523,completely,completely,,,,,False
534,aligned,align,,,,,False
542,in,in,,,,,False
545,the,the,,,,,False
549,direction,direction,,,,,False
559,of,of,,,,,False
562,the,the,,,,,False
566,strip,strip,,,,,False
571,",",",",,,,,False
573,and,and,,,,,False
577,had,have,,,,,False
581,significantly,significantly,,,,,False
595,lower,low,,,,,False
601,shape,shape,,,,,False
607,index,index,,,,,False
613,than,than,,,,,False
618,those,those,,,,,False
624,in,in,,,,,False
627,all,all,,,,,False
631,other,other,,,,,False
637,groups,group,,,,,False
643,.,.,,,,,True
645,On,on,,,,,False
648,strips,strip,,,,,False
655,of,of,,,,,False
658,all,all,,,,,False
662,widths,width,,,,,False
668,",",",",,,,,False
670,ECs,ecs,T14,Cell-Unit,,,False
674,tended,tend,,,,,False
681,to,to,,,,,False
684,migrate,migrate,,,T31,Localization-Unit,False
692,in,in,,,,,False
695,the,the,,,,,False
699,direction,direction,,,,,False
709,of,of,,,,,False
712,strips,strip,,,,,False
718,.,.,,,,,True
720,ECs,ec,T15,Cell-Unit,,,False
724,on,on,,,,,False
727,15,15,,,,,False
729,-,-,,,,,False
730,microm,microm,,,,,False
737,wide,wide,,,,,False
742,strips,strip,,,,,False
749,had,have,,,,,False
753,highest,high,,,,,False
761,speed,speed,,,,,False
766,",",",",,,,,False
768,particularly,particularly,,,,,False
781,in,in,,,,,False
784,the,the,,,,,False
788,direction,direction,,,,,False
798,of,of,,,,,False
801,the,the,,,,,False
805,strip,strip,,,,,False
810,.,.,,,,,True
812,Vinculin,vinculin,T16,Gene_or_gene_product-Unit,,,False
821,staining,stain,,,,,False
830,showed,show,,,,,False
837,that,that,,,,,False
842,the,the,,,,,False
846,leading,lead,,,,,False
854,edge,edge,,,,,False
859,of,of,,,,,False
862,ECs,ec,T17,Cell-Unit,,,False
866,on,on,,,,,False
869,15,15,,,,,False
871,-,-,,,,,False
872,microm,microm,,,,,False
879,wide,wide,,,,,False
884,strips,strip,,,,,False
891,had,have,,,,,False
895,focal,focal,,,,,False
901,adhesions,adhesion,,,,,False
911,that,that,,,,,False
916,were,be,,,,,False
921,oriented,orient,,,,,False
930,with,with,,,,,False
935,their,their,,,,,False
941,lamellipodial,lamellipodial,,,,,False
955,protrusion,protrusion,,,,,False
966,and,and,,,,,False
970,the,the,,,,,False
974,direction,direction,,,,,False
984,of,of,,,,,False
987,cell,cell,T18,Cell-Unit,,,False
992,migration,migration,,,T32,Localization-Unit,False
1001,;,;,,,,,False
1003,this,this,,,,,False
1008,arrangement,arrangement,,,,,False
1020,of,of,,,,,False
1023,the,the,,,,,False
1027,focal,focal,,,,,False
1033,adhesions,adhesion,,,,,False
1043,may,may,,,,,False
1047,promote,promote,,,T33,Positive_regulation-Unit,False
1055,EC,ec,T19,Cell-Unit,,,False
1058,migration,migration,,,T34,Localization-Unit,False
1067,.,.,,,,,True
1069,The,the,,,,,False
1073,present,present,,,,,False
1081,study,study,,,,,False
1087,provides,provide,,,,,False
1096,direct,direct,,,,,False
1103,evidence,evidence,,,,,False
1112,on,on,,,,,False
1115,the,the,,,,,False
1119,role,role,,,T35,Regulation-Unit,False
1124,of,of,,,,,False
1127,cell,cell,T20,Cell-Unit,,,False
1132,morphology,morphology,,,,,False
1143,in,in,,,,,False
1146,EC,ec,T21,Cell-Unit,,,False
1149,migration,migration,,,T36,Localization-Unit,False
1158,",",",",,,,,False
1160,and,and,,,,,False
1164,will,will,,,,,False
1169,help,help,,,,,False
1174,us,u,,,,,False
1177,to,to,,,,,False
1180,understand,understand,,,,,False
1191,the,the,,,,,False
1195,mechanisms,mechanism,,,,,False
1206,of,of,,,,,False
1209,EC,ec,T22,Cell-Unit,,,False
1212,migration,migration,,,T37,Localization-Unit,False
1222,during,during,,,,,False
1229,angiogenesis,angiogenesis,,,T38,Blood_vessel_development-Unit,False
1242,and,and,,,,,False
1246,wound,wound,T23,Pathological_formation-Unit,,,False
1252,healing,healing,,,,,False
1259,.,.,,,,,True
