position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Tumors,tumor,T1,Cancer-Unit,,,False
7,of,of,,,,,False
10,the,the,,,,,False
14,retinal,retinal,T2,Tissue-Begin,,,False
22,pigment,pigment,T2,Tissue-Inside,,,False
30,epithelium,epithelium,T2,Tissue-Last,,,False
41,metastasize,metastasize,,,T57,Metastasis-Unit,False
53,to,to,,,,,False
56,inguinal,inguinal,,,,,False
65,lymph,lymph,T3,Multi-tissue_structure-Begin,,,False
71,nodes,node,T3,Multi-tissue_structure-Last,,,False
77,and,and,,,,,False
81,spleen,spleen,T4,Organ-Unit,,,False
88,in,in,,,,,False
91,tyrosinase,tyrosinase,T6,Organism-Begin,,,False
101,-,-,T6,Organism-Inside,,,False
102,related,related,T6,Organism-Inside,,,False
110,protein,protein,T6,Organism-Inside,,,False
118,1,1,T6,Organism-Inside,,,False
119,/,/,T6,Organism-Inside,,,False
120,SV40,sv40,T7,Gene_or_gene_product-Begin,,,False
125,T,t,T7,Gene_or_gene_product-Inside,,,False
127,antigen,antigen,T7,Gene_or_gene_product-Last,,,False
135,transgenic,transgenic,T6,Organism-Inside,,,False
146,mice,mouse,T6,Organism-Last,,,False
150,.,.,,,,,True
153,The,the,,,,,False
157,pigment,pigment,T8,Tissue-Begin,,,False
165,epithelium,epithelium,T8,Tissue-Last,,,False
176,of,of,,,,,False
179,the,the,,,,,False
183,retina,retina,T9,Multi-tissue_structure-Unit,,,False
190,(,(,,,,,False
191,RPE,rpe,T10,Tissue-Unit,,,False
194,),),,,,,False
196,is,be,,,,,False
199,derived,derive,,,,,False
207,from,from,,,,,False
212,the,the,,,,,False
216,optic,optic,T11,Multi-tissue_structure-Begin,,,False
222,cup,cup,T11,Multi-tissue_structure-Last,,,False
226,and,and,,,,,False
230,is,be,,,,,False
233,essential,essential,,,T58,Positive_regulation-Unit,False
243,for,for,,,,,False
247,function,function,,,,,False
256,and,and,,,,,False
260,development,development,,,T59,Development-Unit,False
272,of,of,,,,,False
275,the,the,,,,,False
279,eye,eye,T12,Organ-Unit,,,False
282,.,.,,,,,True
284,We,we,,,,,False
287,produced,produce,,,,,False
296,a,a,,,,,False
298,transgenic,transgenic,,,T60,Planned_process-Unit,False
309,mouse,mouse,T13,Organism-Unit,,,False
315,line,line,,,,,False
320,that,that,,,,,False
325,expresses,express,,,,,False
335,simian,simian,T14,Organism-Begin,,,False
342,virus,virus,T14,Organism-Last,,,False
348,(,(,,,,,False
349,SV40,sv40,T15,Organism-Unit,,,False
353,),),,,,,False
355,transforming,transform,,,,,False
368,sequences,sequence,,,,,False
378,under,under,,,,,False
384,control,control,,,,,False
392,of,of,,,,,False
395,the,the,,,,,False
399,1,1,,,,,False
400,.,.,,,,,False
401,4,4,,,,,False
403,kb,kb,,,,,False
406,tyrosinase,tyrosinase,T16,Gene_or_gene_product-Begin,,,False
416,-,-,T16,Gene_or_gene_product-Inside,,,False
417,related,related,T16,Gene_or_gene_product-Inside,,,False
425,protein,protein,T16,Gene_or_gene_product-Inside,,,False
433,1,1,T16,Gene_or_gene_product-Last,,,False
435,(,(,,,,,False
436,TRP,trp,T17,Gene_or_gene_product-Begin,,,False
439,-,-,T17,Gene_or_gene_product-Inside,,,False
440,1,1,T17,Gene_or_gene_product-Last,,,False
441,),),,,,,False
443,promoter,promoter,,,,,False
451,",",",",,,,,False
453,targeting,target,,,T61,Planned_process-Unit,False
463,expression,expression,,,T62,Gene_expression-Unit,False
474,of,of,,,,,False
477,T,t,T18,Gene_or_gene_product-Begin,,,False
479,antigen,antigen,T18,Gene_or_gene_product-Last,,,False
487,(,(,,,,,False
488,Tag,tag,T19,Gene_or_gene_product-Unit,,,False
491,),),,,,,False
493,to,to,,,,,False
496,the,the,,,,,False
500,RPE,rpe,T20,Tissue-Unit,,,False
503,.,.,,,,,True
505,In,in,,,,,False
508,transgenic,transgenic,,,T63,Planned_process-Unit,False
519,embryos,embryo,T21,Developing_anatomical_structure-Unit,,,False
526,",",",",,,,,False
528,RPE,rpe,T22,Cell-Begin,,,False
532,cells,cell,T22,Cell-Last,,,False
538,proliferated,proliferate,,,T64,Cell_proliferation-Unit,False
551,in,in,,,,,False
554,the,the,,,,,False
558,anterior,anterior,T23,Multi-tissue_structure-Begin,,,False
567,part,part,T23,Multi-tissue_structure-Last,,,False
572,of,of,,,,,False
575,the,the,,,,,False
579,eye,eye,T24,Organ-Unit,,,False
583,and,and,,,,,False
587,near,near,,,,,False
592,the,the,,,,,False
596,optic,optic,T25,Multi-tissue_structure-Begin,,,False
602,nerve,nerve,T25,Multi-tissue_structure-Last,,,False
607,.,.,,,,,True
609,This,this,,,,,False
614,resulted,result,,,T65,Positive_regulation-Unit,False
623,in,in,,,,,False
626,formation,formation,,,T66,Development-Unit,False
636,of,of,,,,,False
639,tumors,tumor,T26,Cancer-Unit,,,False
645,",",",",,,,,False
647,which,which,,,,,False
653,were,be,,,,,False
658,pigmented,pigment,,,,,False
668,and,and,,,,,False
672,of,of,,,,,False
675,epithelial,epithelial,T27,Tissue-Unit,,,False
686,origin,origin,,,,,False
692,.,.,,,,,True
694,In,in,,,,,False
697,3,3,,,,,False
699,months,month,,,,,False
705,-,-,,,,,False
706,old,old,,,,,False
710,mice,mouse,T28,Organism-Unit,,,False
714,",",",",,,,,False
716,pigmented,pigment,T29,Cell-Begin,,,False
726,cells,cell,T29,Cell-Last,,,False
732,were,be,,,,,False
737,detected,detect,,,T67,Localization-Unit,False
746,in,in,,,,,False
749,spleen,spleen,T30,Organ-Unit,,,False
756,and,and,,,,,False
760,inguinal,inguinal,T31,Multi-tissue_structure-Begin,,,False
769,lymph,lymph,T31,Multi-tissue_structure-Inside,,,False
775,nodes,node,T31,Multi-tissue_structure-Last,,,False
780,.,.,,,,,True
782,In,in,,,,,False
785,spleen,spleen,T32,Organ-Unit,,,False
791,",",",",,,,,False
793,tyrosinase,tyrosinase,T33,Gene_or_gene_product-Unit,,,False
803,",",",",,,,,False
805,TRP,trp,T34,Gene_or_gene_product-Begin,,,False
808,-,-,T34,Gene_or_gene_product-Inside,,,False
809,1,1,T34,Gene_or_gene_product-Last,,,False
811,and,and,,,,,False
815,SV40,sv40,T35,Organism-Unit,,,False
820,Tag,tag,T36,Gene_or_gene_product-Unit,,,False
824,were,be,,,,,False
829,expressed,express,,,T68,Gene_expression-Unit,False
839,and,and,,,,,False
843,tyrosinase,tyrosinase,T37,Gene_or_gene_product-Unit,,,False
854,was,be,,,,,False
858,enzymatically,enzymatically,,,,,False
872,active,active,,,,,False
878,.,.,,,,,True
880,Pigmented,pigment,,,,,False
890,regions,region,,,,,False
898,were,be,,,,,False
903,positive,positive,,,,,False
912,for,for,,,,,False
916,an,an,,,,,False
919,epithelial,epithelial,T38,Tissue-Unit,,,False
930,marker,marker,,,,,False
936,",",",",,,,,False
938,cytokeratin,cytokeratin,T39,Gene_or_gene_product-Unit,,,False
949,.,.,,,,,True
951,Cell,cell,T40,Cell-Begin,,,False
956,lines,line,T40,Cell-Last,,,False
962,were,be,,,,,False
967,established,establish,,,T69,Planned_process-Unit,False
979,from,from,,,,,False
984,tumor,tumor,T41,Cancer-Unit,,,False
990,and,and,,,,,False
994,metastases,metastasis,,,T70,Metastasis-Unit,False
1005,and,and,,,,,False
1009,kept,keep,,,,,False
1014,in,in,,,,,False
1017,culture,culture,,,T71,Planned_process-Unit,False
1025,for,for,,,,,False
1029,more,more,,,,,False
1034,than,than,,,,,False
1039,2,2,,,,,False
1041,months,month,,,,,False
1047,.,.,,,,,True
1049,These,these,,,,,False
1055,were,be,,,,,False
1060,pigmented,pigment,,,,,False
1069,",",",",,,,,False
1071,and,and,,,,,False
1075,maintained,maintain,,,,,False
1086,expression,expression,,,T72,Gene_expression-Unit,False
1097,of,of,,,,,False
1100,tyrosinase,tyrosinase,T42,Gene_or_gene_product-Unit,,,False
1110,",",",",,,,,False
1112,TRP,trp,T43,Gene_or_gene_product-Begin,,,False
1115,-,-,T43,Gene_or_gene_product-Inside,,,False
1116,1,1,T43,Gene_or_gene_product-Last,,,False
1117,",",",",,,,,False
1119,cytokeratin,cytokeratin,T44,Gene_or_gene_product-Unit,,,False
1131,and,and,,,,,False
1135,SV40,sv40,T45,Organism-Unit,,,False
1140,Tag,tag,T46,Gene_or_gene_product-Unit,,,False
1143,.,.,,,,,True
1145,This,this,,,,,False
1150,demonstrates,demonstrate,,,,,False
1163,that,that,,,,,False
1168,RPE,rpe,T47,Cell-Begin,,,False
1172,tumor,tumor,T47,Cell-Inside,,,False
1178,cells,cell,T47,Cell-Last,,,False
1184,metastasize,metastasize,,,T73,Metastasis-Unit,False
1196,to,to,,,,,False
1199,lymph,lymph,T48,Multi-tissue_structure-Begin,,,False
1205,node,node,T48,Multi-tissue_structure-Last,,,False
1210,and,and,,,,,False
1214,spleen,spleen,T49,Organ-Unit,,,False
1220,.,.,,,,,True
1222,In,in,,,,,False
1225,conclusion,conclusion,,,,,False
1235,",",",",,,,,False
1237,the,the,,,,,False
1241,metastasis,metastasis,,,T74,Metastasis-Unit,False
1252,from,from,,,,,False
1257,TRP,trp,T51,Cancer-Begin,,,False
1260,-,-,T51,Cancer-Inside,,,False
1261,1,1,T51,Cancer-Inside,,,False
1262,/,/,T51,Cancer-Inside,,,False
1263,Tag,tag,T52,Gene_or_gene_product-Unit,,,False
1267,RPE,rpe,T51,Cancer-Inside,,,False
1271,tumors,tumor,T51,Cancer-Last,,,False
1278,towards,towards,,,,,False
1286,spleen,spleen,T53,Organ-Unit,,,False
1293,and,and,,,,,False
1297,lymph,lymph,T54,Multi-tissue_structure-Begin,,,False
1303,nodes,node,T54,Multi-tissue_structure-Last,,,False
1309,serves,serf,,,,,False
1316,as,a,,,,,False
1319,potential,potential,,,,,False
1329,tool,tool,,,,,False
1334,to,to,,,,,False
1337,investigate,investigate,,,,,False
1349,biology,biology,,,,,False
1357,and,and,,,,,False
1361,metastasis,metastasis,,,T75,Metastasis-Unit,False
1372,of,of,,,,,False
1375,tumors,tumor,T55,Cancer-Unit,,,False
1382,derived,derive,,,T76,Development-Unit,False
1390,from,from,,,,,False
1395,the,the,,,,,False
1399,pigment,pigment,T56,Tissue-Begin,,,False
1407,epithelium,epithelium,T56,Tissue-Last,,,False
1417,.,.,,,,,True
