position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,The,the,,,,,False
4,antiangiogenic,antiangiogenic,,,T24,Blood_vessel_development-Unit,False
19,agent,agent,,,,,False
25,linomide,linomide,T1,Simple_chemical-Unit,,,False
34,inhibits,inhibit,,,T25,Negative_regulation-Unit,False
43,the,the,,,,,False
47,growth,growth,,,T26,Growth-Unit,False
54,rate,rate,,,,,False
59,of,of,,,,,False
62,von,von,T2,Cancer-Begin,,,False
66,Hippel,hippel,T2,Cancer-Inside,,,False
72,-,-,T2,Cancer-Inside,,,False
73,Lindau,lindau,T2,Cancer-Inside,,,False
80,paraganglioma,paraganglioma,T2,Cancer-Inside,,,False
94,xenografts,xenograft,T2,Cancer-Last,,,False
105,to,to,,,,,False
108,mice,mouse,T3,Organism-Unit,,,False
112,.,.,,,,,True
114,The,the,,,,,False
118,aim,aim,,,,,False
122,of,of,,,,,False
125,this,this,,,,,False
130,study,study,,,,,False
136,was,be,,,,,False
140,to,to,,,,,False
143,ascertain,ascertain,,,,,False
153,the,the,,,,,False
157,potential,potential,,,,,False
167,usefulness,usefulness,,,,,False
178,of,of,,,,,False
181,the,the,,,,,False
185,antiangiogenic,antiangiogenic,,,T27,Blood_vessel_development-Unit,False
200,compound,compound,,,,,False
209,linomide,linomide,T4,Simple_chemical-Unit,,,False
218,for,for,,,,,False
222,treatment,treatment,,,T28,Planned_process-Unit,False
232,of,of,,,,,False
235,von,von,T5,Cancer-Begin,,,False
239,Hippel,hippel,T5,Cancer-Inside,,,False
245,-,-,T5,Cancer-Inside,,,False
246,Lindau,lindau,T5,Cancer-Inside,,,False
253,(,(,T5,Cancer-Inside,,,False
254,VHL,vhl,T5,Cancer-Inside,,,False
257,),),T5,Cancer-Inside,,,False
258,-,-,T5,Cancer-Inside,,,False
259,related,relate,T5,Cancer-Inside,,,False
267,tumors,tumor,T5,Cancer-Last,,,False
273,.,.,,,,,True
275,Paraganglioma,paraganglioma,T6,Tissue-Begin,,,False
289,tissue,tissue,T6,Tissue-Inside,,,False
296,fragments,fragment,T6,Tissue-Last,,,False
306,obtained,obtain,,,T29,Planned_process-Unit,False
315,at,at,,,,,False
318,surgery,surgery,,,,,False
326,from,from,,,,,False
331,a,a,,,,,False
333,VHL,vhl,,,,,False
337,type,type,,,,,False
342,2a,2a,,,,,False
345,patient,patient,T7,Organism-Unit,,,False
353,were,be,,,,,False
358,transplanted,transplant,,,T30,Planned_process-Unit,False
371,s,s,,,,,False
372,.,.,,,,,False
373,c,c,,,,,False
374,.,.,,,,,False
376,to,to,,,,,False
379,male,male,,,,,False
384,BALB,balb,T8,Organism-Begin,,,False
388,/,/,T8,Organism-Inside,,,False
389,c,c,T8,Organism-Inside,,,False
391,nu,nu,T8,Organism-Inside,,,False
393,/,/,T8,Organism-Inside,,,False
394,nu,nu,T8,Organism-Inside,,,False
397,(,(,T8,Organism-Inside,,,False
398,nude,nude,T8,Organism-Inside,,,False
402,),),T8,Organism-Inside,,,False
404,mice,mouse,T8,Organism-Last,,,False
408,:,:,,,,,False
410,(,(,,,,,False
411,a,a,,,,,False
412,),),,,,,False
414,2,2,,,,,False
415,-,-,,,,,False
416,3,3,,,,,False
417,-,-,,,,,False
418,mm,mm,,,,,False
421,fragments,fragment,,,,,False
431,for,for,,,,,False
435,"""","""",,,,,False
436,prevention,prevention,,,,,False
446,"""","""",,,,,False
448,experiments,experiment,,,,,False
459,;,;,,,,,False
461,and,and,,,,,False
465,(,(,,,,,False
466,b,b,,,,,False
467,),),,,,,False
469,2,2,,,,,False
470,-,-,,,,,False
471,3,3,,,,,False
472,-,-,,,,,False
473,mm,mm,,,,,False
476,fragments,fragment,,,,,False
486,allowed,allow,,,,,False
494,to,to,,,,,False
497,grow,grow,,,,,False
502,to,to,,,,,False
505,1,1,,,,,False
507,cm,cm,,,,,False
510,for,for,,,,,False
514,"""","""",,,,,False
515,intervention,intervention,,,,,False
527,"""","""",,,,,False
529,studies,study,,,,,False
536,.,.,,,,,True
538,Both,both,,,,,False
543,groups,group,,,,,False
550,received,receive,,,T31,Planned_process-Unit,False
559,either,either,,,,,False
566,0,0,,,,,False
567,.,.,,,,,False
568,5,5,,,,,False
570,mg,mg,,,,,False
572,/,/,,,,,False
573,ml,ml,,,,,False
576,linomide,linomide,T9,Simple_chemical-Unit,,,False
585,in,in,,,,,False
588,drinking,drinking,,,,,False
597,water,water,,,,,False
603,or,or,,,,,False
606,acidified,acidified,,,,,False
616,water,water,,,,,False
622,and,and,,,,,False
626,were,be,,,,,False
631,followed,follow,,,,,False
640,until,until,,,,,False
646,tumor,tumor,T10,Cancer-Unit,,,False
652,diameter,diameter,,,,,False
661,reached,reach,,,,,False
669,3,3,,,,,False
671,cm,cm,,,,,False
674,or,or,,,,,False
677,for,for,,,,,False
681,4,4,,,,,False
683,weeks,week,,,,,False
688,.,.,,,,,True
690,In,in,,,,,False
693,both,both,,,,,False
698,the,the,,,,,False
702,prevention,prevention,,,,,False
713,and,and,,,,,False
717,intervention,intervention,,,,,False
