position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,TRADD,tradd,T1,Gene_or_gene_product-Unit,,,False
6,domain,domain,,,,,False
13,of,of,,,,,False
16,Epstein,epstein,T2,Organism-Begin,,,False
23,-,-,T2,Organism-Inside,,,False
24,Barr,barr,T2,Organism-Inside,,,False
29,virus,virus,T2,Organism-Last,,,False
35,transforming,transform,,,T33,Cell_transformation-Unit,False
48,protein,protein,,,,,False
56,LMP1,lmp1,T3,Gene_or_gene_product-Unit,,,False
61,is,be,,,,,False
64,essential,essential,,,,,False
74,for,for,,,,,False
78,inducing,induce,,,T34,Positive_regulation-Unit,False
87,immortalization,immortalization,,,T35,Cell_transformation-Unit,False
103,and,and,,,,,False
107,suppressing,suppress,,,,,False
119,senescence,senescence,,,,,False
130,of,of,,,,,False
133,primary,primary,,,,,False
141,rodent,rodent,T4,Organism-Unit,,,False
148,fibroblasts,fibroblast,T5,Cell-Unit,,,False
159,.,.,,,,,True
162,Mutation,mutation,,,T36,Mutation-Unit,False
171,analysis,analysis,,,,,False
180,of,of,,,,,False
183,latent,latent,T6,Gene_or_gene_product-Begin,,,False
190,membrane,membrane,T6,Gene_or_gene_product-Inside,,,False
199,protein,protein,T6,Gene_or_gene_product-Inside,,,False
207,1,1,T6,Gene_or_gene_product-Last,,,False
209,(,(,,,,,False
210,LMP1,lmp1,T7,Gene_or_gene_product-Unit,,,False
214,),),,,,,False
216,in,in,,,,,False
219,Epstein,epstein,T8,Organism-Begin,,,False
226,-,-,T8,Organism-Inside,,,False
227,Barr,barr,T8,Organism-Inside,,,False
232,virus,virus,T8,Organism-Last,,,False
238,(,(,,,,,False
239,EBV,ebv,T9,Organism-Unit,,,False
242,),),,,,,False
243,-,-,,,,,False
244,induced,induce,,,T37,Positive_regulation-Unit,False
252,B,b,T10,Cell-Begin,,,False
253,-,-,T10,Cell-Inside,,,False
254,cell,cell,T10,Cell-Last,,,False
259,immortalization,immortalization,,,T38,Cell_transformation-Unit,False
275,revealed,reveal,,,,,False
284,two,two,,,,,False
288,transformation,transformation,,,T39,Cell_transformation-Unit,False
303,effector,effector,,,,,False
312,sites,site,,,,,False
317,",",",",,,,,False
319,TES1,tes1,T40,Protein_domain_or_region-Unit,,,False
324,and,and,,,,,False
328,TES2,tes2,T41,Protein_domain_or_region-Unit,,,False
332,.,.,,,,,True
334,TES2,tes2,T42,Protein_domain_or_region-Unit,,,False
339,mediates,mediate,,,,,False
348,the,the,,,,,False
352,interaction,interaction,,,T43,Binding-Unit,False
364,with,with,,,,,False
369,tumor,tumor,T11,Gene_or_gene_product-Begin,,,False
375,necrosis,necrosis,T11,Gene_or_gene_product-Inside,,,False
384,factor,factor,T11,Gene_or_gene_product-Inside,,,False
391,receptor,receptor,T11,Gene_or_gene_product-Inside,,,False
399,-,-,T11,Gene_or_gene_product-Inside,,,False
400,associated,associate,T11,Gene_or_gene_product-Inside,,,False
411,death,death,T11,Gene_or_gene_product-Inside,,,False
417,domain,domain,T11,Gene_or_gene_product-Last,,,False
424,protein,protein,,,,,False
432,(,(,,,,,False
433,TRADD,tradd,T12,Gene_or_gene_product-Unit,,,False
438,),),,,,,False
440,and,and,,,,,False
444,plays,play,,,T44,Regulation-Begin,False
450,a,a,,,T44,Regulation-Inside,False
452,key,key,,,T44,Regulation-Inside,False
456,role,role,,,T44,Regulation-Last,False
461,in,in,,,,,False
464,transactivating,transactivating,,,T45,Positive_regulation-Unit,False
480,NF,nf,T13,Gene_or_gene_product-Begin,,,False
482,-,-,T13,Gene_or_gene_product-Inside,,,False
483,kappa,kappa,T13,Gene_or_gene_product-Inside,,,False
489,B,b,T13,Gene_or_gene_product-Last,,,False
491,and,and,,,,,False
495,AP,ap,T14,Gene_or_gene_product-Begin,,,False
497,-,-,T14,Gene_or_gene_product-Inside,,,False
498,1,1,T14,Gene_or_gene_product-Last,,,False
499,.,.,,,,,True
501,Recombinant,recombinant,,,,,False
513,EBV,ebv,T15,Organism-Unit,,,False
517,containing,contain,,,,,False
528,LMP1,lmp1,T16,Gene_or_gene_product-Unit,,,False
533,with,with,,,,,False
538,TES2,tes2,T46,Protein_domain_or_region-Unit,,,False
543,deleted,delete,,,T47,Mutation-Unit,False
551,induces,induce,,,T48,Positive_regulation-Unit,False
559,a,a,,,,,False
561,limited,limited,,,T49,Negative_regulation-Unit,False
569,proliferation,proliferation,,,T50,Cell_proliferation-Unit,False
583,of,of,,,,,False
586,B,b,T17,Cell-Begin,,,False
588,cells,cell,T17,Cell-Last,,,False
593,.,.,,,,,True
595,The,the,,,,,False
599,present,present,,,,,False
607,study,study,,,,,False
613,shows,show,,,,,False
619,that,that,,,,,False
624,a,a,,,,,False
626,mutant,mutant,,,,,False
633,with,with,,,,,False
638,an,an,,,,,False
641,LMP1,lmp1,T18,Gene_or_gene_product-Unit,,,False
646,site,site,,,,,False
650,-,-,,,,,False
651,specific,specific,,,,,False
660,mutation,mutation,,,T51,Mutation-Unit,False
669,at,at,,,,,False
672,TES2,tes2,T52,Protein_domain_or_region-Unit,,,False
676,",",",",,,,,False
678,LMP1,lmp1,T19,Gene_or_gene_product-Unit,,,False
682,(,(,,,,,False
683,TRADD,tradd,T20,Gene_or_gene_product-Unit,,,False
688,),),,,,,False
689,",",",",,,,,False
691,initially,initially,,,,,False
701,stimulates,stimulate,,,T53,Positive_regulation-Unit,False
712,cell,cell,T21,Cell-Unit,,,False
717,growth,growth,,,T54,Cell_proliferation-Unit,False
724,and,and,,,,,False
728,significantly,significantly,,,,,False
742,extends,extend,,,,,False
750,the,the,,,,,False
754,life,life,,,,,False
759,span,span,,,,,False
764,of,of,,,,,False
767,MEF,mef,T22,Cell-Unit,,,False
770,.,.,,,,,True
772,However,however,,,,,False
779,",",",",,,,,False
781,it,it,,,,,False
784,is,be,,,,,False
787,not,not,,,,,False
791,sufficient,sufficient,,,,,False
802,for,for,,,,,False
806,the,the,,,,,False
810,immortalization,immortalization,,,T55,Cell_transformation-Unit,False
826,of,of,,,,,False
829,MEF,mef,T23,Cell-Unit,,,False
832,",",",",,,,,False
834,and,and,,,,,False
838,MEF,mef,T24,Cell-Begin,,,False
841,-,-,T24,Cell-Inside,,,False
842,LMP1,lmp1,T25,Gene_or_gene_product-Unit,,,False
846,(,(,T24,Cell-Inside,,,False
847,TRADD,tradd,T26,Gene_or_gene_product-Unit,,,False
852,),),T24,Cell-Inside,,,False
854,cells,cell,T24,Cell-Last,,,False
860,eventually,eventually,,,,,False
871,enter,enter,,,,,False
877,growth,growth,,,T56,Cell_proliferation-Unit,False
884,arrest,arrest,,,T57,Negative_regulation-Unit,False
890,.,.,,,,,True
892,Further,further,,,,,False
900,analysis,analysis,,,,,False
909,reveals,reveals,,,,,False
917,that,that,,,,,False
922,although,although,,,,,False
931,LMP1,lmp1,T27,Gene_or_gene_product-Unit,,,False
935,(,(,,,,,False
936,TRADD,tradd,T28,Gene_or_gene_product-Unit,,,False
941,),),,,,,False
943,promotes,promote,,,T58,Positive_regulation-Unit,False
952,cell,cell,T29,Cell-Unit,,,False
957,growth,growth,,,T59,Cell_proliferation-Unit,False
963,",",",",,,,,False
965,it,it,,,,,False
968,does,do,,,,,False
973,not,not,,,,,False
977,prevent,prevent,,,T60,Negative_regulation-Unit,False
985,the,the,,,,,False
989,eventual,eventual,,,,,False
998,onset,onset,,,,,False
1004,of,of,,,,,False
1007,senescence,senescence,,,,,False
1018,and,and,,,,,False
1022,the,the,,,,,False
1026,expression,expression,,,T61,Gene_expression-Unit,False
1037,of,of,,,,,False
1040,tumor,tumor,T30,Cancer-Unit,,,False
1046,suppressor,suppressor,,,,,False
1057,p16,p16,T31,Gene_or_gene_product-Unit,,,False
1060,(,(,,,,,False
1061,Ink4a,ink4a,T32,Gene_or_gene_product-Unit,,,False
1066,),),,,,,False
1067,.,.,,,,,True
