position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,A,a,,,,,False
2,novel,novel,,,,,False
8,putative,putative,,,,,False
17,tyrosine,tyrosine,T1,Amino_acid-Unit,,,False
26,kinase,kinase,,,,,False
33,receptor,receptor,,,,,False
42,with,with,,,,,False
47,oncogenic,oncogenic,,,,,False
57,potential,potential,,,,,False
66,.,.,,,,,True
69,We,we,,,,,False
72,have,have,,,,,False
77,detected,detect,,,,,False
86,transforming,transforming,,,T21,Cell_transformation-Unit,False
99,activity,activity,,,,,False
108,by,by,,,,,False
111,a,a,,,,,False
113,tumorigenicity,tumorigenicity,,,T22,Carcinogenesis-Unit,False
128,assay,assay,,,,,False
134,using,use,,,,,False
140,NIH3T3,nih3t3,T2,Cell-Begin,,,False
147,cells,cell,T2,Cell-Last,,,False
153,transfected,transfected,,,T23,Planned_process-Unit,False
165,with,with,,,,,False
170,DNA,dna,T3,Cellular_component-Unit,,,False
174,from,from,,,,,False
179,a,a,,,,,False
181,chronic,chronic,,,,,False
189,myeloproliferative,myeloproliferative,,,,,False
208,disorder,disorder,,,,,False
217,patient,patient,T4,Organism-Unit,,,False
224,.,.,,,,,True
226,Here,here,,,,,False
230,",",",",,,,,False
232,we,we,,,,,False
235,report,report,,,,,False
242,the,the,,,,,False
246,cDNA,cdna,,,,,False
251,cloning,cloning,,,,,False
259,of,of,,,,,False
262,the,the,,,,,False
266,corresponding,corresponding,,,,,False
280,oncogene,oncogene,,,,,False
288,",",",",,,,,False
290,designated,designate,,,,,False
301,UFO,ufo,T5,Gene_or_gene_product-Unit,,,False
304,",",",",,,,,False
306,in,in,,,,,False
309,allusion,allusion,,,,,False
318,to,to,,,,,False
321,the,the,,,,,False
325,as,a,,,,,False
328,yet,yet,,,,,False
332,unidentified,unidentified,,,,,False
345,function,function,,,,,False
354,of,of,,,,,False
357,its,it,,,,,False
361,protein,protein,,,,,False
368,.,.,,,,,True
370,Nucleotide,nucleotide,,,,,False
381,sequence,sequence,,,,,False
390,analysis,analysis,,,,,False
399,of,of,,,,,False
402,a,a,,,,,False
404,3116bp,3116bp,,,,,False
411,cDNA,cdna,,,,,False
416,clone,clone,,,,,False
422,revealed,reveal,,,,,False
431,a,a,,,,,False
433,2682,2682,,,,,False
437,-,-,,,,,False
438,bp,bp,,,,,False
440,-,-,,,,,False
441,long,long,,,,,False
446,open,open,,,,,False
451,reading,reading,,,,,False
459,frame,frame,,,,,False
465,capable,capable,,,,,False
473,of,of,,,,,False
476,directing,direct,,,,,False
486,the,the,,,,,False
490,synthesis,synthesis,,,,,False
500,of,of,,,,,False
503,a,a,,,,,False
505,894,894,,,,,False
509,amino,amino,,,,,False
515,acid,acid,,,,,False
520,polypeptide,polypeptide,,,,,False
531,.,.,,,,,True
533,The,the,,,,,False
537,predicted,predicted,,,,,False
547,UFO,ufo,T6,Gene_or_gene_product-Unit,,,False
551,protein,protein,,,,,False
559,exhibits,exhibit,,,,,False
568,characteristic,characteristic,,,,,False
583,features,feature,,,,,False
592,of,of,,,,,False
595,a,a,,,,,False
597,transmembrane,transmembrane,T7,Cellular_component-Unit,,,False
