position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,LMP1,lmp1,T1,Gene_or_gene_product-Unit,,,False
5,of,of,,,,,False
8,Epstein,epstein,T2,Organism-Begin,,,False
15,-,-,T2,Organism-Inside,,,False
16,Barr,barr,T2,Organism-Inside,,,False
21,virus,virus,T2,Organism-Last,,,False
27,induces,induces,,,T46,Positive_regulation-Unit,False
35,proliferation,proliferation,,,T47,Cell_proliferation-Unit,False
49,of,of,,,,,False
52,primary,primary,,,,,False
60,mouse,mouse,T3,Organism-Unit,,,False
66,embryonic,embryonic,T4,Cell-Begin,,,False
76,fibroblasts,fibroblast,T4,Cell-Last,,,False
88,and,and,,,,,False
92,cooperatively,cooperatively,,,T48,Positive_regulation-Unit,False
106,transforms,transform,,,T49,Cell_transformation-Unit,False
117,the,the,,,,,False
121,cells,cell,T5,Cell-Unit,,,False
127,with,with,,,,,False
132,a,a,,,,,False
134,p16,p16,T6,Gene_or_gene_product-Unit,,,False
137,-,-,,,,,False
138,insensitive,insensitive,,,,,False
150,CDK4,cdk4,T7,Gene_or_gene_product-Unit,,,False
155,oncogene,oncogene,,,,,False
163,.,.,,,,,True
166,The,the,,,,,False
170,latent,latent,,,,,False
177,membrane,membrane,,,,,False
186,protein,protein,,,,,False
194,LMP1,lmp1,T8,Gene_or_gene_product-Unit,,,False
199,of,of,,,,,False
202,Epstein,epstein,T9,Organism-Begin,,,False
209,-,-,T9,Organism-Inside,,,False
210,Barr,barr,T9,Organism-Inside,,,False
215,virus,virus,T9,Organism-Last,,,False
221,(,(,,,,,False
222,EBV,ebv,T10,Organism-Unit,,,False
225,),),,,,,False
227,is,be,,,,,False
230,often,often,,,,,False
236,present,present,,,T50,Localization-Unit,False
244,in,in,,,,,False
247,EBV,ebv,T11,Organism-Unit,,,False
250,-,-,,,,,False
251,associated,associated,,,,,False
262,malignancies,malignancy,T12,Cancer-Unit,,,False
275,including,include,,,,,False
285,nasopharyngeal,nasopharyngeal,T13,Cancer-Begin,,,False
