position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Bicistronic,bicistronic,,,,,False
12,retroviral,retroviral,,,,,False
23,vector,vector,,,,,False
30,reveals,reveals,,,,,False
38,capacity,capacity,,,,,False
47,of,of,,,,,False
50,v,v,T1,Gene_or_gene_product-Begin,,,False
51,-,-,T1,Gene_or_gene_product-Inside,,,False
52,erbA,erba,T1,Gene_or_gene_product-Last,,,False
57,to,to,,,,,False
60,induce,induce,,,T50,Positive_regulation-Unit,False
67,erythroleukemia,erythroleukemia,T2,Cancer-Unit,,,False
83,and,and,,,,,False
87,to,to,,,,,False
90,co,co,,,,,False
92,-,-,,,,,False
93,operate,operate,,,,,False
101,with,with,,,,,False
106,v,v,T3,Gene_or_gene_product-Begin,,,False
107,-,-,T3,Gene_or_gene_product-Inside,,,False
108,myb,myb,T3,Gene_or_gene_product-Last,,,False
111,.,.,,,,,True
114,Previous,previous,,,,,False
123,studies,study,,,,,False
131,have,have,,,,,False
136,shown,show,,,,,False
142,that,that,,,,,False
147,v,v,T4,Gene_or_gene_product-Begin,,,False
148,-,-,T4,Gene_or_gene_product-Inside,,,False
149,erbA,erba,T4,Gene_or_gene_product-Last,,,False
154,and,and,,,,,False
158,v,v,T5,Gene_or_gene_product-Begin,,,False
159,-,-,T5,Gene_or_gene_product-Inside,,,False
160,myb,myb,T5,Gene_or_gene_product-Last,,,False
164,can,can,,,,,False
168,induce,induce,,,T51,Positive_regulation-Unit,False
175,the,the,,,,,False
179,proliferation,proliferation,,,T52,Cell_proliferation-Unit,False
193,of,of,,,,,False
196,avian,avian,,,,,False
202,erythroid,erythroid,T6,Cell-Begin,,,False
212,cells,cell,T6,Cell-Last,,,False
218,in,in,,,,,False
221,culture,culture,,,,,False
228,.,.,,,,,True
230,To,to,,,,,False
233,study,study,,,,,False
239,the,the,,,,,False
243,combined,combined,,,,,False
252,effects,effect,,,,,False
260,of,of,,,,,False
263,v,v,T7,Gene_or_gene_product-Begin,,,False
264,-,-,T7,Gene_or_gene_product-Inside,,,False
265,erbA,erba,T7,Gene_or_gene_product-Last,,,False
270,and,and,,,,,False
274,v,v,T8,Gene_or_gene_product-Begin,,,False
275,-,-,T8,Gene_or_gene_product-Inside,,,False
276,myb,myb,T8,Gene_or_gene_product-Last,,,False
279,",",",",,,,,False
281,the,the,,,,,False
285,two,two,,,,,False
289,oncogenes,oncogene,,,,,False
299,were,be,,,,,False
304,engineered,engineer,,,T53,Planned_process-Unit,False
315,into,into,,,,,False
320,a,a,,,,,False
322,retrovirus,retrovirus,,,,,False
333,bicistronic,bicistronic,,,,,False
345,vector,vector,,,,,False
352,with,with,,,,,False
357,an,an,,,,,False
360,internal,internal,,,,,False
369,ribosomal,ribosomal,T9,Cellular_component-Unit,,,False
379,entry,entry,,,,,False
385,site,site,,,,,False
390,(,(,,,,,False
391,IRES,ire,,,,,False
395,),),,,,,False
397,or,or,,,,,False
400,into,into,,,,,False
405,a,a,,,,,False
407,vector,vector,,,,,False
414,with,with,,,,,False
419,a,a,,,,,False
421,splice,splice,,,,,False
428,acceptor,acceptor,,,,,False
437,(,(,,,,,False
438,SPL,spl,,,,,False
441,),),,,,,False
442,.,.,,,,,True
444,This,this,,,,,False
449,allowed,allowed,,,,,False
457,coexpression,coexpression,,,T54,Gene_expression-Unit,False
470,of,of,,,,,False
473,the,the,,,,,False
477,two,two,,,,,False
481,proteins,protein,,,,,False
490,and,and,,,,,False
494,a,a,,,,,False
496,comparison,comparison,,,,,False
507,with,with,,,,,False
512,the,the,,,,,False
516,same,same,,,,,False
521,vector,vector,,,,,False
528,containing,contain,,,,,False
539,either,either,,,,,False
546,v,v,T10,Gene_or_gene_product-Begin,,,False
547,-,-,T10,Gene_or_gene_product-Inside,,,False
548,erbA,erba,T10,Gene_or_gene_product-Last,,,False
553,or,or,,,,,False
556,v,v,T11,Gene_or_gene_product-Begin,,,False
557,-,-,T11,Gene_or_gene_product-Inside,,,False
558,myb,myb,T11,Gene_or_gene_product-Last,,,False
562,only,only,,,,,False
566,.,.,,,,,True
568,Both,both,,,,,False
573,the,the,,,,,False
577,erbA,erba,T13,Organism-Begin,,,False
582,IRES,ire,T13,Organism-Last,,,False
587,and,and,,,,,False
591,the,the,,,,,False
595,erbA,erba,T15,Organism-Begin,,,False
599,/,/,T15,Organism-Inside,,,False
600,myb,myb,T16,Gene_or_gene_product-Unit,,,False
604,IRES,ire,T15,Organism-Inside,,,False
609,virus,virus,T15,Organism-Last,,,False
615,constructs,construct,,,,,False
626,transformed,transform,,,T56,Positive_regulation-Unit,False
638,erythroid,erythroid,T17,Cell-Begin,,,False
648,cells,cell,T17,Cell-Last,,,False
654,after,after,,,,,False
660,infection,infection,,,T57,Infection-Unit,False
670,of,of,,,,,False
673,bone,bone,T18,Multi-tissue_structure-Begin,,,False
678,marrow,marrow,T18,Multi-tissue_structure-Last,,,False
685,or,or,,,,,False
688,blastoderm,blastoderm,T19,Cell-Begin,,,False
699,cultures,culture,T19,Cell-Last,,,False
707,.,.,,,,,True
709,The,the,,,,,False
713,erbA,erba,T21,Organism-Begin,,,False
717,/,/,T21,Organism-Inside,,,False
718,myb,myb,T22,Gene_or_gene_product-Unit,,,False
722,IRES,ire,T21,Organism-Inside,,,False
727,virus,virus,T21,Organism-Last,,,False
733,exhibited,exhibit,,,,,False
743,a,a,,,,,False
745,5,5,,,,,False
746,-,-,,,,,False
747,10,10,,,,,False
749,-,-,,,,,False
750,fold,fold,,,,,False
755,higher,high,,,,,False
762,transformed,transform,,,T59,Positive_regulation-Unit,False
774,colony,colony,,,,,False
781,forming,form,,,,,False
789,efficiency,efficiency,,,,,False
800,than,than,,,,,False
805,the,the,,,,,False
809,erbA,erba,T24,Organism-Begin,,,False
814,IRES,ire,T24,Organism-Inside,,,False
819,virus,virus,T24,Organism-Last,,,False
825,in,in,,,,,False
828,the,the,,,,,False
832,blastoderm,blastoderm,T25,Cell-Unit,,,False
843,assay,assay,,,,,False
848,.,.,,,,,True
850,Surprisingly,surprisingly,,,,,False
862,",",",",,,,,False
864,when,when,,,,,False
869,injected,inject,,,T60,Planned_process-Unit,False
878,into,into,,,,,False
883,chicken,chicken,T26,Organism-Unit,,,False
891,embryos,embryo,T27,Developing_anatomical_structure-Unit,,,False
899,in,in,,,,,False
902,the,the,,,,,False
906,presence,presence,,,,,False
915,of,of,,,,,False
918,helper,helper,,,,,False
925,virus,virus,,,,,False
930,",",",",,,,,False
932,both,both,,,,,False
937,viruses,virus,,,,,False
945,induced,induce,,,T61,Positive_regulation-Unit,False
953,an,an,,,,,False
956,erythroleukemia,erythroleukemia,T28,Cancer-Unit,,,False
972,in,in,,,,,False
975,about,about,,,,,False
981,half,half,,,,,False
986,of,of,,,,,False
989,the,the,,,,,False
993,animals,animal,,,,,False
1000,.,.,,,,,True
1002,In,in,,,,,False
1005,contrast,contrast,,,,,False
1013,",",",",,,,,False
1015,no,no,,,,,False
1018,leukemia,leukemia,T29,Cancer-Unit,,,False
1027,was,be,,,,,False
1031,observed,observe,,,T62,Positive_regulation-Unit,False
1040,with,with,,,,,False
1045,a,a,,,,,False
1047,myb,myb,T31,Organism-Begin,,,False
1051,IRES,ires,T31,Organism-Inside,,,False
1056,virus,virus,T31,Organism-Last,,,False
1061,",",",",,,,,False
1063,with,with,,,,,False
1068,spliced,spliced,,,,,False
1076,vectors,vector,,,,,False
1084,containing,contain,,,,,False
1095,v,v,T32,Gene_or_gene_product-Begin,,,False
1096,-,-,T32,Gene_or_gene_product-Inside,,,False
1097,erbA,erba,T32,Gene_or_gene_product-Last,,,False
1102,alone,alone,,,,,False
1108,or,or,,,,,False
1111,v,v,T33,Gene_or_gene_product-Begin,,,False
1112,-,-,T33,Gene_or_gene_product-Inside,,,False
1113,erbA,erba,T33,Gene_or_gene_product-Last,,,False
1118,in,in,,,,,False
1121,combination,combination,,,,,False
1133,with,with,,,,,False
1138,v,v,T34,Gene_or_gene_product-Begin,,,False
1139,-,-,T34,Gene_or_gene_product-Inside,,,False
1140,myb,myb,T34,Gene_or_gene_product-Last,,,False
1143,",",",",,,,,False
1145,nor,nor,,,,,False
1149,with,with,,,,,False
1154,erbA,erba,T36,Organism-Begin,,,False
1159,IRES,ire,T36,Organism-Last,,,False
1164,and,and,,,,,False
1168,erbA,erba,T38,Organism-Begin,,,False
1172,/,/,T38,Organism-Inside,,,False
1173,myb,myb,T39,Gene_or_gene_product-Unit,,,False
1177,IRES,ire,T38,Organism-Inside,,,False
1182,viruses,virus,T38,Organism-Last,,,False
1190,produced,produce,,,,,False
1199,in,in,,,,,False
1202,the,the,,,,,False
