position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Granulocyte,granulocyte,T1,Gene_or_gene_product-Begin,,,False
11,-,-,T1,Gene_or_gene_product-Inside,,,False
12,macrophage,macrophage,T1,Gene_or_gene_product-Inside,,,False
23,colony,colony,T1,Gene_or_gene_product-Inside,,,False
29,-,-,T1,Gene_or_gene_product-Inside,,,False
30,stimulating,stimulating,T1,Gene_or_gene_product-Inside,,,False
42,factor,factor,T1,Gene_or_gene_product-Last,,,False
49,and,and,,,,,False
53,interleukin,interleukin,T2,Gene_or_gene_product-Begin,,,False
64,-,-,T2,Gene_or_gene_product-Inside,,,False
65,3,3,T2,Gene_or_gene_product-Last,,,False
67,enhance,enhance,,,T58,Positive_regulation-Unit,False
75,the,the,,,,,False
79,incorporation,incorporation,,,T59,Localization-Unit,False
93,of,of,,,,,False
96,cytosine,cytosine,T3,Simple_chemical-Begin,,,False
105,arabinoside,arabinoside,T3,Simple_chemical-Last,,,False
117,into,into,,,,,False
122,the,the,,,,,False
126,DNA,dna,T4,Cellular_component-Unit,,,False
130,of,of,,,,,False
133,leukemic,leukemic,T5,Cell-Begin,,,False
142,blasts,blast,T5,Cell-Last,,,False
149,and,and,,,,,False
153,the,the,,,,,False
157,cytotoxic,cytotoxic,,,,,False
167,effect,effect,,,,,False
174,on,on,,,,,False
177,clonogenic,clonogenic,T6,Cell-Begin,,,False
188,cells,cell,T6,Cell-Last,,,False
194,from,from,,,,,False
199,patients,patient,T7,Organism-Unit,,,False
208,with,with,,,,,False
213,acute,acute,T8,Cancer-Begin,,,False
219,myeloid,myeloid,T8,Cancer-Inside,,,False
227,leukemia,leukemia,T8,Cancer-Last,,,False
235,.,.,,,,,True
238,In,in,,,,,False
241,the,the,,,,,False
245,present,present,,,,,False
253,study,study,,,,,False
259,the,the,,,,,False
263,effects,effect,,,T60,Regulation-Unit,False
271,of,of,,,,,False
274,the,the,,,,,False
278,48,48,,,,,False
280,-,-,,,,,False
281,hour,hour,,,,,False
286,administration,administration,,,T61,Planned_process-Unit,False
301,of,of,,,,,False
304,granulocyte,granulocyte,T9,Gene_or_gene_product-Begin,,,False
315,-,-,T9,Gene_or_gene_product-Inside,,,False
316,macrophage,macrophage,T9,Gene_or_gene_product-Inside,,,False
327,colony,colony,T9,Gene_or_gene_product-Inside,,,False
333,-,-,T9,Gene_or_gene_product-Inside,,,False
334,stimulating,stimulating,T9,Gene_or_gene_product-Inside,,,False
346,factor,factor,T9,Gene_or_gene_product-Last,,,False
353,(,(,,,,,False
354,GM,gm,T10,Gene_or_gene_product-Begin,,,False
356,-,-,T10,Gene_or_gene_product-Inside,,,False
357,CSF,csf,T10,Gene_or_gene_product-Last,,,False
360,),),,,,,False
362,(,(,,,,,False
363,100,100,,,,,False
367,U,u,,,,,False
368,/,/,,,,,False
369,mL,ml,,,,,False
371,),),,,,,False
373,or,or,,,,,False
376,interleukin,interleukin,T11,Gene_or_gene_product-Begin,,,False
387,-,-,T11,Gene_or_gene_product-Inside,,,False
388,3,3,T11,Gene_or_gene_product-Last,,,False
390,(,(,,,,,False
391,IL,il,T12,Gene_or_gene_product-Begin,,,False
393,-,-,T12,Gene_or_gene_product-Inside,,,False
394,3,3,T12,Gene_or_gene_product-Last,,,False
395,),),,,,,False
397,(,(,,,,,False
398,100,100,,,,,False
402,U,u,,,,,False
403,/,/,,,,,False
404,mL,ml,,,,,False
406,),),,,,,False
408,on,on,,,,,False
411,the,the,,,,,False
415,proliferative,proliferative,,,T62,Cell_proliferation-Unit,False
429,activity,activity,,,,,False
438,of,of,,,,,False
441,leukemic,leukemic,T13,Cell-Begin,,,False
450,cells,cell,T13,Cell-Last,,,False
456,and,and,,,,,False
460,on,on,,,,,False
463,the,the,,,,,False
467,intracellular,intracellular,T14,Immaterial_anatomical_entity-Unit,,,False
481,metabolism,metabolism,,,T63,Metabolism-Unit,False
492,and,and,,,,,False
496,cytotoxic,cytotoxic,,,,,False
506,efficacy,efficacy,,,,,False
515,of,of,,,,,False
518,a,a,,,,,False
520,subsequent,subsequent,,,,,False
531,12,12,,,,,False
533,-,-,,,,,False
534,hour,hour,,,,,False
539,application,application,,,T64,Planned_process-Unit,False
551,of,of,,,,,False
554,cytosine,cytosine,T15,Simple_chemical-Begin,,,False
563,arabinoside,arabinoside,T15,Simple_chemical-Last,,,False
575,(,(,,,,,False
576,ara,ara,T16,Simple_chemical-Begin,,,False
579,-,-,T16,Simple_chemical-Inside,,,False
580,C,c,T16,Simple_chemical-Last,,,False
581,),),,,,,False
583,at,at,,,,,False
586,doses,dos,,,,,False
592,of,of,,,,,False
595,0,0,,,,,False
596,.,.,,,,,False
597,1,1,,,,,False
598,",",",",,,,,False
600,1,1,,,,,False
601,.,.,,,,,False
602,0,0,,,,,False
603,",",",",,,,,False
605,10,10,,,,,False
607,.,.,,,,,False
608,0,0,,,,,False
609,",",",",,,,,False
611,and,and,,,,,False
615,100,100,,,,,False
618,.,.,,,,,False
619,0,0,,,,,False
621,mumol,mumol,,,,,False
626,/,/,,,,,False
627,L,l,,,,,False
629,were,be,,,,,False
634,evaluated,evaluate,,,,,False
644,on,on,,,,,False
647,bone,bone,T17,Cell-Begin,,,False
652,marrow,marrow,T17,Cell-Inside,,,False
659,cells,cell,T17,Cell-Last,,,False
665,from,from,,,,,False
670,17,17,,,,,False
673,patients,patient,T18,Organism-Unit,,,False
682,with,with,,,,,False
687,acute,acute,T19,Cancer-Begin,,,False
693,myeloid,myeloid,T19,Cancer-Inside,,,False
701,leukemia,leukemia,T19,Cancer-Last,,,False
709,.,.,,,,,True
711,After,after,,,,,False
