position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,E,e,T1,Gene_or_gene_product-Begin,,,False
2,mu,mu,T1,Gene_or_gene_product-Inside,,,False
4,-,-,T1,Gene_or_gene_product-Inside,,,False
5,bcl,bcl,T1,Gene_or_gene_product-Inside,,,False
8,-,-,T1,Gene_or_gene_product-Inside,,,False
9,2,2,T1,Gene_or_gene_product-Last,,,False
11,transgene,transgene,,,,,False
21,facilitates,facilitates,,,T31,Positive_regulation-Unit,False
33,spontaneous,spontaneous,,,,,False
45,transformation,transformation,,,T32,Cell_transformation-Unit,False
60,of,of,,,,,False
63,early,early,,,,,False
69,pre,pre,T2,Cell-Begin,,,False
72,-,-,T2,Cell-Inside,,,False
73,B,b,T2,Cell-Last,,,False
75,and,and,,,,,False
79,immunoglobulin,immunoglobulin,T3,Gene_or_gene_product-Unit,,,False
93,-,-,,,,,False
94,secreting,secreting,,,T33,Localization-Unit,False
104,cells,cell,T4,Cell-Unit,,,False
110,but,but,,,,,False
114,not,not,,,,,False
118,T,t,T5,Cell-Begin,,,False
120,cells,cell,T5,Cell-Last,,,False
125,.,.,,,,,True
128,To,to,,,,,False
131,assess,assess,,,,,False
138,the,the,,,,,False
142,lymphoid,lymphoid,T6,Cell-Unit,,,False
151,tumorigenic,tumorigenic,,,T34,Carcinogenesis-Unit,False
163,potential,potential,,,T35,Positive_regulation-Unit,False
173,of,of,,,,,False
176,bcl,bcl,T7,Gene_or_gene_product-Begin,,,False
179,-,-,T7,Gene_or_gene_product-Inside,,,False
180,2,2,T7,Gene_or_gene_product-Last,,,False
181,",",",",,,,,False
183,mice,mouse,T8,Organism-Unit,,,False
188,of,of,,,,,False
191,five,five,,,,,False
196,independent,independent,,,,,False
208,strains,strain,,,,,False
216,expressing,express,,,T36,Gene_expression-Unit,False
227,a,a,,,,,False
229,bcl,bcl,T9,Gene_or_gene_product-Begin,,,False
232,-,-,T9,Gene_or_gene_product-Inside,,,False
233,2,2,T9,Gene_or_gene_product-Last,,,False
235,transgene,transgene,,,,,False
245,in,in,,,,,False
248,B,b,T10,Cell-Unit,,,False
250,and,and,,,,,False
253,/,/,,,,,False
254,or,or,,,,,False
257,T,t,T11,Cell-Begin,,,False
259,cells,cell,T11,Cell-Last,,,False
265,were,be,,,,,False
270,monitored,monitor,,,,,False
280,for,for,,,,,False
284,disease,disease,,,,,False
292,up,up,,,,,False
295,to,to,,,,,False
298,12,12,,,,,False
301,months,month,,,,,False
308,of,of,,,,,False
311,age,age,,,,,False
314,.,.,,,,,True
316,Lymphoma,lymphoma,T12,Cancer-Unit,,,False
325,prevalence,prevalence,,,,,False
336,was,be,,,,,False
340,minimal,minimal,,,,,False
348,in,in,,,,,False
351,the,the,,,,,False
355,T,t,T13,Cell-Begin,,,False
357,lineage,lineage,T13,Cell-Last,,,False
365,but,but,,,,,False
369,significant,significant,,,,,False
380,",",",",,,,,False
382,although,although,,,,,False
391,low,low,,,,,False
395,(,(,,,,,False
396,3,3,,,,,False
397,-,-,,,,,False
398,15,15,,,,,False
400,%,%,,,,,False
401,),),,,,,False
402,",",",",,,,,False
404,in,in,,,,,False
407,the,the,,,,,False
411,B,b,T14,Cell-Begin,,,False
413,lineage,lineage,T14,Cell-Last,,,False
420,.,.,,,,,True
422,The,the,,,,,False
426,principal,principal,,,,,False
436,types,type,,,,,False
442,of,of,,,,,False
445,tumors,tumor,T15,Cancer-Unit,,,False
452,were,be,,,,,False
457,plasmacytomas,plasmacytomas,T16,Cancer-Unit,,,False
471,secreting,secrete,,,T37,Localization-Unit,False
481,immunoglobulin,immunoglobulin,T17,Gene_or_gene_product-Unit,,,False
496,and,and,,,,,False
500,novel,novel,,,,,False
506,lymphomas,lymphoma,T18,Cancer-Unit,,,False
516,that,that,,,,,False
521,expressed,express,,,T38,Gene_expression-Unit,False
531,markers,marker,,,,,False
539,such,such,,,,,False
544,as,a,,,,,False
547,Sca,sca,T19,Gene_or_gene_product-Begin,,,False
550,-,-,T19,Gene_or_gene_product-Inside,,,False
551,1,1,T19,Gene_or_gene_product-Last,,,False
552,",",",",,,,,False
554,CD4,cd4,T20,Gene_or_gene_product-Unit,,,False
557,",",",",,,,,False
559,Thy,thy,T21,Gene_or_gene_product-Begin,,,False
562,-,-,T21,Gene_or_gene_product-Inside,,,False
563,1,1,T21,Gene_or_gene_product-Last,,,False
564,",",",",,,,,False
566,CD34,cd34,T22,Gene_or_gene_product-Unit,,,False
571,and,and,,,,,False
575,CD45,cd45,T23,Gene_or_gene_product-Unit,,,False
579,(,(,,,,,False
580,B220,b220,T24,Gene_or_gene_product-Unit,,,False
584,),),,,,,False
585,",",",",,,,,False
587,consistent,consistent,,,,,False
598,with,with,,,,,False
603,an,an,,,,,False
606,origin,origin,,,,,False
613,very,very,,,,,False
618,early,early,,,,,False
624,in,in,,,,,False
627,B,b,T25,Cell-Begin,,,False
628,-,-,T25,Cell-Inside,,,False
629,lymphoid,lymphoid,T25,Cell-Last,,,False
638,development,development,,,T39,Development-Unit,False
649,.,.,,,,,True
651,Rearrangement,rearrangement,,,T40,Mutation-Unit,False
665,of,of,,,,,False
668,the,the,,,,,False
