position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Interleukin,interleukin,T1,Gene_or_gene_product-Begin,,,False
11,-,-,T1,Gene_or_gene_product-Inside,,,False
12,1,1,T1,Gene_or_gene_product-Inside,,,False
14,receptor,receptor,T1,Gene_or_gene_product-Inside,,,False
23,antagonist,antagonist,T1,Gene_or_gene_product-Last,,,False
34,inhibits,inhibits,,,T22,Negative_regulation-Unit,False
43,ischaemic,ischaemic,,,,,False
53,and,and,,,,,False
57,excitotoxic,excitotoxic,,,,,False
69,neuronal,neuronal,T2,Cell-Unit,,,False
78,damage,damage,,,T23,Breakdown-Unit,False
85,in,in,,,,,False
88,the,the,,,,,False
92,rat,rat,T3,Organism-Unit,,,False
95,.,.,,,,,True
97,Interleukin,interleukin,T4,Gene_or_gene_product-Begin,,,False
108,-,-,T4,Gene_or_gene_product-Inside,,,False
109,1,1,T4,Gene_or_gene_product-Last,,,False
111,(,(,,,,,False
112,IL,il,T5,Gene_or_gene_product-Begin,,,False
114,-,-,T5,Gene_or_gene_product-Inside,,,False
115,1,1,T5,Gene_or_gene_product-Last,,,False
116,),),,,,,False
118,synthesis,synthesis,,,T24,Gene_expression-Unit,False
128,in,in,,,,,False
131,the,the,,,,,False
135,brain,brain,T6,Organ-Unit,,,False
141,is,be,,,,,False
144,stimulated,stimulate,,,T25,Positive_regulation-Unit,False
155,by,by,,,,,False
158,mechanical,mechanical,,,,,False
169,injury,injury,,,,,False
176,and,and,,,,,False
180,IL,il,T7,Gene_or_gene_product-Begin,,,False
182,-,-,T7,Gene_or_gene_product-Inside,,,False
183,1,1,T7,Gene_or_gene_product-Last,,,False
185,mimics,mimic,,,,,False
192,some,some,,,,,False
197,effects,effect,,,,,False
205,of,of,,,,,False
208,injury,injury,,,,,False
214,",",",",,,,,False
216,such,such,,,,,False
221,as,a,,,,,False
224,gliosis,gliosis,,,,,False
232,and,and,,,,,False
236,neovascularization,neovascularization,,,T26,Blood_vessel_development-Unit,False
254,.,.,,,,,True
256,We,we,,,,,False
259,report,report,,,,,False
266,that,that,,,,,False
271,neuronal,neuronal,T8,Cell-Unit,,,False
280,death,death,,,T27,Death-Unit,False
286,resulting,result,,,,,False
296,from,from,,,,,False
301,focal,focal,,,,,False
307,cerebral,cerebral,T9,Organ-Unit,,,False
316,ischaemia,ischaemia,,,,,False
326,(,(,,,,,False
327,middle,middle,,,,,False
334,cerebral,cerebral,T10,Multi-tissue_structure-Begin,,,False
343,artery,artery,T10,Multi-tissue_structure-Last,,,False
350,occlusion,occlusion,,,,,False
359,",",",",,,,,False
361,24,24,,,,,False
364,h,h,,,,,False
365,),),,,,,False
367,is,be,,,,,False
370,significantly,significantly,,,,,False
384,inhibited,inhibit,,,T28,Negative_regulation-Unit,False
394,(,(,,,,,False
395,by,by,,,,,False
398,50,50,,,,,False
400,%,%,,,,,False
401,),),,,,,False
403,in,in,,,,,False
406,rats,rat,T11,Organism-Unit,,,False
411,injected,inject,,,T29,Planned_process-Unit,False
420,with,with,,,,,False
425,a,a,,,,,False
427,recombinant,recombinant,,,,,False
439,IL,il,T12,Gene_or_gene_product-Begin,,,False
441,-,-,T12,Gene_or_gene_product-Inside,,,False
442,1,1,T12,Gene_or_gene_product-Inside,,,False
444,receptor,receptor,T12,Gene_or_gene_product-Inside,,,False
453,antagonist,antagonist,T12,Gene_or_gene_product-Last,,,False
464,(,(,,,,,False
465,IL,il,T13,Gene_or_gene_product-Begin,,,False
467,-,-,T13,Gene_or_gene_product-Inside,,,False
468,1ra,1ra,T13,Gene_or_gene_product-Last,,,False
471,",",",",,,,,False
473,10,10,,,,,False
476,micrograms,microgram,,,,,False
486,",",",",,,,,False
488,icv,icv,,,,,False
492,30,30,,,,,False
495,min,min,,,,,False
499,before,before,,,,,False
506,and,and,,,,,False
510,10,10,,,,,False
513,min,min,,,,,False
517,after,after,,,,,False
