position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Antibodies,antibody,,,,,False
11,to,to,,,,,False
14,PAI,pai,T1,Gene_or_gene_product-Begin,,,False
17,-,-,T1,Gene_or_gene_product-Inside,,,False
18,1,1,T1,Gene_or_gene_product-Last,,,False
20,alter,alter,,,,,False
26,the,the,,,,,False
30,invasive,invasive,,,T45,Localization-Unit,False
39,and,and,,,,,False
43,migratory,migratory,,,T46,Localization-Unit,False
53,properties,property,,,,,False
64,of,of,,,,,False
67,human,human,T2,Organism-Unit,,,False
73,tumour,tumour,T3,Cell-Begin,,,False
80,cells,cell,T3,Cell-Last,,,False
86,in,in,,,,,False
89,vitro,vitro,,,,,False
94,.,.,,,,,True
97,Recent,recent,,,,,False
104,reports,report,,,,,False
112,suggest,suggest,,,,,False
120,that,that,,,,,False
125,elevated,elevated,,,T47,Positive_regulation-Unit,False
134,levels,level,,,,,False
141,of,of,,,,,False
144,plasminogen,plasminogen,T4,Gene_or_gene_product-Begin,,,False
156,activator,activator,T4,Gene_or_gene_product-Inside,,,False
166,inhibitor,inhibitor,T4,Gene_or_gene_product-Inside,,,False
175,-,-,T4,Gene_or_gene_product-Inside,,,False
176,1,1,T4,Gene_or_gene_product-Last,,,False
178,(,(,,,,,False
179,PAI,pai,T5,Gene_or_gene_product-Begin,,,False
182,-,-,T5,Gene_or_gene_product-Inside,,,False
183,1,1,T5,Gene_or_gene_product-Last,,,False
184,),),,,,,False
186,may,may,,,,,False
190,contribute,contribute,,,T48,Regulation-Unit,False
201,to,to,,,,,False
204,tumour,tumour,T6,Cancer-Unit,,,False
211,progression,progression,,,T49,Development-Unit,False
222,.,.,,,,,True
224,The,the,,,,,False
228,studies,study,,,,,False
236,reported,report,,,,,False
245,here,here,,,,,False
250,were,be,,,,,False
255,designed,design,,,,,False
264,to,to,,,,,False
267,help,help,,,,,False
272,elucidate,elucidate,,,,,False
282,PAI,pai,T7,Gene_or_gene_product-Begin,,,False
285,-,-,T7,Gene_or_gene_product-Inside,,,False
286,1,1,T7,Gene_or_gene_product-Last,,,False
287,',',,,,,False
288,s,s,,,,,False
290,contribution,contribution,,,,,False
303,to,to,,,,,False
306,the,the,,,,,False
310,invasive,invasive,,,,,False
319,and,and,,,,,False
323,migratory,migratory,,,,,False
333,phenotype,phenotype,,,,,False
342,.,.,,,,,True
344,Antibodies,antibody,,,,,False
355,to,to,,,,,False
358,PA,pa,T8,Gene_or_gene_product-Begin,,,False
360,-,-,T8,Gene_or_gene_product-Inside,,,False
361,1,1,T8,Gene_or_gene_product-Last,,,False
363,dose,dose,,,,,False
367,-,-,,,,,False
368,dependently,dependently,,,,,False
379,",",",",,,,,False
381,and,and,,,,,False
385,significantly,significantly,,,,,False
398,",",",",,,,,False
400,inhibited,inhibit,,,T50,Negative_regulation-Unit,False
410,the,the,,,,,False
414,invasive,invasive,,,T51,Localization-Unit,False
423,and,and,,,,,False
427,migratory,migratory,,,T52,Localization-Unit,False
437,potential,potential,,,,,False
447,of,of,,,,,False
450,human,human,T9,Organism-Unit,,,False
456,HT1080,ht1080,T10,Cell-Begin,,,False
463,fibrosarcoma,fibrosarcoma,T10,Cell-Inside,,,False
476,cells,cell,T10,Cell-Last,,,False
481,",",",",,,,,False
483,as,a,,,,,False
486,did,do,,,,,False
490,an,an,,,,,False
493,antibody,antibody,,,,,False
502,to,to,,,,,False
