position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Alpha,alpha,T1,Gene_or_gene_product-Begin,,,False
5,-,-,T1,Gene_or_gene_product-Inside,,,False
6,melanocyte,melanocyte,T1,Gene_or_gene_product-Inside,,,False
16,-,-,T1,Gene_or_gene_product-Inside,,,False
17,stimulating,stimulate,T1,Gene_or_gene_product-Inside,,,False
29,hormone,hormone,T1,Gene_or_gene_product-Last,,,False
37,modulates,modulate,,,T45,Regulation-Unit,False
47,activation,activation,,,T46,Positive_regulation-Unit,False
58,of,of,,,,,False
61,NF,nf,T2,Gene_or_gene_product-Begin,,,False
63,-,-,T2,Gene_or_gene_product-Inside,,,False
64,kappa,kappa,T2,Gene_or_gene_product-Inside,,,False
70,B,b,T2,Gene_or_gene_product-Last,,,False
72,and,and,,,,,False
76,AP,ap,T3,Gene_or_gene_product-Begin,,,False
78,-,-,T3,Gene_or_gene_product-Inside,,,False
79,1,1,T3,Gene_or_gene_product-Last,,,False
81,and,and,,,,,False
85,secretion,secretion,,,T47,Localization-Unit,False
95,of,of,,,,,False
98,interleukin,interleukin,T4,Gene_or_gene_product-Begin,,,False
109,-,-,T4,Gene_or_gene_product-Inside,,,False
110,8,8,T4,Gene_or_gene_product-Last,,,False
112,in,in,,,,,False
115,human,human,T5,Organism-Unit,,,False
121,dermal,dermal,T6,Cell-Begin,,,False
128,fibroblasts,fibroblast,T6,Cell-Last,,,False
139,.,.,,,,,True
141,Alpha,alpha,T7,Gene_or_gene_product-Begin,,,False
146,-,-,T7,Gene_or_gene_product-Inside,,,False
147,melanocyte,melanocyte,T7,Gene_or_gene_product-Inside,,,False
157,-,-,T7,Gene_or_gene_product-Inside,,,False
158,stimulating,stimulate,T7,Gene_or_gene_product-Inside,,,False
170,hormone,hormone,T7,Gene_or_gene_product-Last,,,False
178,(,(,,,,,False
179,alpha,alpha,T8,Gene_or_gene_product-Begin,,,False
184,-,-,T8,Gene_or_gene_product-Inside,,,False
