position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Neoplastic,neoplastic,,,T43,Positive_regulation-Begin,False
11,transformation,transformation,,,T43,Positive_regulation-Last,False
26,by,by,,,,,False
29,Notch,notch,T1,Gene_or_gene_product-Unit,,,False
35,requires,require,,,T44,Positive_regulation-Unit,False
44,nuclear,nuclear,T2,Cellular_component-Unit,,,False
52,localization,localization,,,T45,Localization-Unit,False
64,.,.,,,,,True
67,Notch,notch,T3,Gene_or_gene_product-Unit,,,False
73,proteins,protein,,,,,False
82,are,be,,,,,False
86,plasma,plasma,T4,Cellular_component-Begin,,,False
93,membrane,membrane,T4,Cellular_component-Last,,,False
101,-,-,,,,,False
102,spanning,span,,,,,False
111,receptors,receptor,,,,,False
121,that,that,,,,,False
126,mediate,mediate,,,T46,Regulation-Unit,False
134,important,important,,,,,False
144,cell,cell,T5,Cell-Unit,,,False
149,fate,fate,,,,,False
154,decisions,decision,,,,,False
164,such,such,,,,,False
169,as,a,,,,,False
172,differentiation,differentiation,,,T47,Cell_differentiation-Unit,False
187,",",",",,,,,False
189,proliferation,proliferation,,,T48,Cell_proliferation-Unit,False
202,",",",",,,,,False
204,and,and,,,,,False
208,apoptosis,apoptosis,,,T49,Cell_death-Unit,False
217,.,.,,,,,True
219,The,the,,,,,False
223,mechanism,mechanism,,,,,False
233,of,of,,,,,False
236,Notch,notch,T6,Gene_or_gene_product-Unit,,,False
242,signaling,signaling,,,,,False
252,remains,remain,,,,,False
260,poorly,poorly,,,,,False
267,understood,understood,,,,,False
277,.,.,,,,,True
279,However,however,,,,,False
286,",",",",,,,,False
288,it,it,,,,,False
291,is,be,,,,,False
294,clear,clear,,,,,False
300,that,that,,,,,False
305,the,the,,,,,False
309,Notch,notch,T7,Gene_or_gene_product-Unit,,,False
315,signaling,signal,,,,,False
325,pathway,pathway,,,,,False
333,mediates,mediate,,,T50,Regulation-Unit,False
342,its,it,,,,,False
346,effects,effect,,,,,False
354,through,through,,,,,False
362,intercellular,intercellular,,,,,False
376,contact,contact,,,T51,Binding-Unit,False
384,between,between,,,,,False
392,neighboring,neighbor,,,,,False
404,cells,cell,T8,Cell-Unit,,,False
409,.,.,,,,,True
411,The,the,,,,,False
415,prevailing,prevailing,,,,,False
426,model,model,,,,,False
432,for,for,,,,,False
436,Notch,notch,T9,Gene_or_gene_product-Unit,,,False
442,signaling,signal,,,,,False
452,suggests,suggest,,,,,False
461,that,that,,,,,False
466,ligand,ligand,,,,,False
472,",",",",,,,,False
474,presented,present,,,,,False
484,on,on,,,,,False
487,a,a,,,,,False
489,neighboring,neighboring,,,,,False
501,cell,cell,T10,Cell-Unit,,,False
505,",",",",,,,,False
507,triggers,trigger,,,,,False
516,proteolytic,proteolytic,,,T52,Catabolism-Unit,False
528,processing,processing,,,,,False
539,of,of,,,,,False
542,Notch,notch,T11,Gene_or_gene_product-Unit,,,False
547,.,.,,,,,True
549,Following,follow,,,,,False
559,proteolysis,proteolysis,,,T53,Catabolism-Unit,False
570,",",",",,,,,False
572,it,it,,,,,False
575,is,be,,,,,False
578,thought,think,,,,,False
586,that,that,,,,,False
591,the,the,,,,,False
595,intracellular,intracellular,T12,Immaterial_anatomical_entity-Unit,,,False
609,portion,portion,,,,,False
617,of,of,,,,,False
620,Notch,notch,T13,Gene_or_gene_product-Unit,,,False
626,(,(,,,,,False
627,N,n,T14,Gene_or_gene_product-Begin,,,False
628,(,(,T14,Gene_or_gene_product-Inside,,,False
629,ic,ic,T14,Gene_or_gene_product-Inside,,,False
631,),),T14,Gene_or_gene_product-Last,,,False
632,),),,,,,False
634,translocates,translocate,,,T54,Localization-Unit,False
647,to,to,,,,,False
650,the,the,,,,,False
654,nucleus,nucleus,T15,Cellular_component-Unit,,,False
661,",",",",,,,,False
663,where,where,,,,,False
669,it,it,,,,,False
672,is,be,,,,,False
675,involved,involve,,,,,False
684,in,in,,,,,False
687,regulating,regulate,,,,,False
698,gene,gene,,,,,False
703,expression,expression,,,,,False
