position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Vitamins,vitamin,T1,Simple_chemical-Unit,,,False
9,regulate,regulate,,,,,False
18,gene,gene,,,,,False
23,expression,expression,,,,,False
34,and,and,,,,,False
38,induce,induce,,,T34,Positive_regulation-Unit,False
45,differentiation,differentiation,,,T35,Cell_differentiation-Unit,False
61,and,and,,,,,False
65,growth,growth,,,T36,Cell_proliferation-Unit,False
72,inhibition,inhibition,,,T37,Negative_regulation-Unit,False
83,in,in,,,,,False
86,cancer,cancer,T2,Cell-Begin,,,False
93,cells,cell,T2,Cell-Last,,,False
98,.,.,,,,,False
100,Their,their,,,,,False
106,relevance,relevance,,,,,False
116,in,in,,,,,False
119,cancer,cancer,T3,Cancer-Unit,,,False
126,prevention,prevention,,,T38,Negative_regulation-Unit,False
136,.,.,,,,,True
139,Although,although,,,,,False
148,several,several,,,,,False
156,hypotheses,hypothesis,,,,,False
167,for,for,,,,,False
171,human,human,T4,Organism-Unit,,,False
177,carcinogenesis,carcinogenesis,,,T39,Carcinogenesis-Unit,False
192,have,have,,,,,False
197,been,be,,,,,False
202,proposed,propose,,,,,False
210,",",",",,,,,False
212,the,the,,,,,False
216,specific,specific,,,,,False
225,genetic,genetic,,,T40,Mutation-Begin,False
233,changes,change,,,T40,Mutation-Last,False
241,that,that,,,,,False
246,cause,cause,,,T41,Positive_regulation-Unit,False
252,normal,normal,,,,,False
259,cells,cell,T5,Cell-Unit,,,False
265,to,to,,,,,False
268,become,become,,,T42,Carcinogenesis-Unit,False
275,cancer,cancer,T6,Cell-Begin,,,False
282,cells,cell,T6,Cell-Last,,,False
288,have,have,,,,,False
293,not,not,,,,,False
297,been,be,,,,,False
302,identified,identify,,,,,False
312,.,.,,,,,True
314,In,in,,,,,False
317,spite,spite,,,,,False
323,of,of,,,,,False
326,uncertainties,uncertainty,,,,,False
340,regarding,regard,,,,,False
350,the,the,,,,,False
354,mechanisms,mechanism,,,T43,Regulation-Unit,False
365,of,of,,,,,False
368,carcinogenesis,carcinogenesis,,,T44,Carcinogenesis-Unit,False
382,",",",",,,,,False
384,several,several,,,,,False
392,vitamins,vitamin,T7,Simple_chemical-Unit,,,False
401,such,such,,,,,False
406,as,a,,,,,False
409,beta,beta,T8,Simple_chemical-Begin,,,False
413,-,-,T8,Simple_chemical-Inside,,,False
414,carotene,carotene,T8,Simple_chemical-Last,,,False
423,and,and,,,,,False
427,vitamins,vitamins,T9,Simple_chemical-Begin,,,False
436,A,a,T9,Simple_chemical-Last,,,False
437,",",",",,,,,False
439,C,c,T10,Simple_chemical-Unit,,,False
440,",",",",,,,,False
442,and,and,,,,,False
446,E,e,T11,Simple_chemical-Unit,,,False
447,",",",",,,,,False
449,which,which,,,,,False
455,can,can,,,,,False
459,reduce,reduce,,,T45,Negative_regulation-Unit,False
466,the,the,,,,,False
470,risk,risk,,,T46,Carcinogenesis-Unit,False
475,of,of,,,,,False
478,cancer,cancer,T12,Cancer-Unit,,,False
484,",",",",,,,,False
486,have,have,,,,,False
491,been,be,,,,,False
496,identified,identify,,,,,False
506,",",",",,,,,False
508,using,use,,,,,False
514,animal,animal,,,,,False
521,and,and,,,,,False
525,in,in,,,,,False
528,vitro,vitro,,,,,False
534,models,model,,,,,False
541,of,of,,,,,False
544,carcinogenesis,carcinogenesis,,,T47,Carcinogenesis-Unit,False
558,.,.,,,,,True
560,These,these,,,,,False
566,studies,study,,,,,False
574,have,have,,,,,False
579,led,lead,,,,,False
583,to,to,,,,,False
586,a,a,,,,,False
588,hypothesis,hypothesis,,,,,False
599,that,that,,,,,False
604,the,the,,,,,False
608,supplemental,supplemental,,,,,False
621,intake,intake,,,,,False
628,of,of,,,,,False
631,these,these,,,,,False
637,vitamins,vitamin,T13,Simple_chemical-Unit,,,False
646,may,may,,,,,False
650,reduce,reduce,,,T48,Negative_regulation-Unit,False
657,the,the,,,,,False
661,risk,risk,,,T49,Carcinogenesis-Unit,False
666,of,of,,,,,False
669,cancer,cancer,T14,Cancer-Unit,,,False
675,.,.,,,,,True
677,This,this,,,,,False
682,hypothesis,hypothesis,,,,,False
693,in,in,,,,,False
696,humans,human,T15,Organism-Unit,,,False
703,can,can,,,,,False
707,be,be,,,,,False
710,tested,test,,,,,False
717,only,only,,,,,False
722,by,by,,,,,False
725,intervention,intervention,,,,,False
738,trials,trial,,,,,False
745,that,that,,,,,False
750,are,be,,,,,False
754,in,in,,,,,False
757,progress,progress,,,,,False
765,.,.,,,,,True
767,Prospective,prospective,,,,,False
779,and,and,,,,,False
783,retrospective,retrospective,,,,,False
797,case,case,,,,,False
801,-,-,,,,,False
802,controlled,control,,,,,False
813,experimental,experimental,,,,,False
826,designs,design,,,,,False
834,are,be,,,,,False
838,not,not,,,,,False
842,suitable,suitable,,,,,False
851,for,for,,,,,False
855,testing,test,,,,,False
863,the,the,,,,,False
867,above,above,,,,,False
873,hypothesis,hypothesis,,,,,False
883,.,.,,,,,True
885,The,the,,,,,False
889,fact,fact,,,,,False
894,that,that,,,,,False
899,some,some,,,,,False
904,vitamins,vitamin,T16,Simple_chemical-Unit,,,False
913,induce,induce,,,T50,Positive_regulation-Unit,False
920,cell,cell,T17,Cell-Unit,,,False
925,differentiation,differentiation,,,T51,Cell_differentiation-Unit,False
941,and,and,,,,,False
944,/,/,,,,,False
945,or,or,,,,,False
948,growth,growth,,,T52,Cell_proliferation-Unit,False
955,inhibition,inhibition,,,T53,Negative_regulation-Unit,False
966,in,in,,,,,False
969,tumor,tumor,T18,Cell-Begin,,,False
975,cells,cell,T18,Cell-Last,,,False
981,in,in,,,,,False
984,culture,culture,,,,,False
992,suggests,suggest,,,,,False
1001,that,that,,,,,False
1006,the,the,,,,,False
1010,use,use,,,,,False
1014,of,of,,,,,False
1017,these,these,,,,,False
1023,vitamins,vitamin,T19,Simple_chemical-Unit,,,False
1032,in,in,,,,,False
1035,cancer,cancer,T20,Cancer-Unit,,,False
1042,prevention,prevention,,,T54,Negative_regulation-Unit,False
1053,has,have,,,,,False
1057,a,a,,,,,False
1059,cellular,cellular,T21,Cell-Unit,,,False
1068,basis,basis,,,,,False
1073,.,.,,,,,True
1075,In,in,,,,,False
1078,addition,addition,,,,,False
1087,to,to,,,,,False
1090,having,have,,,,,False
1097,a,a,,,,,False
1099,direct,direct,,,,,False
1106,effect,effect,,,T55,Regulation-Unit,False
1113,on,on,,,,,False
1116,tumor,tumor,T22,Cell-Begin,,,False
1122,cells,cell,T22,Cell-Last,,,False
1127,",",",",,,,,False
1129,vitamins,vitamin,T23,Simple_chemical-Unit,,,False
1138,such,such,,,,,False
1143,as,a,,,,,False
1146,alpha,alpha,T24,Simple_chemical-Begin,,,False
1151,-,-,T24,Simple_chemical-Inside,,,False
1152,tocopheryl,tocopheryl,T24,Simple_chemical-Inside,,,False
1163,succinate,succinate,T24,Simple_chemical-Last,,,False
1173,and,and,,,,,False
1177,beta,beta,T25,Simple_chemical-Begin,,,False
1181,-,-,T25,Simple_chemical-Inside,,,False
1182,carotene,carotene,T25,Simple_chemical-Last,,,False
1191,enhance,enhance,,,T56,Positive_regulation-Unit,False
1199,the,the,,,,,False
1203,effect,effect,,,,,False
1210,of,of,,,,,False
1213,other,other,,,,,False
1219,agents,agent,,,,,False
1226,that,that,,,,,False
1231,induce,induce,,,T57,Positive_regulation-Unit,False
1238,differentiation,differentiation,,,T58,Cell_differentiation-Unit,False
1254,in,in,,,,,False
1257,tumor,tumor,T26,Cell-Begin,,,False
1263,cells,cell,T26,Cell-Last,,,False
1268,.,.,,,,,True
1270,Some,some,,,,,False
1275,vitamins,vitamin,T27,Simple_chemical-Unit,,,False
1284,like,like,,,,,False
1289,beta,beta,T28,Simple_chemical-Begin,,,False
1293,-,-,T28,Simple_chemical-Inside,,,False
1294,carotene,carotene,T28,Simple_chemical-Last,,,False
1302,",",",",,,,,False
1304,retinoic,retinoic,T29,Simple_chemical-Begin,,,False
1313,acid,acid,T29,Simple_chemical-Last,,,False
1317,",",",",,,,,False
1319,alpha,alpha,T30,Simple_chemical-Begin,,,False
1324,-,-,T30,Simple_chemical-Inside,,,False
1325,tocopheryl,tocopheryl,T30,Simple_chemical-Inside,,,False
1336,succinate,succinate,T30,Simple_chemical-Last,,,False
1345,",",",",,,,,False
1347,and,and,,,,,False
1351,vitamin,vitamin,T31,Simple_chemical-Begin,,,False
1359,D,d,T31,Simple_chemical-Last,,,False
1361,also,also,,,,,False
1366,regulate,regulate,,,,,False
1375,the,the,,,,,False
1379,expressions,expression,,,,,False
1391,of,of,,,,,False
1394,certain,certain,,,,,False
1402,oncogenes,oncogene,,,,,False
1412,and,and,,,,,False
1416,cellular,cellular,T32,Cell-Unit,,,False
1425,genes,gene,,,,,False
1430,.,.,,,,,True
1432,These,these,,,,,False
1438,are,be,,,,,False
1442,exciting,excite,,,,,False
1451,new,new,,,,,False
1455,functions,function,,,,,False
1465,of,of,,,,,False
1468,vitamins,vitamin,T33,Simple_chemical-Unit,,,False
1477,that,that,,,,,False
1482,nobody,nobody,,,,,False
1489,could,could,,,,,False
1495,have,have,,,,,False
1500,predicted,predict,,,,,False
1510,only,only,,,,,False
1515,a,a,,,,,False
1517,few,few,,,,,False
1521,years,year,,,,,False
1527,ago,ago,,,,,False
1530,.,.,,,,,True
