position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Bradycardia,bradycardia,,,,,False
11,-,-,,,,,False
12,induced,induced,,,T31,Positive_regulation-Unit,False
20,coronary,coronary,T1,Multi-tissue_structure-Unit,,,False
29,angiogenesis,angiogenesis,,,T32,Blood_vessel_development-Unit,False
42,is,be,,,,,False
45,dependent,dependent,,,T33,Positive_regulation-Unit,False
55,on,on,,,,,False
58,vascular,vascular,T2,Gene_or_gene_product-Begin,,,False
67,endothelial,endothelial,T2,Gene_or_gene_product-Inside,,,False
79,growth,growth,T2,Gene_or_gene_product-Inside,,,False
86,factor,factor,T2,Gene_or_gene_product-Last,,,False
92,.,.,,,,,True
94,A,a,,,,,False
96,marked,marked,,,,,False
103,coronary,coronary,T3,Multi-tissue_structure-Unit,,,False
112,angiogenesis,angiogenesis,,,T34,Blood_vessel_development-Unit,False
125,is,be,,,,,False
128,known,know,,,,,False
134,to,to,,,,,False
137,occur,occur,,,,,False
143,with,with,,,,,False
148,chronic,chronic,,,,,False
156,bradycardia,bradycardia,,,,,False
167,.,.,,,,,True
169,We,we,,,,,False
172,tested,test,,,,,False
179,the,the,,,,,False
183,hypothesis,hypothesis,,,,,False
194,that,that,,,,,False
199,vascular,vascular,T4,Gene_or_gene_product-Begin,,,False
208,endothelial,endothelial,T4,Gene_or_gene_product-Inside,,,False
220,growth,growth,T4,Gene_or_gene_product-Inside,,,False
227,factor,factor,T4,Gene_or_gene_product-Last,,,False
234,(,(,,,,,False
235,VEGF,vegf,T5,Gene_or_gene_product-Unit,,,False
239,),),,,,,False
240,",",",",,,,,False
242,an,an,,,,,False
245,endothelial,endothelial,T6,Cell-Begin,,,False
257,cell,cell,T6,Cell-Last,,,False
262,mitogen,mitogen,,,,,False
270,and,and,,,,,False
274,a,a,,,,,False
276,major,major,,,,,False
282,regulator,regulator,,,,,False
292,of,of,,,,,False
295,angiogenesis,angiogenesis,,,T35,Blood_vessel_development-Unit,False
307,",",",",,,,,False
309,is,be,,,,,False
312,upregulated,upregulated,,,T36,Positive_regulation-Unit,False
324,in,in,,,,,False
327,response,response,,,,,False
336,to,to,,,,,False
339,low,low,,,,,False
343,heart,heart,T7,Organ-Unit,,,False
349,rate,rate,,,,,False
354,and,and,,,,,False
358,consequential,consequential,,,,,False
372,increased,increase,,,,,False
382,stroke,stroke,,,,,False
389,volume,volume,,,,,False
395,.,.,,,,,True
397,Bradycardia,bradycardia,,,,,False
409,was,be,,,,,False
413,induced,induce,,,,,False
421,in,in,,,,,False
424,rats,rat,T8,Organism-Unit,,,False
429,by,by,,,,,False
432,administering,administer,,,T37,Planned_process-Unit,False
446,the,the,,,,,False
450,bradycardic,bradycardic,,,,,False
462,drug,drug,,,,,False
467,alinidine,alinidine,T9,Simple_chemical-Unit,,,False
477,(,(,,,,,False
478,3,3,,,,,False
480,mg,mg,,,,,False
482,/,/,,,,,False
483,kg,kg,,,,,False
486,body,body,T10,Organism_subdivision-Unit,,,False
491,weight,weight,,,,,False
497,),),,,,,False
499,twice,twice,,,,,False
505,daily,daily,,,,,False
510,.,.,,,,,True
512,Heart,heart,T11,Organ-Unit,,,False
518,rate,rate,,,,,False
523,decreased,decrease,,,,,False
533,by,by,,,,,False
536,32,32,,,,,False
538,%,%,,,,,False
540,for,for,,,,,False
544,20,20,,,,,False
547,to,to,,,,,False
550,40,40,,,,,False
553,minutes,minute,,,,,False
561,after,after,,,,,False
567,injection,injection,,,,,False
577,and,and,,,,,False
581,was,be,,,,,False
585,chronically,chronically,,,,,False
597,reduced,reduce,,,,,False
605,by,by,,,,,False
608,10,10,,,,,False
610,%,%,,,,,False
611,",",",",,,,,False
613,14,14,,,,,False
615,%,%,,,,,False
616,",",",",,,,,False
618,and,and,,,,,False
622,18,18,,,,,False
624,.,.,,,,,False
625,5,5,,,,,False
626,%,%,,,,,False
628,after,after,,,,,False
634,1,1,,,,,False
635,",",",",,,,,False
637,2,2,,,,,False
638,",",",",,,,,False
640,and,and,,,,,False
644,3,3,,,,,False
646,weeks,week,,,,,False
652,of,of,,,,,False
655,treatment,treatment,,,,,False
664,",",",",,,,,False
666,respectively,respectively,,,,,False
678,.,.,,,,,True
680,Arterial,arterial,T12,Multi-tissue_structure-Unit,,,False
689,pressure,pressure,,,,,False
698,and,and,,,,,False
702,cardiac,cardiac,T13,Organ-Unit,,,False
710,output,output,,,,,False
717,were,be,,,,,False
722,unchanged,unchanged,,,,,False
731,.,.,,,,,True
733,Left,leave,T14,Tissue-Begin,,,False
738,ventricular,ventricular,T14,Tissue-Inside,,,False
750,capillary,capillary,T14,Tissue-Last,,,False
760,length,length,,,,,False
767,density,density,,,,,False
775,(,(,,,,,False
776,mm,mm,,,,,False
778,/,/,,,,,False
779,mm,mm,,,,,False
781,(,(,,,,,False
782,3,3,,,,,False
783,),),,,,,False
784,),),,,,,False
786,increased,increase,,,T38,Positive_regulation-Unit,False
796,gradually,gradually,,,,,False
806,with,with,,,,,False
811,alinidine,alinidine,T15,Simple_chemical-Unit,,,False
821,administration,administration,,,T39,Planned_process-Unit,False
835,;,;,,,,,False
837,a,a,,,,,False
839,15,15,,,,,False
841,%,%,,,,,False
843,increase,increase,,,T40,Positive_regulation-Unit,False
852,after,after,,,,,False
858,2,2,,,,,False
860,weeks,week,,,,,False
866,and,and,,,,,False
870,a,a,,,,,False
872,40,40,,,,,False
874,%,%,,,,,False
