position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Pancreatic,pancreatic,T1,Organ-Unit,,,False
11,somatostatin,somatostatin,T2,Gene_or_gene_product-Unit,,,False
23,-,-,,,,,False
24,secreting,secrete,,,T14,Localization-Unit,False
34,gangliocytic,gangliocytic,T3,Cancer-Begin,,,False
47,paraganglioma,paraganglioma,T3,Cancer-Last,,,False
61,with,with,,,,,False
66,lymph,lymph,T4,Multi-tissue_structure-Begin,,,False
72,node,node,T4,Multi-tissue_structure-Last,,,False
77,metastases,metastasis,,,T15,Metastasis-Unit,False
87,.,.,,,,,True
90,Gangliocytic,gangliocytic,T5,Cancer-Begin,,,False
103,paraganglioma,paraganglioma,T5,Cancer-Last,,,False
117,(,(,,,,,False
118,GPG,gpg,T6,Cancer-Unit,,,False
121,),),,,,,False
123,with,with,,,,,False
128,local,local,,,,,False
134,lymph,lymph,T7,Multi-tissue_structure-Begin,,,False
140,node,node,T7,Multi-tissue_structure-Last,,,False
145,metastasis,metastasis,,,T16,Metastasis-Unit,False
156,was,be,,,,,False
160,found,find,,,,,False
166,in,in,,,,,False
169,the,the,,,,,False
173,pancreas,pancreas,T8,Organ-Unit,,,False
182,of,of,,,,,False
185,a,a,,,,,False
187,74,74,,,,,False
189,-,-,,,,,False
190,yr,yr,,,,,False
192,-,-,,,,,False
193,old,old,,,,,False
197,female,female,T9,Organism-Unit,,,False
204,who,who,,,,,False
208,presented,present,,,,,False
218,with,with,,,,,False
223,diarrhea,diarrhea,,,,,False
231,",",",",,,,,False
233,steatorrhea,steatorrhea,,,,,False
244,",",",",,,,,False
246,vomiting,vomit,,,,,False
254,",",",",,,,,False
256,nausea,nausea,,,,,False
262,",",",",,,,,False
264,and,and,,,,,False
268,abdominal,abdominal,T10,Organism_subdivision-Unit,,,False
278,pain,pain,,,,,False
282,.,.,,,,,True
284,A,a,,,,,False
286,Whipple,whipple,,,,,False
294,procedure,procedure,,,,,False
304,led,lead,,,,,False
308,to,to,,,,,False
311,a,a,,,,,False
313,complete,complete,,,,,False
322,resolution,resolution,,,,,False
333,of,of,,,,,False
336,these,these,,,,,False
342,symptoms,symptom,,,,,False
351,and,and,,,,,False
355,a,a,,,,,False
357,return,return,,,,,False
364,of,of,,,,,False
367,an,an,,,,,False
370,elevated,elevated,,,T17,Positive_regulation-Unit,False
379,stomatostatin,stomatostatin,T11,Gene_or_gene_product-Unit,,,False
393,level,level,,,,,False
399,to,to,,,,,False
402,normal,normal,,,,,False
408,.,.,,,,,True
410,This,this,,,,,False
415,is,be,,,,,False
418,the,the,,,,,False
422,first,first,,,,,False
428,description,description,,,,,False
440,of,of,,,,,False
443,GPG,gpg,T12,Cancer-Unit,,,False
447,in,in,,,,,False
450,this,this,,,,,False
455,location,location,,,,,False
464,and,and,,,,,False
468,the,the,,,,,False
472,first,first,,,,,False
478,endocrinologically,endocrinologically,,,,,False
497,active,active,,,,,False
504,GPG,gpg,T13,Cancer-Unit,,,False
507,.,.,,,,,True
