position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Effects,effect,,,T30,Regulation-Unit,False
8,of,of,,,,,False
11,doxycycline,doxycycline,T1,Simple_chemical-Unit,,,False
23,on,on,,,,,False
26,in,in,,,,,False
29,vitro,vitro,,,,,False
35,growth,growth,,,T31,Cell_proliferation-Unit,False
41,",",",",,,,,False
43,migration,migration,,,T32,Localization-Unit,False
52,",",",",,,,,False
54,and,and,,,,,False
58,gelatinase,gelatinase,,,,,False
69,activity,activity,,,,,False
78,of,of,,,,,False
81,breast,breast,T2,Cell-Begin,,,False
88,carcinoma,carcinoma,T2,Cell-Inside,,,False
98,cells,cell,T2,Cell-Last,,,False
103,.,.,,,,,True
105,Metastatic,metastatic,,,T33,Metastasis-Unit,False
116,disease,disease,,,,,False
124,is,be,,,,,False
127,one,one,,,,,False
131,of,of,,,,,False
134,the,the,,,,,False
138,major,major,,,,,False
144,causes,cause,,,,,False
151,of,of,,,,,False
154,death,death,,,T34,Death-Unit,False
160,from,from,,,,,False
165,cancer,cancer,T3,Cancer-Unit,,,False
172,in,in,,,,,False
175,human,human,T4,Organism-Unit,,,False
181,beings,being,,,,,False
187,.,.,,,,,True
189,Several,several,,,,,False
197,enzyme,enzyme,,,,,False
204,systems,system,,,,,False
212,have,have,,,,,False
217,been,be,,,,,False
222,implicated,implicate,,,,,False
233,in,in,,,,,False
236,the,the,,,,,False
240,metastatic,metastatic,,,T35,Metastasis-Begin,False
251,process,process,,,T35,Metastasis-Last,False
258,",",",",,,,,False
260,but,but,,,,,False
264,the,the,,,,,False
268,metalloproteinases,metalloproteinases,T5,Gene_or_gene_product-Unit,,,False
287,(,(,,,,,False
288,MPs,mp,T6,Gene_or_gene_product-Unit,,,False
291,),),,,,,False
293,appear,appear,,,,,False
300,to,to,,,,,False
303,be,be,,,,,False
306,the,the,,,,,False
310,major,major,,,,,False
316,group,group,,,,,False
322,involved,involve,,,T36,Regulation-Unit,False
331,in,in,,,,,False
334,most,most,,,,,False
339,instances,instance,,,,,False
349,of,of,,,,,False
352,neoplastic,neoplastic,,,T37,Metastasis-Begin,False
363,invasion,invasion,,,T37,Metastasis-Last,False
371,.,.,,,,,True
373,Increased,increase,,,T38,Positive_regulation-Unit,False
383,MP,mp,T7,Gene_or_gene_product-Unit,,,False
386,activity,activity,,,,,False
395,has,have,,,,,False
399,been,be,,,,,False
404,correlated,correlate,,,,,False
415,with,with,,,,,False
420,the,the,,,,,False
424,metastatic,metastatic,,,T39,Metastasis-Unit,False
435,potential,potential,,,,,False
445,of,of,,,,,False
448,many,many,,,,,False
453,cancers,cancer,T8,Cancer-Unit,,,False
460,",",",",,,,,False
462,including,include,,,,,False
472,breast,breast,T9,Cancer-Begin,,,False
479,cancer,cancer,T9,Cancer-Last,,,False
485,.,.,,,,,True
487,MPs,mp,T10,Gene_or_gene_product-Unit,,,False
491,also,also,,,,,False
496,play,play,,,T40,Regulation-Begin,False
501,a,a,,,T40,Regulation-Inside,False
503,role,role,,,T40,Regulation-Last,False
508,in,in,,,,,False
511,tumor,tumor,T11,Cancer-Unit,,,False
517,angiogenesis,angiogenesis,,,T41,Blood_vessel_development-Unit,False
529,.,.,,,,,True
531,Tetracyclines,tetracycline,T12,Simple_chemical-Unit,,,False
545,are,be,,,,,False
549,antimicrobial,antimicrobial,,,,,False
563,agents,agent,,,,,False
570,that,that,,,,,False
575,can,can,,,,,False
579,suppress,suppress,,,T42,Negative_regulation-Unit,False
588,MP,mp,T13,Gene_or_gene_product-Unit,,,False
591,activity,activity,,,,,False
600,in,in,,,,,False
603,a,a,,,,,False
605,variety,variety,,,,,False
613,of,of,,,,,False
616,tissues,tissue,T14,Tissue-Unit,,,False
623,",",",",,,,,False
625,including,include,,,,,False
635,gingiva,gingiva,T15,Multi-tissue_structure-Unit,,,False
642,",",",",,,,,False
644,bone,bone,T16,Tissue-Unit,,,False
648,",",",",,,,,False
650,and,and,,,,,False
654,cartilage,cartilage,T17,Tissue-Unit,,,False
663,.,.,,,,,True
665,Several,several,,,,,False
673,reports,report,,,,,False
681,have,have,,,,,False
686,indicated,indicate,,,,,False
696,that,that,,,,,False
701,tetracyclines,tetracycline,T18,Simple_chemical-Unit,,,False
715,can,can,,,,,False
719,suppress,suppress,,,T43,Negative_regulation-Unit,False
728,tumor,tumor,T19,Cancer-Unit,,,False
734,MPs,mp,T20,Gene_or_gene_product-Unit,,,False
738,as,as,,,,,False
741,well,well,,,,,False
745,.,.,,,,,True
747,A,a,,,,,False
749,synthetic,synthetic,,,,,False
759,tetracycline,tetracycline,T21,Simple_chemical-Unit,,,False
771,",",",",,,,,False
