position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Identification,identification,,,,,False
15,of,of,,,,,False
18,the,the,,,,,False
22,putative,putative,,,,,False
31,transforming,transforming,,,T23,Cell_transformation-Unit,False
44,protein,protein,,,,,False
52,of,of,,,,,False
55,the,the,,,,,False
59,human,human,T1,Organism-Begin,,,False
65,T,t,T1,Organism-Inside,,,False
66,-,-,T1,Organism-Inside,,,False
67,cell,cell,T1,Organism-Inside,,,False
72,leukemia,leukemia,T1,Organism-Inside,,,False
81,viruses,viruses,T1,Organism-Inside,,,False
89,HTLV,htlv,T1,Organism-Inside,,,False
93,-,-,T1,Organism-Inside,,,False
94,I,i,T1,Organism-Last,,,False
96,and,and,,,,,False
100,HTLV,htlv,T2,Organism-Begin,,,False
104,-,-,T2,Organism-Inside,,,False
105,II,ii,T2,Organism-Last,,,False
107,.,.,,,,,True
110,The,the,,,,,False
114,human,human,T3,Organism-Begin,,,False
120,T,t,T3,Organism-Inside,,,False
121,-,-,T3,Organism-Inside,,,False
122,cell,cell,T3,Organism-Inside,,,False
127,leukemia,leukemia,T3,Organism-Inside,,,False
136,viruses,viruses,T3,Organism-Inside,,,False
144,HTLV,htlv,T3,Organism-Inside,,,False
148,-,-,T3,Organism-Inside,,,False
149,I,i,T3,Organism-Last,,,False
151,and,and,,,,,False
155,HTLV,htlv,T4,Organism-Begin,,,False
159,-,-,T4,Organism-Inside,,,False
160,II,ii,T4,Organism-Last,,,False
163,are,be,,,,,False
167,unique,unique,,,,,False
174,among,among,,,,,False
180,the,the,,,,,False
184,transforming,transform,,,T24,Cell_transformation-Unit,False
197,retroviruses,retrovirus,T5,Organism-Unit,,,False
210,of,of,,,,,False
213,vertebrates,vertebrate,,,,,False
225,in,in,,,,,False
228,their,their,,,,,False
234,ability,ability,,,,,False
242,to,to,,,,,False
245,transform,transform,,,T25,Cell_transformation-Unit,False
255,human,human,T6,Organism-Unit,,,False
261,T,t,T7,Cell-Begin,,,False
263,cells,cell,T7,Cell-Last,,,False
269,in,in,,,,,False
272,vitro,vitro,,,,,False
278,and,and,,,,,False
282,in,in,,,,,False
285,their,their,,,,,False
