position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Expression,expression,,,T34,Transcription-Unit,False
11,of,of,,,,,False
14,two,two,,,,,False
18,type,type,T1,Gene_or_gene_product-Begin,,,False
23,II,ii,T1,Gene_or_gene_product-Inside,,,False
25,-,-,T1,Gene_or_gene_product-Inside,,,False
26,like,like,T1,Gene_or_gene_product-Inside,,,False
31,tumor,tumor,T1,Gene_or_gene_product-Inside,,,False
37,hexokinase,hexokinase,T1,Gene_or_gene_product-Last,,,False
48,RNA,rna,,,,,False
52,transcripts,transcript,,,,,False
64,in,in,,,,,False
67,cancer,cancer,T2,Cell-Begin,,,False
74,cell,cell,T2,Cell-Inside,,,False
79,lines,line,T2,Cell-Last,,,False
84,.,.,,,,,True
86,To,to,,,,,False
89,maintain,maintain,,,,,False
98,an,an,,,,,False
101,elevated,elevated,,,T35,Positive_regulation-Unit,False
110,glycolytic,glycolytic,,,T36,Glycolysis-Unit,False
121,rate,rate,,,,,False
125,",",",",,,,,False
127,cancerous,cancerous,,,,,False
137,or,or,,,,,False
140,proliferating,proliferate,,,T37,Cell_proliferation-Unit,False
154,cells,cell,T3,Cell-Unit,,,False
160,alter,alter,,,T38,Regulation-Unit,False
166,the,the,,,,,False
170,expression,expression,,,T39,Gene_expression-Unit,False
181,pattern,pattern,,,,,False
189,of,of,,,,,False
192,rate,rate,,,,,False
197,limiting,limit,,,,,False
206,glycolytic,glycolytic,T4,Gene_or_gene_product-Begin,,,False
217,enzymes,enzyme,T4,Gene_or_gene_product-Last,,,False
224,.,.,,,,,True
226,Since,since,,,,,False
232,glucose,glucose,T5,Simple_chemical-Unit,,,False
240,phosphorylation,phosphorylation,,,T40,Phosphorylation-Unit,False
256,is,be,,,,,False
259,the,the,,,,,False
263,first,first,,,,,False
269,step,step,,,,,False
274,in,in,,,,,False
277,glycolysis,glycolysis,,,T41,Glycolysis-Unit,False
287,",",",",,,,,False
289,hexokinase,hexokinase,T6,Gene_or_gene_product-Unit,,,False
300,(,(,,,,,False
301,HK,hk,T7,Gene_or_gene_product-Unit,,,False
303,),),,,,,False
304,",",",",,,,,False
306,the,the,,,,,False
310,first,first,,,,,False
316,rate,rate,,,,,False
321,limiting,limit,,,,,False
330,glycolytic,glycolytic,T8,Gene_or_gene_product-Begin,,,False
341,enzyme,enzyme,T8,Gene_or_gene_product-Last,,,False
347,",",",",,,,,False
349,can,can,,,,,False
353,play,play,,,T42,Regulation-Begin,False
358,a,a,,,T42,Regulation-Inside,False
360,key,key,,,T42,Regulation-Inside,False
364,regulatory,regulatory,,,T42,Regulation-Inside,False
375,role,role,,,T42,Regulation-Last,False
380,in,in,,,,,False
383,this,this,,,,,False
388,process,process,,,,,False
395,.,.,,,,,True
397,A,a,,,,,False
399,low,low,,,,,False
402,-,-,,,,,False
403,Km,km,,,,,False
405,",",",",,,,,False
407,mitochondrial,mitochondrial,T9,Cellular_component-Unit,,,False
421,type,type,T10,Gene_or_gene_product-Begin,,,False
426,II,ii,T10,Gene_or_gene_product-Inside,,,False
428,-,-,T10,Gene_or_gene_product-Inside,,,False
429,like,like,T10,Gene_or_gene_product-Inside,,,False
434,tumor,tumor,T10,Gene_or_gene_product-Inside,,,False
440,HK,hk,T10,Gene_or_gene_product-Last,,,False
443,is,be,,,,,False
446,described,describe,,,,,False
456,as,a,,,,,False
459,the,the,,,,,False
463,predominant,predominant,,,,,False
475,form,form,,,,,False
480,in,in,,,,,False
483,hepatomas,hepatoma,T11,Cancer-Unit,,,False
492,.,.,,,,,True
494,However,however,,,,,False
501,",",",",,,,,False
503,recent,recent,,,,,False
510,identification,identification,,,,,False
525,of,of,,,,,False
528,a,a,,,,,False
530,high,high,,,,,False
534,-,-,,,,,False
535,Km,km,,,,,False
538,glucose,glucose,T12,Simple_chemical-Unit,,,False
546,phosphorylating,phosphorylating,,,T43,Phosphorylation-Unit,False
562,activity,activity,,,,,False
571,in,in,,,,,False
574,a,a,,,,,False
576,range,range,,,,,False
582,of,of,,,,,False
585,cancer,cancer,T13,Cell-Begin,,,False
592,cells,cell,T13,Cell-Last,,,False
598,prompted,prompt,,,,,False
607,us,u,,,,,False
610,to,to,,,,,False
613,characterize,characterize,,,,,False
626,glucose,glucose,T14,Simple_chemical-Unit,,,False
634,phosphorylating,phosphorylating,,,T44,Phosphorylation-Unit,False
650,enzymes,enzyme,,,,,False
658,of,of,,,,,False
661,cancer,cancer,T15,Cell-Begin,,,False
668,cells,cell,T15,Cell-Last,,,False
674,at,at,,,,,False
677,the,the,,,,,False
681,molecular,molecular,,,,,False
691,level,level,,,,,False
696,.,.,,,,,True
698,Highly,highly,,,,,False
705,sensitive,sensitive,,,,,False
715,reverse,reverse,,,,,False
722,-,-,,,,,False
723,transcription,transcription,,,,,False
737,polymerase,polymerase,,,,,False
748,chain,chain,,,,,False
754,reaction,reaction,,,,,False
763,identifies,identify,,,,,False
774,an,an,,,,,False
777,induction,induction,,,T45,Positive_regulation-Unit,False
787,and,and,,,,,False
791,overexpression,overexpression,,,T47,Transcription-Unit,False
806,of,of,,,,,False
809,a,a,,,,,False
811,type,type,T16,Gene_or_gene_product-Begin,,,False
816,II,ii,T16,Gene_or_gene_product-Inside,,,False
818,-,-,T16,Gene_or_gene_product-Inside,,,False
819,like,like,T16,Gene_or_gene_product-Inside,,,False
824,tumor,tumor,T16,Gene_or_gene_product-Inside,,,False
830,HK,hk,T16,Gene_or_gene_product-Last,,,False
833,RNA,rna,,,,,False
837,in,in,,,,,False
840,a,a,,,,,False
842,range,range,,,,,False
848,of,of,,,,,False
851,cancer,cancer,T17,Cell-Begin,,,False
858,cell,cell,T17,Cell-Inside,,,False
863,lines,line,T17,Cell-Last,,,False
869,irrespective,irrespective,,,,,False
882,of,of,,,,,False
885,tissue,tissue,T18,Tissue-Unit,,,False
892,origin,origin,,,,,False
898,.,.,,,,,True
900,In,in,,,,,False
903,addition,addition,,,,,False
911,",",",",,,,,False
913,we,we,,,,,False
916,report,report,,,,,False
923,here,here,,,,,False
928,the,the,,,,,False
932,identification,identification,,,,,False
947,of,of,,,,,False
950,two,two,,,,,False
954,RNA,rna,,,,,False
958,transcripts,transcript,,,,,False
970,of,of,,,,,False
973,type,type,T19,Gene_or_gene_product-Begin,,,False
978,II,ii,T19,Gene_or_gene_product-Inside,,,False
980,-,-,T19,Gene_or_gene_product-Inside,,,False
981,like,like,T19,Gene_or_gene_product-Inside,,,False
986,tumor,tumor,T19,Gene_or_gene_product-Inside,,,False
992,HK,hk,T19,Gene_or_gene_product-Last,,,False
995,of,of,,,,,False
998,approximately,approximately,,,,,False
1012,5,5,,,,,False
1013,.,.,,,,,False
1014,5,5,,,,,False
1016,and,and,,,,,False
1020,approximately,approximately,,,,,False
1034,4,4,,,,,False
1035,.,.,,,,,False
1036,0,0,,,,,False
1038,kb,kb,,,,,False
1041,in,in,,,,,False
1044,these,these,,,,,False
1050,cancer,cancer,T20,Cell-Begin,,,False
1057,cells,cell,T20,Cell-Inside,,,False
1063,lines,line,T20,Cell-Last,,,False
1068,",",",",,,,,False
1070,including,include,,,,,False
1080,muscle,muscle,T21,Organ-Unit,,,False
1086,-,-,,,,,False
1087,derived,derive,,,,,False
1095,L6,l6,T22,Cell-Begin,,,False
1098,myoblast,myoblast,T22,Cell-Inside,,,False
1107,cells,cell,T22,Cell-Last,,,False
1112,.,.,,,,,True
1114,Interestingly,interestingly,,,,,False
1127,",",",",,,,,False
1129,under,under,,,,,False
1135,normal,normal,,,,,False
1142,conditions,condition,,,,,False
1153,muscle,muscle,T23,Cell-Begin,,,False
1160,cells,cell,T23,Cell-Last,,,False
1166,express,express,,,T48,Transcription-Unit,False
1174,only,only,,,,,False
1179,a,a,,,,,False
1181,approximately,approximately,,,,,False
1195,5,5,,,,,False
1196,.,.,,,,,False
1197,5,5,,,,,False
1198,-,-,,,,,False
1199,kb,kb,,,,,False
1202,type,type,T24,Gene_or_gene_product-Begin,,,False
1207,II,ii,T24,Gene_or_gene_product-Inside,,,False
1210,HK,hk,T24,Gene_or_gene_product-Last,,,False
1213,RNA,rna,,,,,False
1217,transcript,transcript,,,,,False
1227,.,.,,,,,True
1229,A,a,,,,,False
1231,significant,significant,,,,,False
1243,amount,amount,,,,,False
1250,of,of,,,,,False
1253,type,type,T25,Gene_or_gene_product-Begin,,,False
1258,I,i,T25,Gene_or_gene_product-Inside,,,False
1260,HK,hk,T25,Gene_or_gene_product-Last,,,False
1263,RNA,rna,,,,,False
1267,was,be,,,,,False
1271,also,also,,,,,False
1276,found,find,,,,,False
1282,expressed,express,,,T49,Transcription-Unit,False
1292,in,in,,,,,False
1295,cancer,cancer,T26,Cell-Begin,,,False
1302,cell,cell,T26,Cell-Inside,,,False
1307,lines,line,T26,Cell-Last,,,False
1312,.,.,,,,,True
1314,RNA,rna,,,,,False
1318,encoding,encode,,,,,False
