position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,[Expression,[expression,,,T23,Gene_expression-Unit,False
12,of,of,,,,,False
15,metastasis,metastasis,,,T24,Metastasis-Unit,False
26,suppressor,suppressor,,,,,False
37,gene,gene,,,,,False
42,nm23,nm23,T1,Gene_or_gene_product-Unit,,,False
47,in,in,,,,,False
50,human,human,T2,Organism-Unit,,,False
56,hepatocellular,hepatocellular,T3,Cancer-Begin,,,False
71,carcinoma],carcinoma],T3,Cancer-Last,,,False
81,.,.,,,,,True
84,For,for,,,,,False
88,the,the,,,,,False
92,purpose,purpose,,,,,False
100,of,of,,,,,False
103,investigating,investigate,,,,,False
117,the,the,,,,,False
121,relationship,relationship,,,,,False
134,between,between,,,,,False
142,the,the,,,,,False
146,metastatic,metastatic,,,T25,Metastasis-Unit,False
157,potential,potential,,,,,False
167,of,of,,,,,False
170,the,the,,,,,False
174,tumor,tumor,T4,Cancer-Unit,,,False
180,as,as,,,,,False
183,well,well,,,,,False
188,as,a,,,,,False
191,the,the,,,,,False
195,expression,expression,,,T26,Transcription-Unit,False
206,of,of,,,,,False
209,nm23,nm23,T5,Gene_or_gene_product-Begin,,,False
213,-,-,T5,Gene_or_gene_product-Inside,,,False
214,H1,h1,T5,Gene_or_gene_product-Last,,,False
217,mRNA,mrna,,,,,False
221,",",",",,,,,False
223,and,and,,,,,False
227,for,for,,,,,False
231,determing,determing,,,,,False
241,the,the,,,,,False
245,location,location,,,,,False
254,of,of,,,,,False
257,the,the,,,,,False
261,positive,positive,,,,,False
270,sites,site,,,,,False
276,in,in,,,,,False
279,the,the,,,,,False
283,cells,cell,T6,Cell-Unit,,,False
288,",",",",,,,,False
290,tumor,tumor,T7,Cancer-Unit,,,False
296,metastasis,metastasis,,,T27,Metastasis-Unit,False
307,suppressor,suppressor,,,,,False
318,gene,gene,,,,,False
323,nm23,nm23,T8,Gene_or_gene_product-Begin,,,False
327,-,-,T8,Gene_or_gene_product-Inside,,,False
328,H1,h1,T8,Gene_or_gene_product-Last,,,False
331,in,in,,,,,False
334,human,human,T9,Organism-Unit,,,False
340,hepatocellular,hepatocellular,T10,Cancer-Begin,,,False
355,carcinoma,carcinoma,T10,Cancer-Last,,,False
365,(,(,,,,,False
366,and,and,,,,,False
370,the,the,,,,,False
374,nonneoplastic,nonneoplastic,T11,Multi-tissue_structure-Begin,,,False
388,area,area,T11,Multi-tissue_structure-Last,,,False
393,surrounding,surround,,,,,False
405,the,the,,,,,False
409,tumor,tumor,T12,Cancer-Unit,,,False
414,),),,,,,False
416,was,be,,,,,False
420,detected,detect,,,,,False
429,by,by,,,,,False
432,in,in,,,,,False
435,situ,situ,,,,,False
440,hybridization,hybridization,,,,,False
454,using,use,,,,,False
460,digoxiginin,digoxiginin,T13,Simple_chemical-Unit,,,False
471,-,-,,,,,False
472,labeled,label,,,T28,Planned_process-Unit,False
480,nm23,nm23,T14,Gene_or_gene_product-Begin,,,False
484,-,-,T14,Gene_or_gene_product-Inside,,,False
485,H1,h1,T14,Gene_or_gene_product-Last,,,False
488,antisense,antisense,,,,,False
498,complementary,complementary,,,,,False
512,RNA,rna,,,,,False
516,probe,probe,,,,,False
521,.,.,,,,,True
523,The,the,,,,,False
527,primary,primary,,,,,False
535,results,result,,,,,False
543,indicated,indicate,,,,,False
553,(,(,,,,,False
554,i,i,,,,,False
555,),),,,,,False
557,positive,positive,,,,,False
566,results,result,,,,,False
574,of,of,,,,,False
577,in,in,,,,,False
580,situ,situ,,,,,False
585,hybridization,hybridization,,,,,False
599,are,be,,,,,False
603,presence,presence,,,,,False
612,of,of,,,,,False
615,granules,granule,T15,Cellular_component-Unit,,,False
624,or,or,,,,,False
627,masses,mass,,,,,False
634,in,in,,,,,False
637,the,the,,,,,False
641,cytoplasm,cytoplasm,T16,Organism_substance-Unit,,,False
650,;,;,,,,,False
652,(,(,,,,,False
653,ii,ii,,,,,False
655,),),,,,,False
657,the,the,,,,,False
661,less,less,,,,,False
666,expression,expression,,,T29,Transcription-Unit,False
677,of,of,,,,,False
680,nm23,nm23,T17,Gene_or_gene_product-Begin,,,False
684,-,-,T17,Gene_or_gene_product-Inside,,,False
685,H1,h1,T17,Gene_or_gene_product-Last,,,False
688,mRNA,mrna,,,,,False
692,",",",",,,,,False
694,the,the,,,,,False
698,higher,high,,,,,False
705,metastatic,metastatic,,,T30,Metastasis-Unit,False
716,rate,rate,,,,,False
721,of,of,,,,,False
724,the,the,,,,,False
728,human,human,T18,Organism-Unit,,,False
734,hepatocellular,hepatocellular,T19,Cancer-Begin,,,False
749,carcinoma,carcinoma,T19,Cancer-Last,,,False
759,(,(,,,,,False
760,P,p,,,,,False
762,<,<,,,,,False
764,0,0,,,,,False
765,.,.,,,,,False
766,05,05,,,,,False
768,),),,,,,False
769,;,;,,,,,False
771,(,(,,,,,False
772,iii,iii,,,,,False
775,),),,,,,False
777,expression,expression,,,T31,Transcription-Unit,False
788,of,of,,,,,False
791,nm23,nm23,T20,Gene_or_gene_product-Begin,,,False
795,-,-,T20,Gene_or_gene_product-Inside,,,False
796,H1,h1,T20,Gene_or_gene_product-Last,,,False
799,mRNA,mrna,,,,,False
804,dose,dose,,,,,False
809,not,not,,,,,False
813,correlate,correlate,,,,,False
823,with,with,,,,,False
828,some,some,,,,,False
833,other,other,,,,,False
839,factors,factor,,,,,False
847,such,such,,,,,False
852,as,a,,,,,False
855,tumor,tumor,T21,Cancer-Unit,,,False
861,size,size,,,,,False
866,and,and,,,,,False
870,the,the,,,,,False
874,background,background,,,,,False
885,of,of,,,,,False
888,other,other,,,,,False
894,liver,liver,T22,Organ-Unit,,,False
900,diseases,disease,,,,,False
908,.,.,,,,,True
