position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Increased,increase,,,T42,Positive_regulation-Unit,False
10,serum,serum,T1,Organism_substance-Unit,,,False
16,levels,level,,,,,False
23,of,of,,,,,False
26,vascular,vascular,T2,Gene_or_gene_product-Begin,,,False
35,endothelial,endothelial,T2,Gene_or_gene_product-Inside,,,False
47,growth,growth,T2,Gene_or_gene_product-Inside,,,False
54,factor,factor,T2,Gene_or_gene_product-Last,,,False
61,in,in,,,,,False
64,patients,patient,T3,Organism-Unit,,,False
73,with,with,,,,,False
78,renal,renal,T4,Cancer-Begin,,,False
84,cell,cell,T4,Cancer-Inside,,,False
89,carcinoma,carcinoma,T4,Cancer-Last,,,False
98,.,.,,,,,True
100,Neovascularization,neovascularization,,,T43,Blood_vessel_development-Unit,False
118,",",",",,,,,False
120,an,an,,,,,False
123,essential,essential,,,T44,Positive_regulation-Unit,False
133,event,event,,,,,False
139,for,for,,,,,False
143,the,the,,,,,False
147,growth,growth,,,T45,Growth-Unit,False
154,of,of,,,,,False
157,solid,solid,T5,Cancer-Begin,,,False
163,tumors,tumor,T5,Cancer-Last,,,False
169,",",",",,,,,False
171,is,be,,,,,False
174,regulated,regulate,,,T46,Regulation-Unit,False
184,by,by,,,,,False
187,a,a,,,,,False
189,number,number,,,,,False
196,of,of,,,,,False
199,angiogenic,angiogenic,,,T47,Blood_vessel_development-Unit,False
210,factors,factor,,,,,False
217,.,.,,,,,True
219,One,one,,,,,False
223,such,such,,,,,False
228,factor,factor,,,,,False
234,",",",",,,,,False
236,vascular,vascular,T6,Gene_or_gene_product-Begin,,,False
245,endothelial,endothelial,T6,Gene_or_gene_product-Inside,,,False
257,growth,growth,T6,Gene_or_gene_product-Inside,,,False
264,factor,factor,T6,Gene_or_gene_product-Last,,,False
271,(,(,,,,,False
272,VEGF,vegf,T7,Gene_or_gene_product-Unit,,,False
276,),),,,,,False
277,",",",",,,,,False
279,is,be,,,,,False
282,considered,consider,,,,,False
293,to,to,,,,,False
296,exert,exert,,,T48,Positive_regulation-Unit,False
302,a,a,,,,,False
304,potent,potent,,,,,False
311,angiogenic,angiogenic,,,T49,Blood_vessel_development-Unit,False
322,activity,activity,,,,,False
330,",",",",,,,,False
332,as,a,,,,,False
335,indicated,indicate,,,,,False
345,by,by,,,,,False
348,immunohistochemical,immunohistochemical,,,,,False
368,and,and,,,,,False
372,molecular,molecular,,,,,False
382,evidence,evidence,,,,,False
390,.,.,,,,,True
392,In,in,,,,,False
395,this,this,,,,,False
400,study,study,,,,,False
406,we,we,,,,,False
409,investigated,investigate,,,,,False
422,the,the,,,,,False
426,serum,serum,T8,Organism_substance-Unit,,,False
432,VEGF,vegf,T9,Gene_or_gene_product-Unit,,,False
437,level,level,,,,,False
443,(,(,,,,,False
444,s,s,,,,,False
445,-,-,,,,,False
446,VEGF,vegf,T10,Gene_or_gene_product-Unit,,,False
450,),),,,,,False
452,in,in,,,,,False
455,patients,patient,T11,Organism-Unit,,,False
464,with,with,,,,,False
469,renal,renal,T12,Cancer-Begin,,,False
475,cell,cell,T12,Cancer-Inside,,,False
480,carcinoma,carcinoma,T12,Cancer-Last,,,False
490,(,(,,,,,False
491,RCC,rcc,T13,Cancer-Unit,,,False
494,),),,,,,False
495,.,.,,,,,True
497,s,s,,,,,False
498,-,-,,,,,False
499,VEGF,vegf,T14,Gene_or_gene_product-Unit,,,False
504,in,in,,,,,False
