position,word,word_lem,entity_index,entity_notation,event_index,event_notation,is_end
0,Autotaxin,autotaxin,T1,Gene_or_gene_product-Unit,,,False
10,(,(,,,,,False
11,ATX,atx,T2,Gene_or_gene_product-Unit,,,False
14,),),,,,,False
15,",",",",,,,,False
17,a,a,,,,,False
19,potent,potent,,,,,False
26,tumor,tumor,T3,Cancer-Unit,,,False
32,motogen,motogen,,,,,False
39,",",",",,,,,False
41,augments,augments,,,T38,Positive_regulation-Unit,False
50,invasive,invasive,,,T39,Localization-Unit,False
59,and,and,,,,,False
63,metastatic,metastatic,,,T40,Metastasis-Unit,False
74,potential,potential,,,,,False
84,of,of,,,,,False
87,ras,ras,T4,Gene_or_gene_product-Unit,,,False
90,-,-,,,,,False
91,transformed,transformed,,,T42,Positive_regulation-Unit,False
103,cells,cell,T5,Cell-Unit,,,False
108,.,.,,,,,True
111,Autotaxin,autotaxin,T6,Gene_or_gene_product-Unit,,,False
121,(,(,,,,,False
122,ATX,atx,T7,Gene_or_gene_product-Unit,,,False
125,),),,,,,False
126,",",",",,,,,False
128,an,an,,,,,False
131,exo,exo,,,,,False
134,-,-,,,,,False
135,nucleotide,nucleotide,,,,,False
146,pyrophosphatase,pyrophosphatase,,,,,False
162,and,and,,,,,False
166,phosphodiesterase,phosphodiesterase,,,,,False
183,",",",",,,,,False
185,was,be,,,,,False
189,originally,originally,,,,,False
200,isolated,isolate,,,,,False
209,as,a,,,,,False
212,a,a,,,,,False
214,potent,potent,,,,,False
221,stimulator,stimulator,,,,,False
232,of,of,,,,,False
235,tumor,tumor,T8,Cell-Begin,,,False
241,cell,cell,T8,Cell-Last,,,False
246,motility,motility,,,T43,Localization-Unit,False
254,.,.,,,,,True
256,In,in,,,,,False
259,order,order,,,,,False
265,to,to,,,,,False
268,study,study,,,,,False
274,whether,whether,,,,,False
282,ATX,atx,T9,Gene_or_gene_product-Unit,,,False
286,expression,expression,,,T44,Gene_expression-Unit,False
297,affects,affect,,,T45,Regulation-Unit,False
305,motility,motility,,,,,False
313,-,-,,,,,False
314,dependent,dependent,,,,,False
324,processes,process,,,,,False
334,such,such,,,,,False
339,as,a,,,,,False
342,invasion,invasion,,,,,False
351,and,and,,,,,False
355,metastasis,metastasis,,,T46,Metastasis-Unit,False
365,",",",",,,,,False
367,we,we,,,,,False
370,stably,stably,,,,,False
377,transfected,transfected,,,T47,Planned_process-Unit,False
389,full,full,,,,,False
